Well,Content,Well Scan: Average (600),
A01,Sample X1,0.045,
A02,Sample X2,0.050,
A03,Sample X3,0.160,
A04,Sample X4,0.078,
A05,Sample X5,0.191,
A06,Sample X6,0.118,
A07,Sample X7,0.072,
A08,Sample X8,0.071,
A09,Sample X9,0.083,
A10,Sample X10,0.077,
A11,Sample X11,0.079,
A12,Sample X12,0.088,
A13,Sample X13,0.096,
A14,Sample X14,0.074,
A15,Sample X15,0.078,
A16,Sample X16,0.073,
A17,Sample X17,0.088,
A18,Sample X18,0.080,
A19,Sample X19,0.091,
A20,Sample X20,0.091,
A21,Sample X21,0.091,
A22,Sample X22,0.093,
A23,Sample X23,0.060,
A24,Sample X24,0.060,
B01,Sample X25,0.051,
B02,Sample X26,0.052,
B03,Sample X27,0.192,
B04,Sample X28,0.083,
B05,Sample X29,0.101,
B06,Sample X30,0.092,
B07,Sample X31,0.085,
B08,Sample X32,0.093,
B09,Sample X33,0.091,
B10,Sample X34,0.105,
B11,Sample X35,0.095,
B12,Sample X36,0.293,
B13,Sample X37,0.126,
B14,Sample X38,0.111,
B15,Sample X39,0.087,
B16,Sample X40,0.124,
B17,Sample X41,0.138,
B18,Sample X42,0.117,
B19,Sample X43,0.174,
B20,Sample X44,0.092,
B21,Sample X45,0.080,
B22,Sample X46,0.089,
B23,Sample X47,0.050,
B24,Sample X48,0.052,
C01,Sample X49,0.135,
C02,Sample X50,0.060,
C03,Sample X51,0.079,
C04,Sample X52,0.087,
C05,Sample X53,0.088,
C06,Sample X54,0.078,
C07,Sample X55,0.090,
C08,Sample X56,0.138,
C09,Sample X57,0.275,
C10,Sample X58,0.132,
C11,Sample X59,0.109,
C12,Sample X60,0.310,
C13,Sample X61,0.158,
C14,Sample X62,0.151,
C15,Sample X63,0.211,
C16,Sample X64,0.273,
C17,Sample X65,0.196,
C18,Sample X66,0.352,
C19,Sample X67,0.162,
C20,Sample X68,0.118,
C21,Sample X69,0.119,
C22,Sample X70,0.124,
C23,Sample X71,0.076,
C24,Sample X72,0.065,
D01,Sample X73,0.085,
D02,Sample X74,0.074,
D03,Sample X75,0.103,
D04,Sample X76,0.114,
D05,Sample X77,0.107,
D06,Sample X78,0.221,
D07,Sample X79,0.109,
D08,Sample X80,0.288,
D09,Sample X81,0.233,
D10,Sample X82,0.367,
D11,Sample X83,0.190,
D12,Sample X84,0.395,
D13,Sample X85,0.358,
D14,Sample X86,0.332,
D15,Sample X87,0.158,
D16,Sample X88,0.260,
D17,Sample X89,0.351,
D18,Sample X90,0.308,
D19,Sample X91,0.319,
D20,Sample X92,0.236,
D21,Sample X93,0.310,
D22,Sample X94,0.093,
D23,Sample X95,0.054,
D24,Sample X96,0.050,
E01,Sample X97,0.077,
E02,Sample X98,0.074,
E03,Sample X99,0.108,
E04,Sample X100,0.108,
E05,Sample X101,0.106,
E06,Sample X102,0.234,
E07,Sample X103,0.169,
E08,Sample X104,0.252,
E09,Sample X105,0.238,
E10,Sample X106,0.306,
E11,Sample X107,0.431,
E12,Sample X108,0.280,
E13,Sample X109,0.249,
E14,Sample X110,0.317,
E15,Sample X111,0.287,
E16,Sample X112,0.271,
E17,Sample X113,0.371,
E18,Sample X114,0.232,
E19,Sample X115,0.427,
E20,Sample X116,0.398,
E21,Sample X117,0.304,
E22,Sample X118,0.275,
E23,Sample X119,0.087,
E24,Sample X120,0.096,
F01,Sample X121,0.092,
F02,Sample X122,0.082,
F03,Sample X123,0.112,
F04,Sample X124,0.120,
F05,Sample X125,0.155,
F06,Sample X126,0.134,
F07,Sample X127,0.214,
F08,Sample X128,0.360,
F09,Sample X129,0.402,
F10,Sample X130,0.353,
F11,Sample X131,0.357,
F12,Sample X132,0.283,
F13,Sample X133,0.377,
F14,Sample X134,0.422,
F15,Sample X135,0.330,
F16,Sample X136,0.300,
F17,Sample X137,0.402,
F18,Sample X138,0.203,
F19,Sample X139,0.383,
F20,Sample X140,0.486,
F21,Sample X141,0.178,
F22,Sample X142,0.124,
F23,Sample X143,0.095,
F24,Sample X144,0.077,
G01,Sample X145,0.093,
G02,Sample X146,0.082,
G03,Sample X147,0.113,
G04,Sample X148,0.123,
G05,Sample X149,0.140,
G06,Sample X150,0.146,
G07,Sample X151,0.167,
G08,Sample X152,0.466,
G09,Sample X153,0.228,
G10,Sample X154,0.153,
G11,Sample X155,0.373,
G12,Sample X156,0.230,
G13,Sample X157,0.313,
G14,Sample X158,0.311,
G15,Sample X159,0.442,
G16,Sample X160,0.448,
G17,Sample X161,0.382,
G18,Sample X162,0.158,
G19,Sample X163,0.128,
G20,Sample X164,0.527,
G21,Sample X165,0.364,
G22,Sample X166,0.146,
G23,Sample X167,0.094,
G24,Sample X168,0.104,
H01,Sample X169,0.091,
H02,Sample X170,0.074,
H03,Sample X171,0.118,
H04,Sample X172,0.128,
H05,Sample X173,0.118,
H06,Sample X174,0.150,
H07,Sample X175,0.136,
H08,Sample X176,0.196,
H09,Sample X177,0.259,
H10,Sample X178,0.200,
H11,Sample X179,0.390,
H12,Sample X180,0.204,
H13,Sample X181,0.175,
H14,Sample X182,0.272,
H15,Sample X183,0.171,
H16,Sample X184,0.404,
H17,Sample X185,0.480,
H18,Sample X186,0.189,
H19,Sample X187,0.211,
H20,Sample X188,0.546,
H21,Sample X189,0.350,
H22,Sample X190,0.195,
H23,Sample X191,0.082,
H24,Sample X192,0.089,
I01,Sample X193,0.107,
I02,Sample X194,0.079,
I03,Sample X195,0.123,
I04,Sample X196,0.122,
I05,Sample X197,0.121,
I06,Sample X198,0.183,
I07,Sample X199,0.260,
I08,Sample X200,0.233,
I09,Sample X201,0.166,
I10,Sample X202,0.419,
I11,Sample X203,0.157,
I12,Sample X204,0.175,
I13,Sample X205,0.167,
I14,Sample X206,0.127,
I15,Sample X207,0.364,
I16,Sample X208,0.315,
I17,Sample X209,0.181,
I18,Sample X210,0.317,
I19,Sample X211,0.261,
I20,Sample X212,0.228,
I21,Sample X213,0.302,
I22,Sample X214,0.131,
I23,Sample X215,0.091,
I24,Sample X216,0.095,
J01,Sample X217,0.090,
J02,Sample X218,0.076,
J03,Sample X219,0.119,
J04,Sample X220,0.126,
J05,Sample X221,0.120,
J06,Sample X222,0.163,
J07,Sample X223,0.286,
J08,Sample X224,0.157,
J09,Sample X225,0.379,
J10,Sample X226,0.221,
J11,Sample X227,0.227,
J12,Sample X228,0.186,
J13,Sample X229,0.226,
J14,Sample X230,0.229,
J15,Sample X231,0.162,
J16,Sample X232,0.542,
J17,Sample X233,0.388,
J18,Sample X234,0.301,
J19,Sample X235,0.352,
J20,Sample X236,0.330,
J21,Sample X237,0.319,
J22,Sample X238,0.144,
J23,Sample X239,0.225,
