Well,Content,Well Scan: Average (600),
A01,Sample X1,0.065,
A02,Sample X2,0.062,
A03,Sample X3,0.164,
A04,Sample X4,0.096,
A05,Sample X5,0.119,
A06,Sample X6,0.124,
A07,Sample X7,0.083,
A08,Sample X8,0.091,
A09,Sample X9,0.090,
A10,Sample X10,0.079,
A11,Sample X11,0.075,
A12,Sample X12,0.080,
A13,Sample X13,0.097,
A14,Sample X14,0.070,
A15,Sample X15,0.066,
A16,Sample X16,0.067,
A17,Sample X17,0.070,
A18,Sample X18,0.470,
A19,Sample X19,0.478,
A20,Sample X20,0.585,
A21,Sample X21,0.508,
A22,Sample X22,0.539,
A23,Sample X23,0.050,
A24,Sample X24,0.053,
B01,Sample X25,0.064,
B02,Sample X26,0.059,
B03,Sample X27,0.190,
B04,Sample X28,0.465,
B05,Sample X29,0.446,
B06,Sample X30,0.660,
B07,Sample X31,0.410,
B08,Sample X32,0.439,
B09,Sample X33,0.436,
B10,Sample X34,1.082,
B11,Sample X35,0.073,
B12,Sample X36,0.464,
B13,Sample X37,0.472,
B14,Sample X38,0.483,
B15,Sample X39,0.437,
B16,Sample X40,0.553,
B17,Sample X41,0.460,
B18,Sample X42,0.467,
B19,Sample X43,0.411,
B20,Sample X44,0.576,
B21,Sample X45,0.431,
B22,Sample X46,0.459,
B23,Sample X47,0.059,
B24,Sample X48,0.054,
C01,Sample X49,0.100,
C02,Sample X50,0.061,
C03,Sample X51,0.432,
C04,Sample X52,0.415,
C05,Sample X53,0.385,
C06,Sample X54,0.401,
C07,Sample X55,0.369,
C08,Sample X56,0.076,
C09,Sample X57,0.399,
C10,Sample X58,0.213,
C11,Sample X59,0.403,
C12,Sample X60,0.063,
C13,Sample X61,0.155,
C14,Sample X62,0.087,
C15,Sample X63,0.389,
C16,Sample X64,0.447,
C17,Sample X65,0.462,
C18,Sample X66,0.383,
C19,Sample X67,0.399,
C20,Sample X68,1.046,
C21,Sample X69,0.446,
C22,Sample X70,0.447,
C23,Sample X71,0.058,
C24,Sample X72,0.062,
D01,Sample X73,0.062,
