Well,Content,Raw Data (600),
A01,Sample X1,0.196,
A02,Sample X2,0.163,
A03,Sample X3,0.213,
A04,Sample X4,0.225,
A05,Sample X5,0.255,
A06,Sample X6,0.246,
A07,Sample X7,0.240,
A08,Sample X8,0.262,
A09,Sample X9,0.220,
A10,Sample X10,0.342,
A11,Sample X11,0.292,
A12,Sample X12,0.477,
A13,Sample X13,0.228,
A14,Sample X14,0.188,
A15,Sample X15,0.899,
A16,Sample X16,0.225,
A17,Sample X17,0.316,
A18,Sample X18,1.869,
A19,Sample X19,0.857,
A20,Sample X20,2.049,
A21,Sample X21,2.133,
A22,Sample X22,2.224,
A23,Sample X23,0.164,
A24,Sample X24,0.183,
B01,Sample X25,0.183,
B02,Sample X26,0.164,
B03,Sample X27,1.814,
B04,Sample X28,1.577,
B05,Sample X29,1.858,
B06,Sample X30,1.718,
B07,Sample X31,1.373,
B08,Sample X32,1.495,
B09,Sample X33,1.436,
B10,Sample X34,1.297,
B11,Sample X35,1.448,
B12,Sample X36,1.590,
B13,Sample X37,1.924,
B14,Sample X38,1.587,
B15,Sample X39,1.506,
B16,Sample X40,1.371,
B17,Sample X41,1.748,
B18,Sample X42,1.236,
B19,Sample X43,1.163,
B20,Sample X44,1.178,
B21,Sample X45,1.319,
B22,Sample X46,1.534,
B23,Sample X47,0.158,
B24,Sample X48,0.155,
C01,Sample X49,0.180,
C02,Sample X50,0.172,
C03,Sample X51,0.183,
C04,Sample X52,1.435,
C05,Sample X53,1.219,
C06,Sample X54,0.670,
C07,Sample X55,1.389,
C08,Sample X56,1.032,
C09,Sample X57,1.471,
C10,Sample X58,1.688,
C11,Sample X59,1.347,
C12,Sample X60,2.007,
C13,Sample X61,3.373,
C14,Sample X62,2.294,
C15,Sample X63,1.585,
C16,Sample X64,0.195,
C17,Sample X65,1.556,
C18,Sample X66,1.369,
C19,Sample X67,0.350,
C20,Sample X68,2.088,
C21,Sample X69,1.322,
C22,Sample X70,1.318,
C23,Sample X71,0.148,
C24,Sample X72,0.146,
D01,Sample X73,0.170,
D02,Sample X74,0.177,
D03,Sample X75,1.628,
D04,Sample X76,1.385,
D05,Sample X77,1.458,
D06,Sample X78,1.337,
D07,Sample X79,1.267,
D08,Sample X80,1.392,
D09,Sample X81,1.087,
D10,Sample X82,1.343,
D11,Sample X83,1.647,
D12,Sample X84,1.314,
D13,Sample X85,0.284,
D14,Sample X86,1.253,
D15,Sample X87,1.397,
D16,Sample X88,1.655,
D17,Sample X89,1.548,
D18,Sample X90,1.317,
D19,Sample X91,0.833,
D20,Sample X92,1.422,
D21,Sample X93,0.975,
D22,Sample X94,1.204,
D23,Sample X95,0.154,
D24,Sample X96,0.143,
E01,Sample X97,0.160,
E02,Sample X98,0.165,
E03,Sample X99,1.155,
E04,Sample X100,1.353,
E05,Sample X101,1.079,
E06,Sample X102,2.471,
E07,Sample X103,1.591,
E08,Sample X104,2.356,
E09,Sample X105,1.534,
E10,Sample X106,2.206,
E11,Sample X107,1.808,
E12,Sample X108,0.208,
E13,Sample X109,0.266,
E14,Sample X110,0.199,
E15,Sample X111,0.831,
E16,Sample X112,2.841,
E17,Sample X113,1.422,
E18,Sample X114,1.118,
E19,Sample X115,0.320,
