Well,Content,Raw Data (600),
A01,Sample X1,0.214,
A02,Sample X2,0.161,
A03,Sample X3,0.213,
A04,Sample X4,0.225,
A05,Sample X5,0.254,
A06,Sample X6,0.239,
A07,Sample X7,0.237,
A08,Sample X8,0.260,
A09,Sample X9,0.222,
A10,Sample X10,0.330,
A11,Sample X11,0.279,
A12,Sample X12,0.434,
A13,Sample X13,0.222,
A14,Sample X14,0.187,
A15,Sample X15,0.827,
A16,Sample X16,0.215,
A17,Sample X17,0.298,
A18,Sample X18,2.469,
A19,Sample X19,1.199,
A20,Sample X20,2.803,
A21,Sample X21,2.794,
A22,Sample X22,2.782,
A23,Sample X23,0.157,
A24,Sample X24,0.185,
B01,Sample X25,0.186,
B02,Sample X26,0.165,
B03,Sample X27,2.617,
B04,Sample X28,2.328,
B05,Sample X29,1.802,
B06,Sample X30,1.841,
B07,Sample X31,1.584,
B08,Sample X32,1.827,
B09,Sample X33,1.837,
B10,Sample X34,1.441,
B11,Sample X35,1.522,
B12,Sample X36,1.675,
B13,Sample X37,2.424,
B14,Sample X38,2.125,
B15,Sample X39,1.863,
B16,Sample X40,1.528,
B17,Sample X41,1.735,
B18,Sample X42,1.397,
B19,Sample X43,1.274,
B20,Sample X44,1.290,
B21,Sample X45,1.486,
B22,Sample X46,1.738,
B23,Sample X47,0.160,
B24,Sample X48,0.161,
C01,Sample X49,0.180,
C02,Sample X50,0.172,
C03,Sample X51,0.178,
C04,Sample X52,1.546,
C05,Sample X53,1.469,
C06,Sample X54,0.605,
C07,Sample X55,1.681,
C08,Sample X56,0.964,
C09,Sample X57,1.879,
C10,Sample X58,2.457,
C11,Sample X59,1.533,
C12,Sample X60,2.394,
C13,Sample X61,3.730,
C14,Sample X62,2.962,
C15,Sample X63,1.671,
C16,Sample X64,0.203,
C17,Sample X65,2.409,
C18,Sample X66,1.361,
C19,Sample X67,0.420,
C20,Sample X68,2.866,
C21,Sample X69,1.465,
C22,Sample X70,1.676,
C23,Sample X71,0.145,
C24,Sample X72,0.150,
D01,Sample X73,0.169,
D02,Sample X74,0.180,
D03,Sample X75,1.774,
D04,Sample X76,1.631,
D05,Sample X77,1.957,
D06,Sample X78,1.504,
D07,Sample X79,1.321,
D08,Sample X80,1.714,
D09,Sample X81,1.449,
D10,Sample X82,1.493,
D11,Sample X83,1.423,
D12,Sample X84,1.422,
D13,Sample X85,0.280,
D14,Sample X86,1.386,
D15,Sample X87,1.510,
D16,Sample X88,1.723,
D17,Sample X89,1.787,
D18,Sample X90,1.498,
D19,Sample X91,1.040,
D20,Sample X92,1.596,
D21,Sample X93,1.170,
D22,Sample X94,1.381,
D23,Sample X95,0.157,
D24,Sample X96,0.146,
E01,Sample X97,0.162,
E02,Sample X98,0.166,
E03,Sample X99,1.379,
E04,Sample X100,1.442,
E05,Sample X101,1.113,
E06,Sample X102,3.216,
E07,Sample X103,2.290,
E08,Sample X104,3.018,
E09,Sample X105,1.862,
E10,Sample X106,2.854,
E11,Sample X107,2.242,
E12,Sample X108,0.196,
E13,Sample X109,0.271,
E14,Sample X110,0.197,
E15,Sample X111,1.184,
E16,Sample X112,3.017,
E17,Sample X113,1.614,
E18,Sample X114,1.412,
E19,Sample X115,1.588,
E20,Sample X116,0.226,
E21,Sample X117,1.803,
E22,Sample X118,2.127,
E23,Sample X119,0.147,
E24,Sample X120,0.150,
F01,Sample X121,0.160,
F02,Sample X122,0.161,
F03,Sample X123,0.171,
F04,Sample X124,1.488,
F05,Sample X125,1.104,
F06,Sample X126,1.266,
F07,Sample X127,0.788,
F08,Sample X128,1.372,
F09,Sample X129,1.709,
F10,Sample X130,1.309,
F11,Sample X131,1.362,
F12,Sample X132,1.363,
F13,Sample X133,1.197,
F14,Sample X134,1.338,
F15,Sample X135,1.523,
F16,Sample X136,1.381,
F17,Sample X137,1.165,
F18,Sample X138,1.355,
F19,Sample X139,1.438,
F20,Sample X140,1.386,
F21,Sample X141,1.732,
F22,Sample X142,1.443,
F23,Sample X143,0.153,
F24,Sample X144,0.146,
G01,Sample X145,0.156,
