Well,Content,Raw Data (600),
A01,Sample X1,0.195,
A02,Sample X2,0.165,
A03,Sample X3,0.251,
A04,Sample X4,0.261,
A05,Sample X5,0.280,
A06,Sample X6,0.281,
A07,Sample X7,0.272,
A08,Sample X8,0.361,
A09,Sample X9,0.267,
A10,Sample X10,0.378,
A11,Sample X11,0.391,
A12,Sample X12,0.530,
A13,Sample X13,0.293,
A14,Sample X14,0.213,
A15,Sample X15,0.320,
A16,Sample X16,0.293,
A17,Sample X17,0.382,
A18,Sample X18,1.367,
A19,Sample X19,0.197,
A20,Sample X20,1.313,
A21,Sample X21,1.382,
A22,Sample X22,1.449,
A23,Sample X23,0.161,
A24,Sample X24,0.189,
B01,Sample X25,0.188,
B02,Sample X26,0.165,
B03,Sample X27,1.241,
B04,Sample X28,1.208,
B05,Sample X29,1.255,
B06,Sample X30,1.384,
B07,Sample X31,1.146,
B08,Sample X32,1.152,
B09,Sample X33,1.029,
B10,Sample X34,0.948,
B11,Sample X35,1.046,
B12,Sample X36,1.100,
B13,Sample X37,0.744,
B14,Sample X38,1.267,
B15,Sample X39,1.463,
B16,Sample X40,0.835,
B17,Sample X41,1.383,
B18,Sample X42,1.131,
B19,Sample X43,0.552,
B20,Sample X44,0.604,
B21,Sample X45,1.272,
B22,Sample X46,1.382,
B23,Sample X47,0.161,
B24,Sample X48,0.157,
C01,Sample X49,0.180,
C02,Sample X50,0.173,
C03,Sample X51,0.218,
C04,Sample X52,0.657,
C05,Sample X53,0.881,
C06,Sample X54,0.299,
C07,Sample X55,0.756,
C08,Sample X56,0.853,
C09,Sample X57,0.778,
C10,Sample X58,0.843,
C11,Sample X59,0.927,
C12,Sample X60,1.191,
C13,Sample X61,2.126,
C14,Sample X62,0.991,
C15,Sample X63,0.938,
C16,Sample X64,0.269,
C17,Sample X65,0.848,
C18,Sample X66,0.846,
C19,Sample X67,0.311,
C20,Sample X68,0.597,
C21,Sample X69,1.036,
C22,Sample X70,0.950,
C23,Sample X71,0.148,
C24,Sample X72,0.146,
D01,Sample X73,0.176,
D02,Sample X74,0.178,
D03,Sample X75,1.155,
D04,Sample X76,1.159,
D05,Sample X77,0.726,
D06,Sample X78,1.058,
D07,Sample X79,0.593,
D08,Sample X80,0.814,
D09,Sample X81,0.605,
D10,Sample X82,0.951,
D11,Sample X83,0.676,
D12,Sample X84,0.676,
D13,Sample X85,0.304,
D14,Sample X86,1.014,
D15,Sample X87,0.790,
D16,Sample X88,1.127,
D17,Sample X89,1.022,
D18,Sample X90,0.739,
D19,Sample X91,0.692,
D20,Sample X92,0.911,
D21,Sample X93,0.791,
D22,Sample X94,0.926,
D23,Sample X95,0.155,
D24,Sample X96,0.147,
E01,Sample X97,0.160,
E02,Sample X98,0.164,
E03,Sample X99,0.620,
E04,Sample X100,0.570,
E05,Sample X101,0.497,
E06,Sample X102,0.712,
E07,Sample X103,0.543,
E08,Sample X104,0.797,
E09,Sample X105,0.610,
E10,Sample X106,0.865,
E11,Sample X107,0.736,
E12,Sample X108,0.225,
E13,Sample X109,0.305,
E14,Sample X110,0.222,
E15,Sample X111,0.277,
E16,Sample X112,0.772,
E17,Sample X113,0.239,
E18,Sample X114,0.841,
E19,Sample X115,0.186,
E20,Sample X116,0.353,
E21,Sample X117,0.478,
E22,Sample X118,0.498,
E23,Sample X119,0.149,
E24,Sample X120,0.150,
F01,Sample X121,0.155,
F02,Sample X122,0.151,
F03,Sample X123,0.198,
F04,Sample X124,0.670,
F05,Sample X125,0.490,
F06,Sample X126,0.543,
F07,Sample X127,0.448,
F08,Sample X128,0.652,
F09,Sample X129,0.665,
F10,Sample X130,0.651,
F11,Sample X131,0.594,
F12,Sample X132,0.624,
F13,Sample X133,0.473,
F14,Sample X134,0.687,
F15,Sample X135,1.026,
F16,Sample X136,0.837,
F17,Sample X137,0.556,
F18,Sample X138,0.785,
F19,Sample X139,0.662,
F20,Sample X140,0.741,
F21,Sample X141,0.619,
F22,Sample X142,0.545,
F23,Sample X143,0.152,
F24,Sample X144,0.145,
G01,Sample X145,0.154,
G02,Sample X146,0.151,
G03,Sample X147,0.647,
G04,Sample X148,0.984,
G05,Sample X149,0.738,
G06,Sample X150,0.320,
G07,Sample X151,0.223,
G08,Sample X152,0.494,
G09,Sample X153,0.374,
G10,Sample X154,0.775,
G11,Sample X155,0.294,
G12,Sample X156,0.340,
G13,Sample X157,0.672,
G14,Sample X158,0.699,
G15,Sample X159,0.435,
G16,Sample X160,0.561,
G17,Sample X161,0.819,
G18,Sample X162,0.348,
G19,Sample X163,0.429,
G20,Sample X164,0.522,
G21,Sample X165,0.600,
G22,Sample X166,0.591,
G23,Sample X167,0.197,
G24,Sample X168,0.153,
H01,Sample X169,0.263,
H02,Sample X170,0.155,
H03,Sample X171,0.534,
H04,Sample X172,0.645,
H05,Sample X173,0.746,
H06,Sample X174,0.664,
H07,Sample X175,0.462,
H08,Sample X176,0.731,
H09,Sample X177,0.440,
H10,Sample X178,0.701,
H11,Sample X179,0.592,
H12,Sample X180,0.547,
H13,Sample X181,0.315,
H14,Sample X182,0.474,
H15,Sample X183,0.639,
H16,Sample X184,0.618,
H17,Sample X185,0.974,
H18,Sample X186,0.628,
H19,Sample X187,0.607,
H20,Sample X188,0.604,
H21,Sample X189,0.627,
H22,Sample X190,0.538,
H23,Sample X191,0.151,
H24,Sample X192,0.152,
I01,Sample X193,0.162,
I02,Sample X194,0.155,
I03,Sample X195,0.303,
I04,Sample X196,0.776,
I05,Sample X197,0.207,
I06,Sample X198,0.654,
I07,Sample X199,0.455,
I08,Sample X200,0.229,
