Well,Content,Raw Data (600),
A01,Sample X1,0.187,
A02,Sample X2,0.207,
A03,Sample X3,0.249,
A04,Sample X4,0.223,
A05,Sample X5,0.190,
A06,Sample X6,0.216,
A07,Sample X7,0.225,
A08,Sample X8,1.929,
A09,Sample X9,1.294,
A10,Sample X10,0.863,
A11,Sample X11,0.765,
A12,Sample X12,0.529,
A13,Sample X13,0.661,
A14,Sample X14,0.837,
A15,Sample X15,0.610,
A16,Sample X16,0.542,
A17,Sample X17,0.563,
A18,Sample X18,1.427,
A19,Sample X19,1.059,
A20,Sample X20,1.926,
A21,Sample X21,2.124,
A22,Sample X22,1.830,
A23,Sample X23,0.170,
A24,Sample X24,0.171,
B01,Sample X25,0.211,
B02,Sample X26,0.173,
B03,Sample X27,1.662,
B04,Sample X28,1.899,
B05,Sample X29,1.332,
B06,Sample X30,1.369,
B07,Sample X31,1.690,
B08,Sample X32,1.301,
B09,Sample X33,1.267,
B10,Sample X34,1.239,
B11,Sample X35,1.212,
B12,Sample X36,1.438,
B13,Sample X37,1.193,
B14,Sample X38,1.248,
B15,Sample X39,1.265,
B16,Sample X40,1.196,
B17,Sample X41,1.288,
B18,Sample X42,1.157,
B19,Sample X43,1.167,
B20,Sample X44,1.198,
B21,Sample X45,1.290,
B22,Sample X46,1.064,
B23,Sample X47,0.204,
B24,Sample X48,0.167,
C01,Sample X49,0.283,
C02,Sample X50,0.192,
C03,Sample X51,1.075,
C04,Sample X52,1.718,
C05,Sample X53,1.092,
C06,Sample X54,1.858,
C07,Sample X55,1.142,
C08,Sample X56,1.372,
C09,Sample X57,1.197,
C10,Sample X58,1.055,
C11,Sample X59,1.063,
C12,Sample X60,1.348,
C13,Sample X61,1.423,
C14,Sample X62,3.275,
C15,Sample X63,1.601,
C16,Sample X64,2.558,
C17,Sample X65,1.738,
C18,Sample X66,2.074,
C19,Sample X67,1.497,
C20,Sample X68,1.355,
C21,Sample X69,1.575,
C22,Sample X70,1.040,
C23,Sample X71,0.165,
C24,Sample X72,0.158,
D01,Sample X73,0.176,
D02,Sample X74,0.179,
D03,Sample X75,1.253,
D04,Sample X76,0.988,
D05,Sample X77,0.939,
D06,Sample X78,1.259,
D07,Sample X79,1.226,
D08,Sample X80,1.142,
D09,Sample X81,0.929,
D10,Sample X82,1.070,
D11,Sample X83,1.022,
D12,Sample X84,1.054,
D13,Sample X85,1.011,
D14,Sample X86,0.886,
D15,Sample X87,1.032,
D16,Sample X88,1.467,
D17,Sample X89,1.154,
D18,Sample X90,0.952,
D19,Sample X91,0.833,
D20,Sample X92,0.987,
D21,Sample X93,0.930,
D22,Sample X94,0.915,
D23,Sample X95,0.182,
D24,Sample X96,0.155,
E01,Sample X97,0.171,
E02,Sample X98,0.190,
E03,Sample X99,1.158,
E04,Sample X100,1.080,
E05,Sample X101,1.152,
E06,Sample X102,1.149,
E07,Sample X103,1.607,
E08,Sample X104,1.467,
E09,Sample X105,1.404,
E10,Sample X106,1.957,
E11,Sample X107,1.874,
E12,Sample X108,2.486,
E13,Sample X109,1.835,
E14,Sample X110,1.786,
E15,Sample X111,1.560,
E16,Sample X112,1.608,
E17,Sample X113,1.709,
E18,Sample X114,1.226,
E19,Sample X115,1.365,
E20,Sample X116,1.703,
E21,Sample X117,1.682,
E22,Sample X118,1.846,
E23,Sample X119,0.170,
E24,Sample X120,0.157,
F01,Sample X121,0.168,
F02,Sample X122,0.165,
F03,Sample X123,1.187,
F04,Sample X124,1.082,
F05,Sample X125,0.971,
F06,Sample X126,1.091,
F07,Sample X127,0.934,
F08,Sample X128,1.129,
F09,Sample X129,0.923,
F10,Sample X130,1.273,
F11,Sample X131,1.524,
F12,Sample X132,1.336,
F13,Sample X133,1.305,
F14,Sample X134,1.220,
F15,Sample X135,1.036,
F16,Sample X136,0.978,
F17,Sample X137,1.324,
F18,Sample X138,0.508,
F19,Sample X139,0.925,
F20,Sample X140,1.277,
F21,Sample X141,1.924,
F22,Sample X142,1.460,
F23,Sample X143,0.160,
F24,Sample X144,0.168,
G01,Sample X145,0.198,
G02,Sample X146,0.181,
G03,Sample X147,0.978,
G04,Sample X148,1.284,
G05,Sample X149,1.020,
G06,Sample X150,1.058,
G07,Sample X151,1.036,
G08,Sample X152,1.161,
G09,Sample X153,1.046,
G10,Sample X154,0.994,
G11,Sample X155,1.357,
G12,Sample X156,1.009,
G13,Sample X157,1.476,
G14,Sample X158,1.492,
