Well,Content,Raw Data (600),
A01,Sample X1,0.181,
A02,Sample X2,0.202,
A03,Sample X3,0.244,
A04,Sample X4,0.217,
A05,Sample X5,0.185,
A06,Sample X6,0.195,
A07,Sample X7,0.218,
A08,Sample X8,1.444,
A09,Sample X9,1.133,
A10,Sample X10,0.748,
A11,Sample X11,0.682,
A12,Sample X12,0.611,
A13,Sample X13,0.622,
A14,Sample X14,0.734,
A15,Sample X15,0.624,
A16,Sample X16,0.619,
A17,Sample X17,0.635,
A18,Sample X18,1.154,
A19,Sample X19,0.842,
A20,Sample X20,1.335,
A21,Sample X21,1.399,
A22,Sample X22,1.287,
A23,Sample X23,0.166,
A24,Sample X24,0.167,
B01,Sample X25,0.203,
B02,Sample X26,0.164,
B03,Sample X27,1.267,
B04,Sample X28,1.246,
B05,Sample X29,1.081,
B06,Sample X30,1.111,
B07,Sample X31,1.115,
B08,Sample X32,1.043,
B09,Sample X33,1.048,
B10,Sample X34,1.011,
B11,Sample X35,0.978,
B12,Sample X36,1.170,
B13,Sample X37,0.941,
B14,Sample X38,1.024,
B15,Sample X39,1.050,
B16,Sample X40,0.996,
B17,Sample X41,1.078,
B18,Sample X42,0.946,
B19,Sample X43,0.961,
B20,Sample X44,1.016,
B21,Sample X45,1.089,
B22,Sample X46,0.911,
B23,Sample X47,0.195,
B24,Sample X48,0.162,
C01,Sample X49,0.279,
C02,Sample X50,0.181,
C03,Sample X51,0.863,
C04,Sample X52,1.147,
C05,Sample X53,0.921,
C06,Sample X54,1.243,
C07,Sample X55,0.945,
C08,Sample X56,1.105,
C09,Sample X57,0.986,
C10,Sample X58,0.905,
C11,Sample X59,0.918,
C12,Sample X60,1.035,
C13,Sample X61,1.168,
C14,Sample X62,1.925,
C15,Sample X63,1.173,
C16,Sample X64,1.852,
C17,Sample X65,1.303,
C18,Sample X66,1.449,
C19,Sample X67,1.130,
C20,Sample X68,1.074,
C21,Sample X69,1.141,
C22,Sample X70,0.791,
C23,Sample X71,0.161,
C24,Sample X72,0.154,
D01,Sample X73,0.170,
D02,Sample X74,0.173,
D03,Sample X75,1.003,
D04,Sample X76,0.867,
D05,Sample X77,0.838,
D06,Sample X78,0.916,
D07,Sample X79,1.042,
D08,Sample X80,0.975,
D09,Sample X81,0.813,
D10,Sample X82,0.889,
D11,Sample X83,0.864,
D12,Sample X84,0.914,
D13,Sample X85,0.884,
D14,Sample X86,0.825,
D15,Sample X87,0.903,
D16,Sample X88,1.269,
D17,Sample X89,0.975,
D18,Sample X90,0.816,
D19,Sample X91,0.715,
D20,Sample X92,0.863,
D21,Sample X93,0.802,
D22,Sample X94,0.819,
D23,Sample X95,0.162,
D24,Sample X96,0.151,
E01,Sample X97,0.165,
E02,Sample X98,0.186,
E03,Sample X99,0.920,
E04,Sample X100,0.898,
E05,Sample X101,0.980,
E06,Sample X102,0.937,
E07,Sample X103,1.186,
E08,Sample X104,1.171,
E09,Sample X105,1.105,
E10,Sample X106,1.393,
E11,Sample X107,1.276,
E12,Sample X108,1.667,
E13,Sample X109,1.328,
E14,Sample X110,1.275,
E15,Sample X111,1.243,
E16,Sample X112,1.224,
E17,Sample X113,1.255,
E18,Sample X114,0.913,
E19,Sample X115,1.016,
E20,Sample X116,1.306,
E21,Sample X117,1.274,
E22,Sample X118,1.377,
E23,Sample X119,0.166,
E24,Sample X120,0.153,
F01,Sample X121,0.161,
F02,Sample X122,0.161,
F03,Sample X123,0.901,
F04,Sample X124,0.926,
F05,Sample X125,0.900,
F06,Sample X126,0.896,
F07,Sample X127,0.824,
F08,Sample X128,0.997,
F09,Sample X129,0.810,
F10,Sample X130,0.993,
F11,Sample X131,1.187,
F12,Sample X132,1.103,
F13,Sample X133,1.069,
F14,Sample X134,0.917,
F15,Sample X135,0.933,
F16,Sample X136,0.888,
F17,Sample X137,1.069,
F18,Sample X138,0.501,
F19,Sample X139,0.813,
F20,Sample X140,1.008,
F21,Sample X141,1.312,
F22,Sample X142,1.038,
F23,Sample X143,0.156,
F24,Sample X144,0.167,
G01,Sample X145,0.194,
G02,Sample X146,0.179,
G03,Sample X147,0.840,
G04,Sample X148,1.160,
G05,Sample X149,0.907,
G06,Sample X150,0.905,
G07,Sample X151,0.892,
G08,Sample X152,1.015,
G09,Sample X153,0.930,
G10,Sample X154,0.849,
G11,Sample X155,1.141,
G12,Sample X156,0.892,
G13,Sample X157,1.196,
G14,Sample X158,1.199,
G15,Sample X159,1.572,
G16,Sample X160,1.298,
G17,Sample X161,1.553,
G18,Sample X162,1.411,
G19,Sample X163,1.202,
G20,Sample X164,1.389,
G21,Sample X165,1.319,
G22,Sample X166,1.304,
G23,Sample X167,0.157,
G24,Sample X168,0.172,
H01,Sample X169,0.287,
H02,Sample X170,0.161,
H03,Sample X171,0.928,
H04,Sample X172,0.844,
H05,Sample X173,0.818,
H06,Sample X174,0.804,
H07,Sample X175,0.779,
H08,Sample X176,1.236,
H09,Sample X177,1.046,
H10,Sample X178,0.817,
H11,Sample X179,1.868,
H12,Sample X180,1.041,
H13,Sample X181,0.827,
H14,Sample X182,1.014,
H15,Sample X183,0.865,
H16,Sample X184,1.024,
H17,Sample X185,1.074,
H18,Sample X186,0.947,
H19,Sample X187,0.890,
H20,Sample X188,0.953,
H21,Sample X189,1.016,
H22,Sample X190,0.769,
H23,Sample X191,0.158,
H24,Sample X192,0.156,
I01,Sample X193,0.178,
I02,Sample X194,0.167,
I03,Sample X195,1.129,
I04,Sample X196,1.316,
I05,Sample X197,1.531,
I06,Sample X198,1.058,
I07,Sample X199,1.449,
I08,Sample X200,1.072,
I09,Sample X201,1.163,
I10,Sample X202,1.275,
I11,Sample X203,1.859,
I12,Sample X204,1.199,
I13,Sample X205,1.667,
I14,Sample X206,1.649,
I15,Sample X207,1.603,
I16,Sample X208,1.522,
I17,Sample X209,1.326,
I18,Sample X210,0.564,
I19,Sample X211,1.471,
I20,Sample X212,1.436,
I21,Sample X213,1.392,
I22,Sample X214,1.643,
I23,Sample X215,0.159,
I24,Sample X216,0.158,
J01,Sample X217,0.171,
J02,Sample X218,0.169,
J03,Sample X219,0.913,
J04,Sample X220,0.803,
J05,Sample X221,0.793,
J06,Sample X222,0.846,
J07,Sample X223,0.842,
J08,Sample X224,1.037,
J09,Sample X225,1.141,
J10,Sample X226,0.873,
J11,Sample X227,0.999,
J12,Sample X228,0.995,
J13,Sample X229,0.892,
J14,Sample X230,0.973,
J15,Sample X231,1.146,
J16,Sample X232,1.499,
J17,Sample X233,1.540,
J18,Sample X234,0.823,
J19,Sample X235,0.937,
J20,Sample X236,1.367,
J21,Sample X237,1.264,
J22,Sample X238,1.181,
J23,Sample X239,0.170,
J24,Sample X240,0.164,
K01,Sample X241,0.168,
K02,Sample X242,0.165,
K03,Sample X243,0.807,
K04,Sample X244,0.977,
K05,Sample X245,1.116,
K06,Sample X246,0.980,
K07,Sample X247,0.882,
K08,Sample X248,1.208,
K09,Sample X249,1.257,
K10,Sample X250,1.076,
K11,Sample X251,1.396,
K12,Sample X252,1.328,
K13,Sample X253,1.097,
K14,Sample X254,1.497,
K15,Sample X255,1.291,
K16,Sample X256,1.192,
K17,Sample X257,1.217,
K18,Sample X258,1.255,
K19,Sample X259,1.257,
K20,Sample X260,1.270,
K21,Sample X261,0.537,
K22,Sample X262,1.257,
K23,Sample X263,0.171,
K24,Sample X264,0.165,
L01,Sample X265,0.164,
L02,Sample X266,0.167,
L03,Sample X267,0.681,
L04,Sample X268,0.892,
L05,Sample X269,1.035,
L06,Sample X270,0.855,
L07,Sample X271,0.795,
L08,Sample X272,1.156,
L09,Sample X273,0.852,
L10,Sample X274,0.901,
L11,Sample X275,0.829,
L12,Sample X276,1.036,
L13,Sample X277,1.130,
