Well,Content,Raw Data (600),
A01,Sample X1,0.163,
A02,Sample X2,0.161,
A03,Sample X3,0.210,
A04,Sample X4,0.224,
A05,Sample X5,0.258,
A06,Sample X6,0.217,
A07,Sample X7,0.216,
A08,Sample X8,0.228,
A09,Sample X9,0.260,
A10,Sample X10,0.260,
A11,Sample X11,0.255,
A12,Sample X12,0.328,
A13,Sample X13,0.244,
A14,Sample X14,0.238,
A15,Sample X15,0.254,
A16,Sample X16,0.386,
A17,Sample X17,0.255,
A18,Sample X18,1.507,
A19,Sample X19,1.347,
A20,Sample X20,1.605,
A21,Sample X21,1.779,
A22,Sample X22,1.667,
A23,Sample X23,0.165,
A24,Sample X24,0.173,
B01,Sample X25,0.167,
B02,Sample X26,0.178,
B03,Sample X27,1.376,
B04,Sample X28,1.857,
B05,Sample X29,1.463,
B06,Sample X30,1.615,
B07,Sample X31,1.406,
B08,Sample X32,1.558,
B09,Sample X33,1.541,
B10,Sample X34,1.363,
B11,Sample X35,1.481,
B12,Sample X36,1.781,
B13,Sample X37,1.459,
B14,Sample X38,1.579,
B15,Sample X39,1.473,
B16,Sample X40,1.469,
B17,Sample X41,1.525,
B18,Sample X42,1.308,
B19,Sample X43,1.361,
B20,Sample X44,1.336,
B21,Sample X45,1.199,
B22,Sample X46,1.198,
B23,Sample X47,0.164,
B24,Sample X48,0.172,
C01,Sample X49,0.181,
C02,Sample X50,0.389,
C03,Sample X51,1.339,
C04,Sample X52,1.893,
C05,Sample X53,1.419,
C06,Sample X54,1.538,
C07,Sample X55,1.451,
C08,Sample X56,1.808,
C09,Sample X57,1.353,
C10,Sample X58,1.360,
C11,Sample X59,1.393,
C12,Sample X60,1.619,
C13,Sample X61,2.173,
C14,Sample X62,1.664,
C15,Sample X63,1.460,
C16,Sample X64,1.819,
C17,Sample X65,1.613,
C18,Sample X66,1.477,
C19,Sample X67,1.628,
C20,Sample X68,1.416,
C21,Sample X69,1.610,
C22,Sample X70,1.195,
C23,Sample X71,0.157,
C24,Sample X72,0.160,
D01,Sample X73,0.172,
D02,Sample X74,0.214,
D03,Sample X75,1.313,
D04,Sample X76,1.613,
D05,Sample X77,1.292,
D06,Sample X78,1.382,
D07,Sample X79,1.540,
D08,Sample X80,1.456,
D09,Sample X81,1.370,
D10,Sample X82,1.373,
D11,Sample X83,1.411,
D12,Sample X84,1.474,
D13,Sample X85,1.510,
D14,Sample X86,1.412,
D15,Sample X87,1.524,
D16,Sample X88,1.826,
D17,Sample X89,1.403,
D18,Sample X90,1.334,
D19,Sample X91,1.252,
D20,Sample X92,1.344,
D21,Sample X93,1.177,
D22,Sample X94,1.127,
D23,Sample X95,0.187,
D24,Sample X96,0.158,
E01,Sample X97,0.163,
E02,Sample X98,0.175,
E03,Sample X99,1.236,
E04,Sample X100,1.392,
E05,Sample X101,1.506,
E06,Sample X102,1.318,
E07,Sample X103,1.673,
E08,Sample X104,1.752,
E09,Sample X105,1.924,
E10,Sample X106,2.530,
E11,Sample X107,0.765,
E12,Sample X108,2.215,
E13,Sample X109,1.742,
E14,Sample X110,1.676,
E15,Sample X111,1.764,
E16,Sample X112,1.788,
E17,Sample X113,1.675,
E18,Sample X114,1.280,
E19,Sample X115,1.133,
E20,Sample X116,1.704,
E21,Sample X117,1.619,
E22,Sample X118,1.669,
E23,Sample X119,0.177,
E24,Sample X120,0.147,
F01,Sample X121,0.160,
F02,Sample X122,0.223,
F03,Sample X123,1.203,
F04,Sample X124,1.371,
F05,Sample X125,1.508,
F06,Sample X126,1.326,
F07,Sample X127,1.355,
F08,Sample X128,1.528,
F09,Sample X129,1.376,
F10,Sample X130,1.330,
F11,Sample X131,1.444,
F12,Sample X132,1.489,
F13,Sample X133,1.264,
F14,Sample X134,1.339,
F15,Sample X135,1.757,
F16,Sample X136,1.440,
F17,Sample X137,1.326,
F18,Sample X138,0.320,
F19,Sample X139,1.517,
F20,Sample X140,1.419,
F21,Sample X141,1.586,
F22,Sample X142,1.497,
F23,Sample X143,0.151,
F24,Sample X144,0.158,
G01,Sample X145,0.156,
G02,Sample X146,0.162,
G03,Sample X147,1.313,
G04,Sample X148,1.989,
G05,Sample X149,1.423,
G06,Sample X150,1.394,
G07,Sample X151,1.242,
G08,Sample X152,1.489,
G09,Sample X153,1.597,
G10,Sample X154,1.480,
G11,Sample X155,1.359,
G12,Sample X156,1.621,
G13,Sample X157,1.764,
G14,Sample X158,1.845,
G15,Sample X159,1.988,
G16,Sample X160,1.823,
G17,Sample X161,2.179,
G18,Sample X162,1.897,
G19,Sample X163,1.603,
G20,Sample X164,1.801,
G21,Sample X165,1.820,
G22,Sample X166,1.821,
G23,Sample X167,0.197,
G24,Sample X168,0.157,
H01,Sample X169,0.160,
H02,Sample X170,0.183,
H03,Sample X171,1.302,
H04,Sample X172,1.406,
H05,Sample X173,1.406,
H06,Sample X174,1.343,
H07,Sample X175,1.345,
H08,Sample X176,1.683,
H09,Sample X177,1.512,
H10,Sample X178,1.356,
H11,Sample X179,1.362,
H12,Sample X180,1.425,
H13,Sample X181,1.395,
H14,Sample X182,1.292,
H15,Sample X183,1.476,
H16,Sample X184,1.485,
H17,Sample X185,1.332,
H18,Sample X186,1.279,
H19,Sample X187,1.311,
H20,Sample X188,1.411,
H21,Sample X189,1.346,
H22,Sample X190,1.405,
