Well,Content,Raw Data (600),
A01,Sample X1,0.165,
A02,Sample X2,0.166,
A03,Sample X3,0.258,
A04,Sample X4,0.261,
A05,Sample X5,0.273,
A06,Sample X6,0.231,
A07,Sample X7,0.239,
A08,Sample X8,0.262,
A09,Sample X9,0.319,
A10,Sample X10,0.321,
A11,Sample X11,0.306,
A12,Sample X12,0.362,
A13,Sample X13,0.375,
A14,Sample X14,0.296,
A15,Sample X15,0.328,
A16,Sample X16,0.458,
A17,Sample X17,0.308,
A18,Sample X18,0.730,
A19,Sample X19,0.428,
A20,Sample X20,0.584,
A21,Sample X21,0.626,
A22,Sample X22,0.700,
A23,Sample X23,0.162,
A24,Sample X24,0.184,
B01,Sample X25,0.168,
B02,Sample X26,0.163,
B03,Sample X27,0.530,
B04,Sample X28,0.735,
B05,Sample X29,0.698,
B06,Sample X30,0.770,
B07,Sample X31,0.627,
B08,Sample X32,0.726,
B09,Sample X33,0.743,
B10,Sample X34,0.642,
B11,Sample X35,0.722,
B12,Sample X36,1.037,
B13,Sample X37,0.677,
B14,Sample X38,0.796,
B15,Sample X39,0.748,
B16,Sample X40,0.781,
B17,Sample X41,0.829,
B18,Sample X42,0.574,
B19,Sample X43,0.693,
B20,Sample X44,0.666,
B21,Sample X45,0.581,
B22,Sample X46,0.751,
B23,Sample X47,0.151,
B24,Sample X48,0.165,
C01,Sample X49,0.163,
C02,Sample X50,0.200,
C03,Sample X51,0.833,
C04,Sample X52,0.816,
C05,Sample X53,0.686,
C06,Sample X54,0.736,
C07,Sample X55,0.631,
C08,Sample X56,0.806,
C09,Sample X57,0.703,
C10,Sample X58,0.568,
C11,Sample X59,0.710,
C12,Sample X60,0.686,
C13,Sample X61,0.972,
C14,Sample X62,0.340,
C15,Sample X63,0.657,
C16,Sample X64,0.645,
C17,Sample X65,0.634,
C18,Sample X66,0.552,
C19,Sample X67,0.599,
C20,Sample X68,0.607,
C21,Sample X69,0.549,
C22,Sample X70,0.493,
C23,Sample X71,0.154,
C24,Sample X72,0.154,
D01,Sample X73,0.165,
D02,Sample X74,0.193,
D03,Sample X75,0.774,
D04,Sample X76,0.660,
D05,Sample X77,0.732,
D06,Sample X78,0.615,
D07,Sample X79,0.751,
D08,Sample X80,0.633,
D09,Sample X81,0.667,
D10,Sample X82,0.782,
D11,Sample X83,0.637,
D12,Sample X84,0.694,
D13,Sample X85,0.603,
D14,Sample X86,0.603,
D15,Sample X87,0.667,
D16,Sample X88,1.150,
D17,Sample X89,0.628,
D18,Sample X90,0.569,
D19,Sample X91,0.546,
D20,Sample X92,0.613,
D21,Sample X93,0.576,
D22,Sample X94,0.554,
D23,Sample X95,0.182,
D24,Sample X96,0.148,
E01,Sample X97,0.156,
E02,Sample X98,0.175,
E03,Sample X99,0.610,
E04,Sample X100,0.658,
E05,Sample X101,0.811,
E06,Sample X102,0.650,
E07,Sample X103,0.615,
E08,Sample X104,0.786,
E09,Sample X105,0.669,
E10,Sample X106,0.735,
E11,Sample X107,0.241,
E12,Sample X108,1.097,
E13,Sample X109,0.698,
E14,Sample X110,0.629,
E15,Sample X111,0.603,
E16,Sample X112,0.622,
E17,Sample X113,0.577,
E18,Sample X114,0.533,
E19,Sample X115,0.469,
E20,Sample X116,0.542,
E21,Sample X117,0.590,
E22,Sample X118,0.506,
E23,Sample X119,0.176,
E24,Sample X120,0.159,
F01,Sample X121,0.157,
F02,Sample X122,0.188,
F03,Sample X123,0.625,
F04,Sample X124,0.795,
F05,Sample X125,0.819,
F06,Sample X126,0.638,
F07,Sample X127,0.602,
F08,Sample X128,0.705,
F09,Sample X129,0.642,
F10,Sample X130,0.592,
F11,Sample X131,0.587,
F12,Sample X132,0.715,
F13,Sample X133,0.548,
F14,Sample X134,0.592,
F15,Sample X135,0.936,
F16,Sample X136,0.653,
F17,Sample X137,0.560,
F18,Sample X138,0.352,
F19,Sample X139,0.550,
F20,Sample X140,0.664,
F21,Sample X141,0.861,
F22,Sample X142,0.584,
F23,Sample X143,0.151,
F24,Sample X144,0.157,
G01,Sample X145,0.154,
G02,Sample X146,0.158,
G03,Sample X147,0.666,
