Well,Content,Raw Data (600),
A01,Sample X1,0.163,
A02,Sample X2,0.162,
A03,Sample X3,0.210,
A04,Sample X4,0.222,
A05,Sample X5,0.257,
A06,Sample X6,0.216,
A07,Sample X7,0.221,
A08,Sample X8,0.228,
A09,Sample X9,0.256,
A10,Sample X10,0.262,
A11,Sample X11,0.257,
A12,Sample X12,0.324,
A13,Sample X13,0.241,
A14,Sample X14,0.241,
A15,Sample X15,0.253,
A16,Sample X16,0.384,
A17,Sample X17,0.253,
A18,Sample X18,1.627,
A19,Sample X19,1.550,
A20,Sample X20,1.734,
A21,Sample X21,1.903,
A22,Sample X22,1.804,
A23,Sample X23,0.167,
A24,Sample X24,0.180,
B01,Sample X25,0.166,
B02,Sample X26,0.182,
B03,Sample X27,1.405,
B04,Sample X28,1.967,
B05,Sample X29,1.491,
B06,Sample X30,1.649,
B07,Sample X31,1.439,
B08,Sample X32,1.593,
B09,Sample X33,1.583,
B10,Sample X34,1.399,
B11,Sample X35,1.532,
B12,Sample X36,1.819,
B13,Sample X37,1.525,
B14,Sample X38,1.625,
B15,Sample X39,1.513,
B16,Sample X40,1.505,
B17,Sample X41,1.603,
B18,Sample X42,1.333,
B19,Sample X43,1.381,
B20,Sample X44,1.358,
B21,Sample X45,1.221,
B22,Sample X46,1.247,
B23,Sample X47,0.163,
B24,Sample X48,0.173,
C01,Sample X49,0.188,
C02,Sample X50,0.475,
C03,Sample X51,1.551,
C04,Sample X52,1.763,
C05,Sample X53,1.479,
C06,Sample X54,1.667,
C07,Sample X55,1.468,
C08,Sample X56,1.792,
C09,Sample X57,1.366,
C10,Sample X58,1.370,
C11,Sample X59,1.436,
C12,Sample X60,1.662,
C13,Sample X61,2.327,
C14,Sample X62,1.733,
C15,Sample X63,1.503,
C16,Sample X64,1.993,
C17,Sample X65,1.734,
C18,Sample X66,1.577,
C19,Sample X67,1.790,
C20,Sample X68,1.518,
C21,Sample X69,1.713,
C22,Sample X70,1.283,
C23,Sample X71,0.156,
C24,Sample X72,0.155,
D01,Sample X73,0.175,
D02,Sample X74,0.218,
D03,Sample X75,1.304,
D04,Sample X76,1.774,
D05,Sample X77,1.309,
D06,Sample X78,1.390,
D07,Sample X79,1.545,
D08,Sample X80,1.459,
D09,Sample X81,1.408,
D10,Sample X82,1.394,
D11,Sample X83,1.428,
D12,Sample X84,1.475,
D13,Sample X85,1.527,
D14,Sample X86,1.448,
D15,Sample X87,1.530,
D16,Sample X88,1.821,
D17,Sample X89,1.422,
D18,Sample X90,1.354,
D19,Sample X91,1.286,
D20,Sample X92,1.365,
D21,Sample X93,1.212,
D22,Sample X94,1.166,
D23,Sample X95,0.187,
D24,Sample X96,0.161,
E01,Sample X97,0.167,
E02,Sample X98,0.180,
E03,Sample X99,1.247,
E04,Sample X100,1.437,
E05,Sample X101,1.531,
E06,Sample X102,1.342,
E07,Sample X103,1.864,
E08,Sample X104,1.838,
E09,Sample X105,2.134,
E10,Sample X106,2.550,
E11,Sample X107,0.691,
E12,Sample X108,2.479,
E13,Sample X109,1.895,
E14,Sample X110,1.799,
E15,Sample X111,1.942,
E16,Sample X112,1.910,
E17,Sample X113,1.807,
E18,Sample X114,1.475,
E19,Sample X115,1.251,
E20,Sample X116,1.939,
E21,Sample X117,1.715,
E22,Sample X118,1.817,
E23,Sample X119,0.180,
E24,Sample X120,0.153,
F01,Sample X121,0.163,
F02,Sample X122,0.223,
F03,Sample X123,1.226,
F04,Sample X124,1.366,
F05,Sample X125,1.527,
F06,Sample X126,1.335,
F07,Sample X127,1.373,
F08,Sample X128,1.540,
F09,Sample X129,1.396,
F10,Sample X130,1.354,
F11,Sample X131,1.480,
F12,Sample X132,1.495,
F13,Sample X133,1.290,
F14,Sample X134,1.371,
F15,Sample X135,1.760,
F16,Sample X136,1.459,
F17,Sample X137,1.339,
F18,Sample X138,0.324,
F19,Sample X139,1.614,
F20,Sample X140,1.461,
F21,Sample X141,1.596,
F22,Sample X142,1.569,
F23,Sample X143,0.151,
F24,Sample X144,0.160,
G01,Sample X145,0.158,
G02,Sample X146,0.164,
G03,Sample X147,1.319,
G04,Sample X148,1.971,
G05,Sample X149,1.435,
G06,Sample X150,1.395,
G07,Sample X151,1.282,
G08,Sample X152,1.506,
G09,Sample X153,1.612,
G10,Sample X154,1.594,
G11,Sample X155,1.380,
