Well,Content,Raw Data (600),
A01,Sample X1,0.151,
A02,Sample X2,0.229,
A03,Sample X3,0.384,
A04,Sample X4,0.341,
A05,Sample X5,0.322,
A06,Sample X6,0.305,
A07,Sample X7,0.292,
A08,Sample X8,0.240,
A09,Sample X9,0.256,
A10,Sample X10,0.273,
A11,Sample X11,0.287,
A12,Sample X12,0.335,
A13,Sample X13,0.236,
A14,Sample X14,0.246,
A15,Sample X15,0.263,
A16,Sample X16,0.282,
A17,Sample X17,0.284,
A18,Sample X18,1.447,
A19,Sample X19,1.450,
A20,Sample X20,1.504,
A21,Sample X21,1.563,
A22,Sample X22,1.556,
A23,Sample X23,0.150,
A24,Sample X24,0.143,
B01,Sample X25,0.172,
B02,Sample X26,0.172,
B03,Sample X27,1.245,
B04,Sample X28,1.477,
B05,Sample X29,1.290,
B06,Sample X30,1.304,
B07,Sample X31,1.212,
B08,Sample X32,1.221,
B09,Sample X33,1.130,
B10,Sample X34,1.166,
B11,Sample X35,1.426,
B12,Sample X36,1.461,
B13,Sample X37,1.360,
B14,Sample X38,1.284,
B15,Sample X39,1.428,
B16,Sample X40,1.341,
B17,Sample X41,1.396,
B18,Sample X42,1.319,
B19,Sample X43,1.356,
B20,Sample X44,1.369,
B21,Sample X45,1.309,
B22,Sample X46,1.397,
B23,Sample X47,0.139,
B24,Sample X48,0.139,
C01,Sample X49,0.159,
C02,Sample X50,0.176,
C03,Sample X51,0.262,
C04,Sample X52,0.310,
C05,Sample X53,0.803,
C06,Sample X54,0.362,
C07,Sample X55,0.911,
C08,Sample X56,1.003,
C09,Sample X57,0.890,
C10,Sample X58,0.937,
C11,Sample X59,1.038,
C12,Sample X60,1.184,
C13,Sample X61,1.306,
C14,Sample X62,1.133,
C15,Sample X63,0.640,
C16,Sample X64,0.696,
C17,Sample X65,0.620,
C18,Sample X66,0.653,
C19,Sample X67,0.634,
C20,Sample X68,0.813,
C21,Sample X69,0.762,
C22,Sample X70,1.053,
C23,Sample X71,0.138,
C24,Sample X72,0.139,
D01,Sample X73,0.153,
D02,Sample X74,0.186,
D03,Sample X75,0.780,
D04,Sample X76,1.166,
D05,Sample X77,0.784,
D06,Sample X78,1.177,
D07,Sample X79,0.859,
D08,Sample X80,1.124,
D09,Sample X81,0.798,
D10,Sample X82,0.955,
D11,Sample X83,0.784,
D12,Sample X84,1.141,
D13,Sample X85,0.958,
D14,Sample X86,1.139,
D15,Sample X87,1.007,
D16,Sample X88,1.311,
D17,Sample X89,1.215,
D18,Sample X90,1.178,
D19,Sample X91,1.155,
D20,Sample X92,1.159,
D21,Sample X93,0.911,
D22,Sample X94,0.780,
D23,Sample X95,0.135,
D24,Sample X96,0.137,
E01,Sample X97,0.157,
E02,Sample X98,0.172,
E03,Sample X99,0.930,
E04,Sample X100,0.970,
E05,Sample X101,0.859,
E06,Sample X102,0.892,
E07,Sample X103,0.869,
E08,Sample X104,1.330,
E09,Sample X105,0.815,
E10,Sample X106,0.743,
E11,Sample X107,0.873,
E12,Sample X108,0.283,
E13,Sample X109,1.172,
E14,Sample X110,0.233,
E15,Sample X111,0.362,
E16,Sample X112,0.905,
E17,Sample X113,0.590,
E18,Sample X114,0.918,
E19,Sample X115,0.225,
E20,Sample X116,0.507,
E21,Sample X117,1.101,
E22,Sample X118,0.486,
E23,Sample X119,0.135,
E24,Sample X120,0.136,
F01,Sample X121,0.171,
F02,Sample X122,0.165,
F03,Sample X123,0.311,
F04,Sample X124,0.958,
F05,Sample X125,0.683,
F06,Sample X126,0.998,
F07,Sample X127,0.691,
F08,Sample X128,1.065,
F09,Sample X129,0.770,
F10,Sample X130,1.115,
F11,Sample X131,0.889,
F12,Sample X132,1.192,
F13,Sample X133,0.951,
F14,Sample X134,1.190,
F15,Sample X135,0.914,
F16,Sample X136,0.947,
F17,Sample X137,1.051,
F18,Sample X138,1.173,
F19,Sample X139,1.254,
F20,Sample X140,1.079,
F21,Sample X141,1.399,
F22,Sample X142,1.109,
F23,Sample X143,0.168,
F24,Sample X144,0.141,
G01,Sample X145,0.225,
G02,Sample X146,0.161,
G03,Sample X147,0.845,
G04,Sample X148,0.614,
G05,Sample X149,0.818,
G06,Sample X150,0.535,
G07,Sample X151,0.500,
G08,Sample X152,0.885,
G09,Sample X153,0.502,
G10,Sample X154,1.116,
G11,Sample X155,0.213,
G12,Sample X156,1.166,
G13,Sample X157,0.705,
G14,Sample X158,0.577,
G15,Sample X159,0.721,
G16,Sample X160,0.987,
G17,Sample X161,1.335,
G18,Sample X162,1.187,
G19,Sample X163,0.231,
G20,Sample X164,0.968,
G21,Sample X165,1.071,
G22,Sample X166,0.782,
G23,Sample X167,0.140,
G24,Sample X168,0.130,
H01,Sample X169,0.275,
H02,Sample X170,0.163,
H03,Sample X171,0.534,
H04,Sample X172,1.283,
H05,Sample X173,1.060,
H06,Sample X174,1.150,
H07,Sample X175,0.950,
H08,Sample X176,1.159,
H09,Sample X177,0.508,
H10,Sample X178,1.308,
H11,Sample X179,0.991,
H12,Sample X180,1.184,
H13,Sample X181,0.611,
H14,Sample X182,1.214,
H15,Sample X183,1.418,
H16,Sample X184,0.974,
H17,Sample X185,0.862,
H18,Sample X186,1.135,
H19,Sample X187,1.176,
H20,Sample X188,1.228,
H21,Sample X189,0.843,
H22,Sample X190,1.119,
H23,Sample X191,0.141,
H24,Sample X192,0.161,
I01,Sample X193,0.149,
I02,Sample X194,0.157,
I03,Sample X195,0.492,
I04,Sample X196,0.940,
I05,Sample X197,0.358,
I06,Sample X198,0.985,
I07,Sample X199,0.598,
I08,Sample X200,0.413,
I09,Sample X201,0.890,
I10,Sample X202,0.914,
I11,Sample X203,0.602,
I12,Sample X204,1.165,
I13,Sample X205,1.170,
I14,Sample X206,0.968,
I15,Sample X207,0.912,
I16,Sample X208,1.056,
I17,Sample X209,0.571,
I18,Sample X210,1.234,
I19,Sample X211,1.159,
I20,Sample X212,1.103,
I21,Sample X213,0.435,
I22,Sample X214,1.058,
I23,Sample X215,0.140,
I24,Sample X216,0.142,
J01,Sample X217,0.152,
J02,Sample X218,0.146,
J03,Sample X219,1.339,
J04,Sample X220,0.971,
J05,Sample X221,1.000,
J06,Sample X222,1.077,
J07,Sample X223,1.085,
J08,Sample X224,1.100,
J09,Sample X225,0.876,
J10,Sample X226,0.814,
J11,Sample X227,0.585,
J12,Sample X228,1.099,
J13,Sample X229,0.407,
J14,Sample X230,1.044,
J15,Sample X231,0.265,
J16,Sample X232,0.944,
J17,Sample X233,0.661,
J18,Sample X234,1.049,
J19,Sample X235,0.779,
J20,Sample X236,1.071,
J21,Sample X237,0.236,
J22,Sample X238,0.928,
J23,Sample X239,0.143,
J24,Sample X240,0.155,
K01,Sample X241,0.146,
K02,Sample X242,0.142,
K03,Sample X243,1.243,
K04,Sample X244,0.696,
K05,Sample X245,1.308,
K06,Sample X246,0.870,
K07,Sample X247,1.416,
K08,Sample X248,1.366,
K09,Sample X249,1.091,
K10,Sample X250,0.853,
K11,Sample X251,1.049,
K12,Sample X252,1.559,
K13,Sample X253,1.345,
K14,Sample X254,0.944,
K15,Sample X255,0.416,
K16,Sample X256,0.792,
K17,Sample X257,1.303,
K18,Sample X258,1.282,
K19,Sample X259,0.423,
K20,Sample X260,1.232,
K21,Sample X261,1.290,
K22,Sample X262,1.401,
K23,Sample X263,0.139,
K24,Sample X264,0.146,
L01,Sample X265,0.144,
L02,Sample X266,0.147,
L03,Sample X267,1.072,
L04,Sample X268,1.117,
L05,Sample X269,0.984,
L06,Sample X270,0.858,
L07,Sample X271,1.085,
L08,Sample X272,1.062,
L09,Sample X273,1.321,
L10,Sample X274,1.246,
L11,Sample X275,1.199,
L12,Sample X276,1.097,
L13,Sample X277,0.505,
L14,Sample X278,0.967,
L15,Sample X279,0.626,
L16,Sample X280,1.109,
L17,Sample X281,1.182,
L18,Sample X282,1.188,
L19,Sample X283,1.113,
L20,Sample X284,1.125,
L21,Sample X285,1.186,
L22,Sample X286,0.931,
L23,Sample X287,0.135,
L24,Sample X288,0.132,
M01,Sample X289,0.153,
M02,Sample X290,0.143,
M03,Sample X291,1.158,
M04,Sample X292,1.106,
M05,Sample X293,0.986,
M06,Sample X294,1.272,
M07,Sample X295,1.336,
M08,Sample X296,1.029,
M09,Sample X297,1.099,
M10,Sample X298,1.290,
M11,Sample X299,1.214,
M12,Sample X300,1.432,
M13,Sample X301,0.565,
M14,Sample X302,1.368,
M15,Sample X303,1.074,
M16,Sample X304,1.332,
M17,Sample X305,0.533,
M18,Sample X306,1.281,
M19,Sample X307,0.875,
M20,Sample X308,1.181,
M21,Sample X309,0.327,
M22,Sample X310,0.659,
M23,Sample X311,0.210,
M24,Sample X312,0.132,
N01,Sample X313,0.147,
N02,Sample X314,0.141,
N03,Sample X315,0.739,
N04,Sample X316,1.320,
N05,Sample X317,1.181,
N06,Sample X318,1.266,
N07,Sample X319,1.091,
N08,Sample X320,1.174,
N09,Sample X321,0.980,
N10,Sample X322,1.016,
N11,Sample X323,1.011,
N12,Sample X324,0.913,
N13,Sample X325,1.238,
N14,Sample X326,1.022,
N15,Sample X327,1.066,
N16,Sample X328,1.098,
N17,Sample X329,1.192,
N18,Sample X330,1.060,
N19,Sample X331,1.097,
N20,Sample X332,1.128,
N21,Sample X333,1.376,
N22,Sample X334,1.024,
N23,Sample X335,0.126,
N24,Sample X336,0.133,
O01,Sample X337,0.188,
O02,Sample X338,0.146,
O03,Sample X339,1.076,
O04,Sample X340,1.223,
O05,Sample X341,1.185,
O06,Sample X342,1.090,
O07,Sample X343,1.141,
O08,Sample X344,1.246,
O09,Sample X345,1.180,
O10,Sample X346,1.097,
O11,Sample X347,1.070,
O12,Sample X348,1.067,
O13,Sample X349,1.210,
O14,Sample X350,1.202,
O15,Sample X351,1.178,
O16,Sample X352,1.029,
O17,Sample X353,1.224,
O18,Sample X354,1.151,
O19,Sample X355,1.160,
O20,Sample X356,1.157,
O21,Sample X357,1.145,
O22,Sample X358,1.425,
O23,Sample X359,0.135,
O24,Sample X360,0.134,
P01,Sample X361,0.151,
P02,Sample X362,0.147,
P03,Sample X363,0.187,
P04,Sample X364,0.215,
P05,Sample X365,0.272,
P06,Sample X366,0.311,
P07,Sample X367,0.410,
P08,Sample X368,0.196,
P09,Sample X369,0.196,
P10,Sample X370,0.201,
P11,Sample X371,0.213,
P12,Sample X372,0.196,
P13,Sample X373,1.232,
P14,Sample X374,1.311,
P15,Sample X375,1.108,
P16,Sample X376,1.164,
P17,Sample X377,1.169,
P18,Sample X378,1.029,
P19,Sample X379,1.235,
P20,Sample X380,1.117,
P21,Sample X381,1.237,
P22,Sample X382,1.103,
P23,Sample X383,0.134,
P24,Sample X384,0.135,
