Well,Content,Raw Data (600),
A01,Sample X1,0.382,
A02,Sample X2,0.790,
A03,Sample X3,0.391,
A04,Sample X4,0.356,
A05,Sample X5,0.244,
A06,Sample X6,0.239,
A07,Sample X7,0.247,
A08,Sample X8,0.175,
A09,Sample X9,0.194,
A10,Sample X10,0.227,
A11,Sample X11,0.247,
A12,Sample X12,0.230,
A13,Sample X13,0.178,
A14,Sample X14,0.183,
A15,Sample X15,0.196,
A16,Sample X16,0.226,
A17,Sample X17,0.219,
A18,Sample X18,3.674,
A19,Sample X19,3.054,
A20,Sample X20,3.293,
A21,Sample X21,3.446,
A22,Sample X22,3.849,
A23,Sample X23,0.555,
A24,Sample X24,0.413,
B01,Sample X25,0.523,
B02,Sample X26,0.475,
B03,Sample X27,3.464,
B04,Sample X28,3.715,
B05,Sample X29,3.710,
B06,Sample X30,3.843,
B07,Sample X31,3.740,
B08,Sample X32,3.604,
B09,Sample X33,3.683,
B10,Sample X34,3.517,
B11,Sample X35,3.676,
B12,Sample X36,4.017,
B13,Sample X37,3.509,
B14,Sample X38,3.532,
B15,Sample X39,3.594,
B16,Sample X40,4.173,
B17,Sample X41,3.576,
B18,Sample X42,3.186,
B19,Sample X43,3.178,
B20,Sample X44,3.221,
B21,Sample X45,3.195,
B22,Sample X46,3.075,
B23,Sample X47,0.393,
B24,Sample X48,0.388,
C01,Sample X49,0.229,
C02,Sample X50,0.543,
C03,Sample X51,0.347,
C04,Sample X52,0.359,
C05,Sample X53,3.484,
C06,Sample X54,0.261,
C07,Sample X55,3.603,
C08,Sample X56,3.575,
C09,Sample X57,3.499,
C10,Sample X58,3.787,
C11,Sample X59,3.649,
C12,Sample X60,3.734,
C13,Sample X61,3.756,
C14,Sample X62,3.825,
C15,Sample X63,0.796,
C16,Sample X64,2.982,
C17,Sample X65,3.116,
C18,Sample X66,1.670,
C19,Sample X67,1.838,
C20,Sample X68,1.337,
C21,Sample X69,3.330,
C22,Sample X70,3.054,
C23,Sample X71,0.297,
C24,Sample X72,0.390,
D01,Sample X73,0.425,
D02,Sample X74,0.423,
D03,Sample X75,3.996,
D04,Sample X76,3.502,
D05,Sample X77,3.676,
D06,Sample X78,3.448,
D07,Sample X79,3.845,
D08,Sample X80,3.472,
D09,Sample X81,3.509,
D10,Sample X82,3.314,
D11,Sample X83,3.805,
D12,Sample X84,3.593,
D13,Sample X85,3.789,
D14,Sample X86,3.452,
D15,Sample X87,3.716,
D16,Sample X88,3.783,
D17,Sample X89,3.540,
D18,Sample X90,3.210,
D19,Sample X91,3.057,
D20,Sample X92,3.204,
D21,Sample X93,3.413,
D22,Sample X94,3.159,
D23,Sample X95,0.373,
D24,Sample X96,0.302,
E01,Sample X97,0.160,
E02,Sample X98,0.263,
E03,Sample X99,3.475,
E04,Sample X100,3.461,
E05,Sample X101,3.585,
E06,Sample X102,3.488,
E07,Sample X103,3.572,
E08,Sample X104,3.860,
E09,Sample X105,3.989,
E10,Sample X106,3.575,
E11,Sample X107,3.451,
E12,Sample X108,0.385,
E13,Sample X109,3.426,
E14,Sample X110,0.225,
E15,Sample X111,2.081,
E16,Sample X112,3.531,
E17,Sample X113,1.235,
E18,Sample X114,3.155,
E19,Sample X115,1.780,
E20,Sample X116,0.488,
E21,Sample X117,3.360,
E22,Sample X118,2.096,
E23,Sample X119,0.342,
E24,Sample X120,0.357,
F01,Sample X121,0.421,
F02,Sample X122,0.437,
F03,Sample X123,0.221,
F04,Sample X124,3.315,
F05,Sample X125,3.659,
F06,Sample X126,3.295,
F07,Sample X127,3.489,
F08,Sample X128,3.468,
F09,Sample X129,3.557,
F10,Sample X130,3.347,
F11,Sample X131,3.781,
F12,Sample X132,3.368,
F13,Sample X133,3.628,
F14,Sample X134,3.198,
F15,Sample X135,3.395,
F16,Sample X136,3.195,
