Well,Content,Well Scan: Average (600),
A01,Sample X1,0.076,
A02,Sample X2,0.080,
A03,Sample X3,0.132,
A04,Sample X4,0.125,
A05,Sample X5,0.121,
A06,Sample X6,0.124,
A07,Sample X7,0.123,
A08,Sample X8,0.126,
A09,Sample X9,0.122,
A10,Sample X10,0.121,
A11,Sample X11,0.124,
A12,Sample X12,0.144,
A13,Sample X13,0.128,
A14,Sample X14,0.121,
A15,Sample X15,0.121,
A16,Sample X16,0.123,
A17,Sample X17,0.126,
A18,Sample X18,0.207,
A19,Sample X19,0.212,
A20,Sample X20,0.208,
A21,Sample X21,0.211,
A22,Sample X22,0.217,
A23,Sample X23,0.068,
A24,Sample X24,0.072,
B01,Sample X25,0.077,
B02,Sample X26,0.082,
B03,Sample X27,0.107,
B04,Sample X28,0.146,
B05,Sample X29,0.215,
B06,Sample X30,0.216,
B07,Sample X31,0.227,
B08,Sample X32,0.231,
B09,Sample X33,0.218,
B10,Sample X34,0.221,
B11,Sample X35,0.123,
B12,Sample X36,0.217,
B13,Sample X37,0.212,
B14,Sample X38,0.214,
B15,Sample X39,0.230,
B16,Sample X40,0.232,
B17,Sample X41,0.242,
B18,Sample X42,0.214,
B19,Sample X43,0.213,
B20,Sample X44,0.213,
B21,Sample X45,0.210,
B22,Sample X46,0.218,
B23,Sample X47,0.068,
B24,Sample X48,0.068,
C01,Sample X49,0.075,
C02,Sample X50,0.079,
C03,Sample X51,0.204,
C04,Sample X52,0.209,
C05,Sample X53,0.206,
C06,Sample X54,0.207,
C07,Sample X55,0.208,
C08,Sample X56,0.159,
C09,Sample X57,0.188,
C10,Sample X58,0.190,
C11,Sample X59,0.206,
C12,Sample X60,0.117,
C13,Sample X61,0.129,
C14,Sample X62,0.121,
C15,Sample X63,0.204,
C16,Sample X64,0.202,
C17,Sample X65,0.233,
C18,Sample X66,0.220,
C19,Sample X67,0.203,
C20,Sample X68,0.202,
C21,Sample X69,0.204,
C22,Sample X70,0.191,
C23,Sample X71,0.066,
C24,Sample X72,0.070,
D01,Sample X73,0.074,
D02,Sample X74,0.086,
D03,Sample X75,0.131,
D04,Sample X76,0.213,
D05,Sample X77,0.214,
D06,Sample X78,0.227,
D07,Sample X79,0.228,
D08,Sample X80,0.235,
D09,Sample X81,0.116,
D10,Sample X82,0.212,
D11,Sample X83,0.206,
D12,Sample X84,0.210,
D13,Sample X85,0.128,
D14,Sample X86,0.205,
D15,Sample X87,0.167,
D16,Sample X88,0.183,
D17,Sample X89,0.153,
D18,Sample X90,0.191,
D19,Sample X91,0.165,
D20,Sample X92,0.120,
D21,Sample X93,0.117,
D22,Sample X94,0.116,
D23,Sample X95,0.072,
D24,Sample X96,0.069,
E01,Sample X97,0.075,
E02,Sample X98,0.075,
E03,Sample X99,0.120,
E04,Sample X100,0.212,
E05,Sample X101,0.130,
E06,Sample X102,0.199,
E07,Sample X103,0.141,
E08,Sample X104,0.138,
E09,Sample X105,0.235,
E10,Sample X106,0.129,
E11,Sample X107,0.131,
E12,Sample X108,0.133,
E13,Sample X109,0.205,
E14,Sample X110,0.206,
E15,Sample X111,0.129,
E16,Sample X112,0.209,
E17,Sample X113,0.240,
E18,Sample X114,0.126,
E19,Sample X115,0.098,
E20,Sample X116,0.130,
E21,Sample X117,0.202,
E22,Sample X118,0.118,
E23,Sample X119,0.070,
E24,Sample X120,0.071,
F01,Sample X121,0.075,
F02,Sample X122,0.078,
F03,Sample X123,0.134,
F04,Sample X124,0.136,
F05,Sample X125,0.177,
F06,Sample X126,0.130,
F07,Sample X127,0.183,
F08,Sample X128,0.210,
F09,Sample X129,0.138,
F10,Sample X130,0.213,
F11,Sample X131,0.205,
F12,Sample X132,0.213,
F13,Sample X133,0.118,
F14,Sample X134,0.214,
F15,Sample X135,0.181,
F16,Sample X136,0.219,
F17,Sample X137,0.221,
F18,Sample X138,0.124,
F19,Sample X139,0.208,
F20,Sample X140,0.207,
F21,Sample X141,0.207,
F22,Sample X142,0.209,
F23,Sample X143,0.095,
F24,Sample X144,0.097,
G01,Sample X145,0.072,
G02,Sample X146,0.071,
G03,Sample X147,0.213,
G04,Sample X148,0.212,
G05,Sample X149,0.211,
G06,Sample X150,0.212,
G07,Sample X151,0.129,
G08,Sample X152,0.188,
G09,Sample X153,0.196,
G10,Sample X154,0.124,
G11,Sample X155,0.220,
G12,Sample X156,0.211,
G13,Sample X157,0.175,
G14,Sample X158,0.222,
G15,Sample X159,0.207,
G16,Sample X160,0.220,
G17,Sample X161,0.209,
G18,Sample X162,0.207,
G19,Sample X163,0.156,
G20,Sample X164,0.211,
G21,Sample X165,0.124,
G22,Sample X166,0.128,
G23,Sample X167,0.068,
G24,Sample X168,0.073,
H01,Sample X169,0.074,
H02,Sample X170,0.078,
H03,Sample X171,0.131,
H04,Sample X172,0.129,
H05,Sample X173,0.201,
H06,Sample X174,0.213,
H07,Sample X175,0.221,
H08,Sample X176,0.222,
H09,Sample X177,0.159,
H10,Sample X178,0.215,
H11,Sample X179,0.214,
H12,Sample X180,0.220,
H13,Sample X181,0.216,
H14,Sample X182,0.224,
H15,Sample X183,0.228,
H16,Sample X184,0.166,
H17,Sample X185,0.137,
H18,Sample X186,0.218,
H19,Sample X187,0.195,
H20,Sample X188,0.211,
H21,Sample X189,0.209,
H22,Sample X190,0.211,
H23,Sample X191,0.077,
H24,Sample X192,0.098,
I01,Sample X193,0.072,
I02,Sample X194,0.082,
I03,Sample X195,0.128,
I04,Sample X196,0.217,
I05,Sample X197,0.125,
I06,Sample X198,0.219,
I07,Sample X199,0.129,
I08,Sample X200,0.218,
I09,Sample X201,0.125,
I10,Sample X202,0.208,
I11,Sample X203,0.265,
I12,Sample X204,0.138,
I13,Sample X205,0.127,
I14,Sample X206,0.246,
I15,Sample X207,0.127,
I16,Sample X208,0.225,
I17,Sample X209,0.124,
I18,Sample X210,0.157,
I19,Sample X211,0.190,
I20,Sample X212,0.120,
I21,Sample X213,0.123,
I22,Sample X214,0.126,
I23,Sample X215,0.067,
I24,Sample X216,0.070,
J01,Sample X217,0.070,
J02,Sample X218,0.085,
J03,Sample X219,0.227,
J04,Sample X220,0.137,
J05,Sample X221,0.216,
J06,Sample X222,0.144,
J07,Sample X223,0.142,
J08,Sample X224,0.214,
J09,Sample X225,0.206,
J10,Sample X226,0.212,
J11,Sample X227,0.133,
J12,Sample X228,0.151,
J13,Sample X229,0.179,
J14,Sample X230,0.199,
J15,Sample X231,0.209,
J16,Sample X232,0.211,
J17,Sample X233,0.218,
J18,Sample X234,0.205,
J19,Sample X235,0.213,
J20,Sample X236,0.209,
J21,Sample X237,0.207,
J22,Sample X238,0.207,
J23,Sample X239,0.069,
J24,Sample X240,0.068,
K01,Sample X241,0.073,
K02,Sample X242,0.075,
K03,Sample X243,0.124,
K04,Sample X244,0.213,
K05,Sample X245,0.130,
K06,Sample X246,0.181,
K07,Sample X247,0.129,
K08,Sample X248,0.211,
K09,Sample X249,0.118,
K10,Sample X250,0.206,
K11,Sample X251,0.120,
K12,Sample X252,0.219,
K13,Sample X253,0.204,
K14,Sample X254,0.209,
K15,Sample X255,0.122,
K16,Sample X256,0.206,
K17,Sample X257,0.229,
K18,Sample X258,0.161,
K19,Sample X259,0.196,
K20,Sample X260,0.141,
K21,Sample X261,0.142,
K22,Sample X262,0.116,
K23,Sample X263,0.067,
K24,Sample X264,0.065,
L01,Sample X265,0.067,
L02,Sample X266,0.078,
L03,Sample X267,0.269,
L04,Sample X268,0.132,
L05,Sample X269,0.160,
L06,Sample X270,0.210,
