Well,Content,Well Scan: Average (600),
A01,Sample X1,0.077,
A02,Sample X2,0.081,
A03,Sample X3,0.120,
A04,Sample X4,0.114,
A05,Sample X5,0.107,
A06,Sample X6,0.110,
A07,Sample X7,0.113,
A08,Sample X8,0.112,
A09,Sample X9,0.110,
A10,Sample X10,0.109,
A11,Sample X11,0.110,
A12,Sample X12,0.131,
A13,Sample X13,0.111,
A14,Sample X14,0.106,
A15,Sample X15,0.108,
A16,Sample X16,0.112,
A17,Sample X17,0.118,
A18,Sample X18,0.440,
A19,Sample X19,0.431,
A20,Sample X20,0.391,
A21,Sample X21,0.403,
A22,Sample X22,0.425,
A23,Sample X23,0.070,
A24,Sample X24,0.072,
B01,Sample X25,0.078,
B02,Sample X26,0.082,
B03,Sample X27,0.105,
B04,Sample X28,0.245,
B05,Sample X29,0.424,
B06,Sample X30,0.412,
B07,Sample X31,0.415,
B08,Sample X32,0.579,
B09,Sample X33,0.451,
B10,Sample X34,0.523,
B11,Sample X35,0.111,
B12,Sample X36,0.415,
B13,Sample X37,0.425,
B14,Sample X38,0.409,
B15,Sample X39,0.398,
B16,Sample X40,0.417,
B17,Sample X41,0.462,
B18,Sample X42,0.391,
B19,Sample X43,0.415,
B20,Sample X44,0.409,
B21,Sample X45,0.364,
B22,Sample X46,0.408,
B23,Sample X47,0.068,
B24,Sample X48,0.068,
C01,Sample X49,0.077,
C02,Sample X50,0.078,
C03,Sample X51,0.625,
C04,Sample X52,0.510,
C05,Sample X53,0.418,
C06,Sample X54,0.598,
C07,Sample X55,0.433,
C08,Sample X56,0.149,
C09,Sample X57,0.343,
C10,Sample X58,0.293,
C11,Sample X59,0.432,
C12,Sample X60,0.107,
C13,Sample X61,0.112,
C14,Sample X62,0.114,
C15,Sample X63,0.425,
C16,Sample X64,0.421,
C17,Sample X65,0.423,
C18,Sample X66,0.425,
C19,Sample X67,0.370,
C20,Sample X68,0.506,
C21,Sample X69,0.501,
C22,Sample X70,0.271,
C23,Sample X71,0.067,
C24,Sample X72,0.070,
D01,Sample X73,0.076,
D02,Sample X74,0.192,
D03,Sample X75,0.115,
D04,Sample X76,0.405,
D05,Sample X77,0.401,
D06,Sample X78,0.516,
D07,Sample X79,0.423,
D08,Sample X80,0.456,
D09,Sample X81,0.114,
D10,Sample X82,0.375,
D11,Sample X83,0.484,
D12,Sample X84,0.413,
D13,Sample X85,0.108,
D14,Sample X86,0.416,
D15,Sample X87,0.163,
D16,Sample X88,0.229,
D17,Sample X89,0.141,
D18,Sample X90,0.242,
D19,Sample X91,0.183,
D20,Sample X92,0.116,
D21,Sample X93,0.112,
D22,Sample X94,0.107,
D23,Sample X95,0.071,
D24,Sample X96,0.067,
