Well,Content,Well Scan: Average (600),
A01,Sample X1,0.076,
A02,Sample X2,0.078,
A03,Sample X3,0.128,
A04,Sample X4,0.122,
A05,Sample X5,0.118,
A06,Sample X6,0.118,
A07,Sample X7,0.120,
A08,Sample X8,0.122,
A09,Sample X9,0.119,
A10,Sample X10,0.117,
A11,Sample X11,0.118,
A12,Sample X12,0.140,
A13,Sample X13,0.123,
A14,Sample X14,0.116,
A15,Sample X15,0.117,
A16,Sample X16,0.121,
A17,Sample X17,0.125,
A18,Sample X18,0.268,
A19,Sample X19,0.266,
A20,Sample X20,0.259,
A21,Sample X21,0.257,
A22,Sample X22,0.268,
A23,Sample X23,0.071,
A24,Sample X24,0.073,
B01,Sample X25,0.076,
B02,Sample X26,0.078,
B03,Sample X27,0.107,
B04,Sample X28,0.179,
B05,Sample X29,0.268,
B06,Sample X30,0.271,
B07,Sample X31,0.282,
B08,Sample X32,0.308,
B09,Sample X33,0.280,
B10,Sample X34,0.274,
B11,Sample X35,0.118,
B12,Sample X36,0.277,
B13,Sample X37,0.266,
B14,Sample X38,0.267,
B15,Sample X39,0.268,
B16,Sample X40,0.272,
B17,Sample X41,0.293,
B18,Sample X42,0.264,
B19,Sample X43,0.270,
B20,Sample X44,0.264,
B21,Sample X45,0.253,
B22,Sample X46,0.278,
B23,Sample X47,0.067,
B24,Sample X48,0.069,
C01,Sample X49,0.079,
C02,Sample X50,0.079,
C03,Sample X51,0.256,
C04,Sample X52,0.272,
C05,Sample X53,0.274,
C06,Sample X54,0.265,
C07,Sample X55,0.270,
C08,Sample X56,0.158,
C09,Sample X57,0.230,
C10,Sample X58,0.221,
C11,Sample X59,0.261,
C12,Sample X60,0.114,
C13,Sample X61,0.124,
C14,Sample X62,0.120,
C15,Sample X63,0.266,
C16,Sample X64,0.267,
C17,Sample X65,0.284,
C18,Sample X66,0.268,
C19,Sample X67,0.270,
C20,Sample X68,0.292,
C21,Sample X69,0.306,
C22,Sample X70,0.206,
C23,Sample X71,0.066,
C24,Sample X72,0.069,
D01,Sample X73,0.077,
D02,Sample X74,0.116,
D03,Sample X75,0.127,
D04,Sample X76,0.267,
D05,Sample X77,0.269,
D06,Sample X78,0.280,
D07,Sample X79,0.276,
D08,Sample X80,0.289,
D09,Sample X81,0.116,
D10,Sample X82,0.258,
D11,Sample X83,0.262,
D12,Sample X84,0.263,
D13,Sample X85,0.123,
D14,Sample X86,0.259,
D15,Sample X87,0.168,
D16,Sample X88,0.195,
D17,Sample X89,0.154,
D18,Sample X90,0.209,
D19,Sample X91,0.177,
D20,Sample X92,0.119,
D21,Sample X93,0.116,
D22,Sample X94,0.115,
D23,Sample X95,0.073,
D24,Sample X96,0.068,
E01,Sample X97,0.078,
E02,Sample X98,0.077,
E03,Sample X99,0.118,
E04,Sample X100,0.265,
E05,Sample X101,0.129,
E06,Sample X102,0.220,
E07,Sample X103,0.136,
E08,Sample X104,0.134,
E09,Sample X105,0.284,
E10,Sample X106,0.130,
E11,Sample X107,0.125,
E12,Sample X108,0.127,
E13,Sample X109,0.256,
E14,Sample X110,0.262,
E15,Sample X111,0.123,
E16,Sample X112,0.261,
E17,Sample X113,0.294,
E18,Sample X114,0.119,
E19,Sample X115,0.100,
E20,Sample X116,0.126,
E21,Sample X117,0.265,
E22,Sample X118,0.117,
E23,Sample X119,0.072,
E24,Sample X120,0.068,
F01,Sample X121,0.077,
F02,Sample X122,0.082,
F03,Sample X123,0.132,
F04,Sample X124,0.134,
F05,Sample X125,0.194,
F06,Sample X126,0.132,
F07,Sample X127,0.210,
F08,Sample X128,0.275,
F09,Sample X129,0.137,
F10,Sample X130,0.265,
F11,Sample X131,0.259,
F12,Sample X132,0.271,
F13,Sample X133,0.119,
F14,Sample X134,0.264,
F15,Sample X135,0.205,
F16,Sample X136,0.270,
F17,Sample X137,0.277,
F18,Sample X138,0.122,
F19,Sample X139,0.268,
F20,Sample X140,0.255,
F21,Sample X141,0.273,
F22,Sample X142,0.272,
F23,Sample X143,0.096,
F24,Sample X144,0.088,
G01,Sample X145,0.074,
G02,Sample X146,0.074,
G03,Sample X147,0.269,
G04,Sample X148,0.270,
G05,Sample X149,0.263,
G06,Sample X150,0.260,
G07,Sample X151,0.124,
G08,Sample X152,0.203,
G09,Sample X153,0.219,
G10,Sample X154,0.124,
G11,Sample X155,0.268,
G12,Sample X156,0.265,
G13,Sample X157,0.182,
G14,Sample X158,0.274,
G15,Sample X159,0.237,
G16,Sample X160,0.282,
G17,Sample X161,0.273,
G18,Sample X162,0.259,
G19,Sample X163,0.167,
G20,Sample X164,0.268,
G21,Sample X165,0.127,
G22,Sample X166,0.127,
G23,Sample X167,0.072,
G24,Sample X168,0.075,
H01,Sample X169,0.076,
H02,Sample X170,0.082,
H03,Sample X171,0.133,
H04,Sample X172,0.128,
H05,Sample X173,0.262,
H06,Sample X174,0.257,
H07,Sample X175,0.283,
H08,Sample X176,0.289,
H09,Sample X177,0.165,
H10,Sample X178,0.275,
H11,Sample X179,0.267,
H12,Sample X180,0.282,
H13,Sample X181,0.269,
H14,Sample X182,0.288,
H15,Sample X183,0.281,
H16,Sample X184,0.178,
H17,Sample X185,0.134,
H18,Sample X186,0.291,
H19,Sample X187,0.263,
H20,Sample X188,0.300,
H21,Sample X189,0.284,
H22,Sample X190,0.278,
H23,Sample X191,0.083,
H24,Sample X192,0.101,
I01,Sample X193,0.073,
I02,Sample X194,0.084,
I03,Sample X195,0.131,
I04,Sample X196,0.269,
I05,Sample X197,0.126,
I06,Sample X198,0.269,
I07,Sample X199,0.129,
I08,Sample X200,0.307,
I09,Sample X201,0.126,
I10,Sample X202,0.274,
I11,Sample X203,0.263,
I12,Sample X204,0.136,
I13,Sample X205,0.129,
I14,Sample X206,0.304,
I15,Sample X207,0.129,
I16,Sample X208,0.280,
I17,Sample X209,0.128,
I18,Sample X210,0.156,
I19,Sample X211,0.211,
I20,Sample X212,0.118,
I21,Sample X213,0.123,
I22,Sample X214,0.129,
I23,Sample X215,0.071,
I24,Sample X216,0.075,
J01,Sample X217,0.072,
J02,Sample X218,0.083,
J03,Sample X219,0.388,
J04,Sample X220,0.139,
J05,Sample X221,0.266,
J06,Sample X222,0.140,
J07,Sample X223,0.140,
J08,Sample X224,0.281,
J09,Sample X225,0.214,
J10,Sample X226,0.310,
J11,Sample X227,0.127,
J12,Sample X228,0.158,
J13,Sample X229,0.198,
J14,Sample X230,0.281,
J15,Sample X231,0.292,
J16,Sample X232,0.274,
J17,Sample X233,0.261,
J18,Sample X234,0.256,
J19,Sample X235,0.288,
J20,Sample X236,0.256,
J21,Sample X237,0.263,
J22,Sample X238,0.264,
J23,Sample X239,0.069,
J24,Sample X240,0.070,
K01,Sample X241,0.073,
K02,Sample X242,0.076,
K03,Sample X243,0.125,
K04,Sample X244,0.266,
K05,Sample X245,0.131,
K06,Sample X246,0.210,
K07,Sample X247,0.129,
K08,Sample X248,0.269,
K09,Sample X249,0.120,
K10,Sample X250,0.260,
K11,Sample X251,0.120,
K12,Sample X252,0.281,
K13,Sample X253,0.251,
K14,Sample X254,0.270,
K15,Sample X255,0.121,
K16,Sample X256,0.263,
K17,Sample X257,0.287,
K18,Sample X258,0.170,
K19,Sample X259,0.277,
K20,Sample X260,0.144,
K21,Sample X261,0.143,
K22,Sample X262,0.113,
K23,Sample X263,0.070,
K24,Sample X264,0.067,
L01,Sample X265,0.069,
L02,Sample X266,0.079,
L03,Sample X267,0.315,
L04,Sample X268,0.124,
L05,Sample X269,0.170,
