Well,Content,Well Scan: Average (600),
A01,Sample X1,0.081,
A02,Sample X2,0.083,
A03,Sample X3,0.118,
A04,Sample X4,0.110,
A05,Sample X5,0.103,
A06,Sample X6,0.106,
A07,Sample X7,0.109,
A08,Sample X8,0.108,
A09,Sample X9,0.106,
A10,Sample X10,0.104,
A11,Sample X11,0.104,
A12,Sample X12,0.130,
A13,Sample X13,0.106,
A14,Sample X14,0.101,
A15,Sample X15,0.102,
A16,Sample X16,0.105,
A17,Sample X17,0.112,
A18,Sample X18,0.667,
A19,Sample X19,0.628,
A20,Sample X20,0.592,
A21,Sample X21,0.717,
A22,Sample X22,0.598,
A23,Sample X23,0.070,
A24,Sample X24,0.073,
B01,Sample X25,0.081,
B02,Sample X26,0.084,
B03,Sample X27,0.104,
B04,Sample X28,0.347,
B05,Sample X29,0.672,
B06,Sample X30,0.793,
B07,Sample X31,0.623,
B08,Sample X32,0.771,
B09,Sample X33,0.793,
B10,Sample X34,0.789,
B11,Sample X35,0.108,
B12,Sample X36,0.714,
B13,Sample X37,0.702,
B14,Sample X38,0.817,
B15,Sample X39,0.611,
B16,Sample X40,0.673,
B17,Sample X41,0.679,
B18,Sample X42,0.547,
B19,Sample X43,0.585,
B20,Sample X44,0.647,
B21,Sample X45,0.530,
B22,Sample X46,0.630,
B23,Sample X47,0.068,
B24,Sample X48,0.069,
C01,Sample X49,0.079,
C02,Sample X50,0.078,
C03,Sample X51,0.936,
C04,Sample X52,0.678,
C05,Sample X53,0.571,
C06,Sample X54,0.649,
C07,Sample X55,0.663,
C08,Sample X56,0.147,
C09,Sample X57,0.550,
C10,Sample X58,0.394,
C11,Sample X59,0.587,
C12,Sample X60,0.103,
C13,Sample X61,0.105,
C14,Sample X62,0.112,
C15,Sample X63,0.607,
C16,Sample X64,0.631,
C17,Sample X65,0.646,
C18,Sample X66,0.806,
C19,Sample X67,0.539,
C20,Sample X68,0.779,
C21,Sample X69,0.608,
C22,Sample X70,0.397,
C23,Sample X71,0.066,
C24,Sample X72,0.071,
D01,Sample X73,0.079,
D02,Sample X74,0.321,
D03,Sample X75,0.110,
D04,Sample X76,0.590,
D05,Sample X77,0.753,
D06,Sample X78,0.800,
D07,Sample X79,0.592,
D08,Sample X80,0.628,
D09,Sample X81,0.114,
D10,Sample X82,0.615,
D11,Sample X83,0.722,
D12,Sample X84,0.582,
D13,Sample X85,0.104,
D14,Sample X86,0.579,
D15,Sample X87,0.160,
D16,Sample X88,0.278,
D17,Sample X89,0.132,
D18,Sample X90,0.297,
D19,Sample X91,0.183,
D20,Sample X92,0.112,
D21,Sample X93,0.109,
D22,Sample X94,0.104,
D23,Sample X95,0.071,
D24,Sample X96,0.069,
E01,Sample X97,0.078,
E02,Sample X98,0.078,
E03,Sample X99,0.108,
E04,Sample X100,1.040,
E05,Sample X101,0.124,
E06,Sample X102,0.429,
E07,Sample X103,0.127,
E08,Sample X104,0.123,
E09,Sample X105,0.554,
E10,Sample X106,0.118,
E11,Sample X107,0.108,
E12,Sample X108,0.108,
E13,Sample X109,0.652,
E14,Sample X110,0.706,
E15,Sample X111,0.104,
E16,Sample X112,0.634,
E17,Sample X113,0.677,
E18,Sample X114,0.107,
E19,Sample X115,0.093,
E20,Sample X116,0.104,
E21,Sample X117,0.605,
E22,Sample X118,0.105,
E23,Sample X119,0.070,
E24,Sample X120,0.068,
F01,Sample X121,0.078,
F02,Sample X122,0.079,
F03,Sample X123,0.114,
F04,Sample X124,0.121,
F05,Sample X125,0.227,
F06,Sample X126,0.126,
F07,Sample X127,0.316,
F08,Sample X128,0.566,
F09,Sample X129,0.125,
F10,Sample X130,0.613,
F11,Sample X131,0.696,
F12,Sample X132,0.549,
F13,Sample X133,0.110,
F14,Sample X134,0.549,
F15,Sample X135,0.312,
F16,Sample X136,0.680,
F17,Sample X137,0.586,
F18,Sample X138,0.117,
F19,Sample X139,0.619,
F20,Sample X140,0.626,
F21,Sample X141,0.800,
F22,Sample X142,0.545,
F23,Sample X143,0.093,
F24,Sample X144,0.088,
G01,Sample X145,0.076,
G02,Sample X146,0.073,
G03,Sample X147,0.555,
G04,Sample X148,0.566,
G05,Sample X149,0.567,
G06,Sample X150,0.560,
G07,Sample X151,0.116,
G08,Sample X152,0.273,
G09,Sample X153,0.312,
G10,Sample X154,0.116,
G11,Sample X155,0.519,
G12,Sample X156,0.520,
G13,Sample X157,0.164,
G14,Sample X158,0.546,
G15,Sample X159,0.345,
G16,Sample X160,0.548,
G17,Sample X161,0.688,
G18,Sample X162,0.763,
G19,Sample X163,0.254,
G20,Sample X164,0.671,
G21,Sample X165,0.122,
G22,Sample X166,0.111,
G23,Sample X167,0.072,
