Well,Content,Well Scan: Average (600),
A01,Sample X1,0.076,
A02,Sample X2,0.081,
A03,Sample X3,0.122,
A04,Sample X4,0.117,
A05,Sample X5,0.113,
A06,Sample X6,0.114,
A07,Sample X7,0.118,
A08,Sample X8,0.116,
A09,Sample X9,0.115,
A10,Sample X10,0.112,
A11,Sample X11,0.113,
A12,Sample X12,0.137,
A13,Sample X13,0.116,
A14,Sample X14,0.110,
A15,Sample X15,0.111,
A16,Sample X16,0.116,
A17,Sample X17,0.122,
A18,Sample X18,0.338,
A19,Sample X19,0.345,
A20,Sample X20,0.316,
A21,Sample X21,0.323,
A22,Sample X22,0.334,
A23,Sample X23,0.070,
A24,Sample X24,0.074,
B01,Sample X25,0.078,
B02,Sample X26,0.080,
B03,Sample X27,0.105,
B04,Sample X28,0.213,
B05,Sample X29,0.337,
B06,Sample X30,0.339,
B07,Sample X31,0.343,
B08,Sample X32,0.388,
B09,Sample X33,0.371,
B10,Sample X34,0.350,
B11,Sample X35,0.115,
B12,Sample X36,0.345,
B13,Sample X37,0.335,
B14,Sample X38,0.329,
B15,Sample X39,0.328,
B16,Sample X40,0.339,
B17,Sample X41,0.387,
B18,Sample X42,0.326,
B19,Sample X43,0.338,
B20,Sample X44,0.336,
B21,Sample X45,0.305,
B22,Sample X46,0.339,
B23,Sample X47,0.068,
B24,Sample X48,0.068,
C01,Sample X49,0.078,
C02,Sample X50,0.077,
C03,Sample X51,0.317,
C04,Sample X52,0.334,
C05,Sample X53,0.353,
C06,Sample X54,0.319,
C07,Sample X55,0.350,
C08,Sample X56,0.153,
C09,Sample X57,0.277,
C10,Sample X58,0.250,
C11,Sample X59,0.329,
C12,Sample X60,0.110,
C13,Sample X61,0.116,
C14,Sample X62,0.116,
C15,Sample X63,0.331,
C16,Sample X64,0.359,
C17,Sample X65,0.355,
C18,Sample X66,0.347,
C19,Sample X67,0.318,
C20,Sample X68,0.347,
C21,Sample X69,0.377,
C22,Sample X70,0.254,
C23,Sample X71,0.065,
C24,Sample X72,0.070,
D01,Sample X73,0.077,
D02,Sample X74,0.148,
D03,Sample X75,0.120,
D04,Sample X76,0.318,
D05,Sample X77,0.321,
D06,Sample X78,0.395,
D07,Sample X79,0.339,
D08,Sample X80,0.364,
D09,Sample X81,0.114,
D10,Sample X82,0.314,
D11,Sample X83,0.352,
D12,Sample X84,0.334,
D13,Sample X85,0.114,
D14,Sample X86,0.324,
D15,Sample X87,0.165,
D16,Sample X88,0.211,
D17,Sample X89,0.150,
D18,Sample X90,0.222,
D19,Sample X91,0.181,
D20,Sample X92,0.117,
D21,Sample X93,0.114,
D22,Sample X94,0.113,
D23,Sample X95,0.071,
D24,Sample X96,0.067,
