Well,Content,Well Scan: Average (600),
A01,Sample X1,0.083,
A02,Sample X2,0.088,
A03,Sample X3,0.132,
A04,Sample X4,0.127,
A05,Sample X5,0.124,
A06,Sample X6,0.124,
A07,Sample X7,0.129,
A08,Sample X8,0.196,
A09,Sample X9,0.155,
A10,Sample X10,0.138,
A11,Sample X11,0.134,
A12,Sample X12,0.147,
A13,Sample X13,0.149,
A14,Sample X14,0.136,
A15,Sample X15,0.147,
A16,Sample X16,0.136,
A17,Sample X17,0.134,
A18,Sample X18,0.159,
A19,Sample X19,0.152,
A20,Sample X20,0.148,
A21,Sample X21,0.199,
A22,Sample X22,0.151,
A23,Sample X23,0.089,
A24,Sample X24,0.093,
B01,Sample X25,0.100,
B02,Sample X26,0.096,
B03,Sample X27,0.179,
B04,Sample X28,0.130,
B05,Sample X29,0.183,
B06,Sample X30,0.182,
B07,Sample X31,0.176,
B08,Sample X32,0.186,
B09,Sample X33,0.158,
B10,Sample X34,0.178,
B11,Sample X35,0.171,
B12,Sample X36,0.173,
B13,Sample X37,0.166,
B14,Sample X38,0.168,
B15,Sample X39,0.156,
B16,Sample X40,0.163,
B17,Sample X41,0.179,
B18,Sample X42,0.152,
B19,Sample X43,0.148,
B20,Sample X44,0.146,
B21,Sample X45,0.155,
B22,Sample X46,0.148,
B23,Sample X47,0.090,
B24,Sample X48,0.088,
C01,Sample X49,0.089,
C02,Sample X50,0.087,
C03,Sample X51,0.183,
C04,Sample X52,0.217,
C05,Sample X53,0.205,
C06,Sample X54,0.177,
C07,Sample X55,0.159,
C08,Sample X56,0.235,
C09,Sample X57,0.301,
C10,Sample X58,0.491,
C11,Sample X59,0.197,
C12,Sample X60,0.344,
C13,Sample X61,0.205,
C14,Sample X62,0.354,
C15,Sample X63,0.175,
C16,Sample X64,0.233,
C17,Sample X65,0.237,
C18,Sample X66,0.340,
C19,Sample X67,0.332,
C20,Sample X68,0.165,
C21,Sample X69,0.159,
C22,Sample X70,0.163,
C23,Sample X71,0.093,
C24,Sample X72,0.095,
D01,Sample X73,0.104,
D02,Sample X74,0.104,
D03,Sample X75,0.182,
D04,Sample X76,0.158,
D05,Sample X77,0.150,
D06,Sample X78,0.222,
D07,Sample X79,0.308,
D08,Sample X80,0.209,
D09,Sample X81,0.436,
D10,Sample X82,0.607,
D11,Sample X83,0.361,
D12,Sample X84,0.509,
D13,Sample X85,0.209,
D14,Sample X86,0.575,
D15,Sample X87,0.541,
D16,Sample X88,0.405,
D17,Sample X89,0.289,
D18,Sample X90,0.552,
D19,Sample X91,0.476,
D20,Sample X92,0.251,
D21,Sample X93,0.251,
D22,Sample X94,0.142,
D23,Sample X95,0.091,
D24,Sample X96,0.092,
E01,Sample X97,0.102,
E02,Sample X98,0.098,
E03,Sample X99,0.179,
E04,Sample X100,0.175,
E05,Sample X101,0.158,
E06,Sample X102,0.197,
E07,Sample X103,0.492,
E08,Sample X104,0.174,
E09,Sample X105,0.516,
E10,Sample X106,0.663,
E11,Sample X107,0.483,
E12,Sample X108,0.388,
E13,Sample X109,0.227,
E14,Sample X110,0.615,
E15,Sample X111,0.596,
E16,Sample X112,0.538,
E17,Sample X113,0.562,
E18,Sample X114,0.474,
E19,Sample X115,0.638,
E20,Sample X116,0.395,
E21,Sample X117,0.378,
E22,Sample X118,0.209,
E23,Sample X119,0.111,
E24,Sample X120,0.108,
F01,Sample X121,0.109,
F02,Sample X122,0.105,
F03,Sample X123,0.191,
F04,Sample X124,0.206,
F05,Sample X125,0.424,
F06,Sample X126,0.356,
F07,Sample X127,0.330,
F08,Sample X128,0.218,
F09,Sample X129,0.452,
F10,Sample X130,0.528,
F11,Sample X131,0.669,
F12,Sample X132,0.468,
F13,Sample X133,0.263,
F14,Sample X134,0.616,
F15,Sample X135,0.532,
F16,Sample X136,0.757,
F17,Sample X137,0.407,
F18,Sample X138,0.364,
F19,Sample X139,0.573,
F20,Sample X140,0.288,
F21,Sample X141,0.407,
F22,Sample X142,0.581,
F23,Sample X143,0.131,
F24,Sample X144,0.121,
G01,Sample X145,0.111,
