Well,Content,Well Scan: Average (600),
A01,Sample X1,0.082,
A02,Sample X2,0.085,
A03,Sample X3,0.115,
A04,Sample X4,0.121,
A05,Sample X5,0.115,
A06,Sample X6,0.114,
A07,Sample X7,0.125,
A08,Sample X8,0.183,
A09,Sample X9,0.138,
A10,Sample X10,0.127,
A11,Sample X11,0.130,
A12,Sample X12,0.147,
A13,Sample X13,0.136,
A14,Sample X14,0.125,
A15,Sample X15,0.128,
A16,Sample X16,0.123,
A17,Sample X17,0.133,
A18,Sample X18,0.274,
A19,Sample X19,0.258,
A20,Sample X20,0.243,
A21,Sample X21,0.257,
A22,Sample X22,0.232,
A23,Sample X23,0.086,
A24,Sample X24,0.086,
B01,Sample X25,0.084,
B02,Sample X26,0.088,
B03,Sample X27,0.292,
B04,Sample X28,0.122,
B05,Sample X29,0.311,
B06,Sample X30,0.309,
B07,Sample X31,0.308,
B08,Sample X32,0.313,
B09,Sample X33,0.216,
B10,Sample X34,0.311,
B11,Sample X35,0.308,
B12,Sample X36,0.298,
B13,Sample X37,0.292,
B14,Sample X38,0.298,
B15,Sample X39,0.293,
B16,Sample X40,0.285,
B17,Sample X41,0.293,
B18,Sample X42,0.258,
B19,Sample X43,0.247,
B20,Sample X44,0.232,
B21,Sample X45,0.228,
B22,Sample X46,0.224,
B23,Sample X47,0.082,
B24,Sample X48,0.068,
C01,Sample X49,0.080,
C02,Sample X50,0.071,
C03,Sample X51,0.301,
C04,Sample X52,0.327,
C05,Sample X53,0.298,
C06,Sample X54,0.291,
C07,Sample X55,0.153,
C08,Sample X56,0.278,
C09,Sample X57,0.306,
C10,Sample X58,0.324,
C11,Sample X59,0.141,
C12,Sample X60,0.136,
C13,Sample X61,0.159,
C14,Sample X62,0.246,
C15,Sample X63,0.270,
C16,Sample X64,0.308,
C17,Sample X65,0.169,
C18,Sample X66,0.221,
C19,Sample X67,0.231,
C20,Sample X68,0.206,
C21,Sample X69,0.164,
C22,Sample X70,0.211,
C23,Sample X71,0.073,
C24,Sample X72,0.079,
D01,Sample X73,0.086,
D02,Sample X74,0.084,
D03,Sample X75,0.282,
D04,Sample X76,0.131,
D05,Sample X77,0.126,
D06,Sample X78,0.140,
D07,Sample X79,0.281,
D08,Sample X80,0.224,
D09,Sample X81,0.164,
D10,Sample X82,0.278,
D11,Sample X83,0.295,
D12,Sample X84,0.318,
D13,Sample X85,0.167,
D14,Sample X86,0.261,
D15,Sample X87,0.280,
D16,Sample X88,0.285,
D17,Sample X89,0.257,
D18,Sample X90,0.241,
D19,Sample X91,0.144,
D20,Sample X92,0.119,
D21,Sample X93,0.123,
D22,Sample X94,0.133,
D23,Sample X95,0.072,
D24,Sample X96,0.071,
E01,Sample X97,0.086,
E02,Sample X98,0.083,
E03,Sample X99,0.263,
E04,Sample X100,0.263,
E05,Sample X101,0.171,
E06,Sample X102,0.272,
E07,Sample X103,0.283,
