Well,Content,Well Scan: Average (600),
A01,Sample X1,0.075,
A02,Sample X2,0.107,
A03,Sample X3,0.221,
A04,Sample X4,0.306,
A05,Sample X5,0.337,
A06,Sample X6,0.245,
A07,Sample X7,0.394,
A08,Sample X8,0.454,
A09,Sample X9,0.458,
A10,Sample X10,0.427,
A11,Sample X11,0.430,
A12,Sample X12,0.416,
A13,Sample X13,0.438,
A14,Sample X14,0.411,
A15,Sample X15,0.260,
A16,Sample X16,0.475,
A17,Sample X17,0.376,
A18,Sample X18,0.217,
A19,Sample X19,0.244,
A20,Sample X20,0.177,
A21,Sample X21,0.199,
A22,Sample X22,0.359,
A23,Sample X23,0.167,
A24,Sample X24,0.095,
B01,Sample X25,0.101,
B02,Sample X26,0.196,
B03,Sample X27,0.412,
B04,Sample X28,0.253,
B05,Sample X29,0.367,
B06,Sample X30,0.256,
B07,Sample X31,0.460,
B08,Sample X32,0.366,
B09,Sample X33,0.514,
B10,Sample X34,0.509,
B11,Sample X35,0.539,
B12,Sample X36,0.541,
B13,Sample X37,0.488,
B14,Sample X38,0.458,
B15,Sample X39,0.181,
B16,Sample X40,0.542,
B17,Sample X41,0.545,
B18,Sample X42,0.480,
B19,Sample X43,0.427,
B20,Sample X44,0.318,
B21,Sample X45,0.230,
B22,Sample X46,0.376,
B23,Sample X47,0.286,
B24,Sample X48,0.108,
C01,Sample X49,0.117,
C02,Sample X50,0.325,
C03,Sample X51,0.398,
C04,Sample X52,0.427,
C05,Sample X53,0.357,
C06,Sample X54,0.236,
C07,Sample X55,0.295,
C08,Sample X56,0.323,
C09,Sample X57,0.497,
C10,Sample X58,0.520,
C11,Sample X59,0.389,
C12,Sample X60,0.312,
C13,Sample X61,0.243,
C14,Sample X62,0.393,
C15,Sample X63,0.481,
C16,Sample X64,0.399,
C17,Sample X65,0.426,
C18,Sample X66,0.465,
C19,Sample X67,0.454,
C20,Sample X68,0.222,
C21,Sample X69,0.185,
C22,Sample X70,0.280,
C23,Sample X71,0.246,
C24,Sample X72,0.112,
D01,Sample X73,0.129,
D02,Sample X74,0.235,
D03,Sample X75,0.431,
D04,Sample X76,0.399,
D05,Sample X77,0.410,
D06,Sample X78,0.531,
D07,Sample X79,0.530,
D08,Sample X80,0.329,
D09,Sample X81,0.457,
D10,Sample X82,0.703,
D11,Sample X83,0.552,
D12,Sample X84,0.580,
D13,Sample X85,0.260,
D14,Sample X86,0.692,
D15,Sample X87,0.591,
D16,Sample X88,0.572,
D17,Sample X89,0.516,
D18,Sample X90,0.567,
D19,Sample X91,0.538,
D20,Sample X92,0.290,
D21,Sample X93,0.288,
D22,Sample X94,0.290,
D23,Sample X95,0.262,
D24,Sample X96,0.265,
E01,Sample X97,0.135,
E02,Sample X98,0.184,
E03,Sample X99,0.333,
E04,Sample X100,0.369,
E05,Sample X101,0.177,
E06,Sample X102,0.179,
E07,Sample X103,0.571,
E08,Sample X104,0.177,
E09,Sample X105,0.658,
E10,Sample X106,0.712,
E11,Sample X107,0.676,
E12,Sample X108,0.476,
E13,Sample X109,0.455,
E14,Sample X110,0.700,
E15,Sample X111,0.683,
E16,Sample X112,0.563,
E17,Sample X113,0.796,
E18,Sample X114,0.591,
E19,Sample X115,0.652,
E20,Sample X116,0.514,
E21,Sample X117,0.402,
E22,Sample X118,0.367,
E23,Sample X119,0.242,
E24,Sample X120,0.112,
F01,Sample X121,0.133,
F02,Sample X122,0.200,
F03,Sample X123,0.376,
F04,Sample X124,0.485,
F05,Sample X125,0.424,
F06,Sample X126,0.452,
F07,Sample X127,0.467,
F08,Sample X128,0.531,
F09,Sample X129,0.635,
F10,Sample X130,0.655,
F11,Sample X131,0.774,
F12,Sample X132,0.558,
F13,Sample X133,0.303,
F14,Sample X134,0.707,
F15,Sample X135,0.741,
F16,Sample X136,0.827,
F17,Sample X137,0.606,
F18,Sample X138,0.469,
F19,Sample X139,0.625,
F20,Sample X140,0.342,
F21,Sample X141,0.497,
F22,Sample X142,0.548,
F23,Sample X143,0.250,
F24,Sample X144,0.159,
G01,Sample X145,0.137,
G02,Sample X146,0.247,
G03,Sample X147,0.478,
G04,Sample X148,0.439,
G05,Sample X149,0.265,
G06,Sample X150,0.308,
G07,Sample X151,0.477,
G08,Sample X152,0.328,
G09,Sample X153,0.643,
G10,Sample X154,0.709,
G11,Sample X155,0.732,
G12,Sample X156,0.181,
G13,Sample X157,0.543,
G14,Sample X158,0.598,
G15,Sample X159,0.873,
G16,Sample X160,0.240,
G17,Sample X161,0.627,
G18,Sample X162,0.941,
G19,Sample X163,0.854,
G20,Sample X164,0.497,
G21,Sample X165,0.658,
G22,Sample X166,0.331,
G23,Sample X167,0.186,
G24,Sample X168,0.140,
H01,Sample X169,0.172,
H02,Sample X170,0.297,
H03,Sample X171,0.404,
H04,Sample X172,0.376,
H05,Sample X173,0.486,
H06,Sample X174,0.697,
H07,Sample X175,0.589,
H08,Sample X176,0.719,
H09,Sample X177,1.010,
H10,Sample X178,0.777,
H11,Sample X179,0.813,
H12,Sample X180,0.290,
H13,Sample X181,0.205,
H14,Sample X182,0.478,
H15,Sample X183,0.849,
H16,Sample X184,0.578,
H17,Sample X185,0.782,
H18,Sample X186,0.683,
