Well,Content,Well Scan: Average (600),
A01,Sample X1,0.079,
A02,Sample X2,0.081,
A03,Sample X3,0.099,
A04,Sample X4,0.101,
A05,Sample X5,0.092,
A06,Sample X6,0.093,
A07,Sample X7,0.105,
A08,Sample X8,0.164,
A09,Sample X9,0.120,
A10,Sample X10,0.108,
A11,Sample X11,0.113,
A12,Sample X12,0.127,
A13,Sample X13,0.113,
A14,Sample X14,0.105,
A15,Sample X15,0.111,
A16,Sample X16,0.107,
A17,Sample X17,0.111,
A18,Sample X18,0.496,
A19,Sample X19,0.481,
A20,Sample X20,0.466,
A21,Sample X21,0.488,
A22,Sample X22,0.449,
A23,Sample X23,0.078,
A24,Sample X24,0.079,
B01,Sample X25,0.079,
B02,Sample X26,0.085,
B03,Sample X27,0.605,
B04,Sample X28,0.117,
B05,Sample X29,0.529,
B06,Sample X30,0.494,
B07,Sample X31,0.712,
B08,Sample X32,0.817,
B09,Sample X33,0.345,
B10,Sample X34,0.513,
B11,Sample X35,0.502,
B12,Sample X36,0.497,
B13,Sample X37,0.499,
B14,Sample X38,0.510,
B15,Sample X39,0.501,
B16,Sample X40,0.499,
B17,Sample X41,0.518,
B18,Sample X42,0.472,
B19,Sample X43,0.462,
B20,Sample X44,0.459,
B21,Sample X45,0.437,
B22,Sample X46,0.424,
B23,Sample X47,0.066,
B24,Sample X48,0.069,
C01,Sample X49,0.079,
C02,Sample X50,0.078,
C03,Sample X51,0.477,
C04,Sample X52,0.509,
C05,Sample X53,0.474,
C06,Sample X54,0.479,
C07,Sample X55,0.155,
C08,Sample X56,0.399,
C09,Sample X57,0.485,
C10,Sample X58,0.504,
C11,Sample X59,0.129,
C12,Sample X60,0.112,
C13,Sample X61,0.291,
C14,Sample X62,0.381,
C15,Sample X63,0.456,
C16,Sample X64,0.524,
C17,Sample X65,0.142,
C18,Sample X66,0.464,
C19,Sample X67,0.447,
C20,Sample X68,0.425,
C21,Sample X69,0.312,
C22,Sample X70,0.422,
C23,Sample X71,0.070,
C24,Sample X72,0.070,
D01,Sample X73,0.080,
D02,Sample X74,0.080,
D03,Sample X75,0.583,
D04,Sample X76,0.121,
D05,Sample X77,0.105,
D06,Sample X78,0.121,
D07,Sample X79,0.474,
D08,Sample X80,0.228,
D09,Sample X81,0.150,
D10,Sample X82,0.467,
D11,Sample X83,0.494,
D12,Sample X84,0.497,
D13,Sample X85,0.295,
D14,Sample X86,0.451,
D15,Sample X87,0.474,
D16,Sample X88,0.522,
D17,Sample X89,0.488,
D18,Sample X90,0.450,
D19,Sample X91,0.334,
D20,Sample X92,0.112,
D21,Sample X93,0.118,
D22,Sample X94,0.124,
D23,Sample X95,0.067,
D24,Sample X96,0.065,
E01,Sample X97,0.083,
E02,Sample X98,0.077,
E03,Sample X99,0.439,
E04,Sample X100,0.418,
E05,Sample X101,0.311,
E06,Sample X102,0.438,
E07,Sample X103,0.469,
E08,Sample X104,0.165,
E09,Sample X105,0.320,
E10,Sample X106,0.466,
E11,Sample X107,0.243,
E12,Sample X108,0.380,
E13,Sample X109,0.542,
E14,Sample X110,0.463,
E15,Sample X111,0.330,
E16,Sample X112,0.409,
E17,Sample X113,0.168,
E18,Sample X114,0.124,
E19,Sample X115,0.100,
E20,Sample X116,0.130,
E21,Sample X117,0.144,
E22,Sample X118,0.156,
E23,Sample X119,0.066,
E24,Sample X120,0.069,
F01,Sample X121,0.076,
F02,Sample X122,0.075,
F03,Sample X123,0.379,
F04,Sample X124,0.456,
F05,Sample X125,0.462,
F06,Sample X126,0.418,
F07,Sample X127,0.447,
F08,Sample X128,0.122,
F09,Sample X129,0.130,
F10,Sample X130,0.114,
F11,Sample X131,0.472,
F12,Sample X132,0.135,
F13,Sample X133,0.400,
F14,Sample X134,0.107,
F15,Sample X135,0.197,
F16,Sample X136,0.359,
F17,Sample X137,0.194,
F18,Sample X138,0.141,
F19,Sample X139,0.120,
F20,Sample X140,0.162,
F21,Sample X141,0.136,
F22,Sample X142,0.124,
F23,Sample X143,0.070,
F24,Sample X144,0.078,
G01,Sample X145,0.074,
G02,Sample X146,0.075,
G03,Sample X147,0.240,
G04,Sample X148,0.173,
G05,Sample X149,0.254,
G06,Sample X150,0.115,
G07,Sample X151,0.478,
G08,Sample X152,0.440,
G09,Sample X153,0.146,
G10,Sample X154,0.114,
G11,Sample X155,0.176,
G12,Sample X156,0.148,
G13,Sample X157,0.126,
G14,Sample X158,0.127,
G15,Sample X159,0.226,
G16,Sample X160,0.152,
G17,Sample X161,0.142,
G18,Sample X162,0.112,
G19,Sample X163,0.143,
G20,Sample X164,0.138,
G21,Sample X165,0.133,
G22,Sample X166,0.108,
G23,Sample X167,0.073,
G24,Sample X168,0.090,
H01,Sample X169,0.075,
H02,Sample X170,0.081,
H03,Sample X171,0.473,
H04,Sample X172,0.452,
H05,Sample X173,0.151,
H06,Sample X174,0.157,
H07,Sample X175,0.330,
H08,Sample X176,0.129,
H09,Sample X177,0.148,
H10,Sample X178,0.157,
H11,Sample X179,0.424,
H12,Sample X180,0.099,
H13,Sample X181,0.230,
H14,Sample X182,0.108,
H15,Sample X183,0.149,
H16,Sample X184,0.139,
H17,Sample X185,0.132,
H18,Sample X186,0.127,
H19,Sample X187,0.156,
H20,Sample X188,0.128,
H21,Sample X189,0.124,
H22,Sample X190,0.129,
H23,Sample X191,0.072,
H24,Sample X192,0.092,
I01,Sample X193,0.072,
I02,Sample X194,0.075,
I03,Sample X195,0.462,
I04,Sample X196,0.357,
I05,Sample X197,0.352,
I06,Sample X198,0.459,
I07,Sample X199,0.120,
I08,Sample X200,0.426,
I09,Sample X201,0.119,
I10,Sample X202,0.392,
I11,Sample X203,0.412,
I12,Sample X204,0.196,
I13,Sample X205,0.234,
I14,Sample X206,0.431,
I15,Sample X207,0.173,
I16,Sample X208,0.200,
I17,Sample X209,0.151,
I18,Sample X210,0.131,
I19,Sample X211,0.143,
I20,Sample X212,0.113,
I21,Sample X213,0.118,
I22,Sample X214,0.126,
I23,Sample X215,0.069,
I24,Sample X216,0.089,
J01,Sample X217,0.076,
J02,Sample X218,0.072,
J03,Sample X219,0.113,
J04,Sample X220,0.142,
J05,Sample X221,0.138,
J06,Sample X222,0.133,
J07,Sample X223,0.330,
J08,Sample X224,0.129,
J09,Sample X225,0.188,
J10,Sample X226,0.167,
J11,Sample X227,0.179,
J12,Sample X228,0.417,
J13,Sample X229,0.414,
J14,Sample X230,0.132,
J15,Sample X231,0.345,
J16,Sample X232,0.155,
J17,Sample X233,0.110,
J18,Sample X234,0.128,
J19,Sample X235,0.119,
J20,Sample X236,0.148,
J21,Sample X237,0.296,
J22,Sample X238,0.105,
J23,Sample X239,0.068,
J24,Sample X240,0.071,
K01,Sample X241,0.079,
K02,Sample X242,0.086,
K03,Sample X243,0.398,
K04,Sample X244,0.140,
K05,Sample X245,0.140,
K06,Sample X246,0.114,
K07,Sample X247,0.384,
K08,Sample X248,0.515,
K09,Sample X249,0.138,
K10,Sample X250,0.407,
K11,Sample X251,0.114,
K12,Sample X252,0.114,
K13,Sample X253,0.139,
K14,Sample X254,0.228,
K15,Sample X255,0.101,
K16,Sample X256,0.265,
K17,Sample X257,0.128,
K18,Sample X258,0.142,
K19,Sample X259,0.365,
K20,Sample X260,0.121,
K21,Sample X261,0.124,
K22,Sample X262,0.185,
K23,Sample X263,0.073,
K24,Sample X264,0.071,
L01,Sample X265,0.069,
L02,Sample X266,0.068,
L03,Sample X267,0.120,
L04,Sample X268,0.262,
L05,Sample X269,0.346,
L06,Sample X270,0.426,
L07,Sample X271,0.205,
L08,Sample X272,0.127,
L09,Sample X273,0.121,
L10,Sample X274,0.106,
L11,Sample X275,0.198,
L12,Sample X276,0.133,
L13,Sample X277,0.338,
L14,Sample X278,0.096,
L15,Sample X279,0.114,
L16,Sample X280,0.127,
L17,Sample X281,0.109,
L18,Sample X282,0.148,
L19,Sample X283,0.144,
L20,Sample X284,0.116,
L21,Sample X285,0.335,
L22,Sample X286,0.112,
L23,Sample X287,0.069,
L24,Sample X288,0.072,
M01,Sample X289,0.067,
M02,Sample X290,0.065,
M03,Sample X291,0.115,
M04,Sample X292,0.472,
M05,Sample X293,0.132,
M06,Sample X294,0.369,
M07,Sample X295,0.102,
M08,Sample X296,0.097,
M09,Sample X297,0.136,
M10,Sample X298,0.340,
M11,Sample X299,0.105,
M12,Sample X300,0.159,
M13,Sample X301,0.132,
M14,Sample X302,0.125,
M15,Sample X303,0.130,
M16,Sample X304,0.144,
M17,Sample X305,0.120,
M18,Sample X306,0.141,
M19,Sample X307,0.140,
