Well,Content,Well Scan: Average (600),
N15,Sample X327,0.141,
N16,Sample X328,0.128,
N17,Sample X329,0.102,
N18,Sample X330,0.122,
N19,Sample X331,0.158,
N20,Sample X332,0.118,
N21,Sample X333,0.103,
N22,Sample X334,0.157,
N23,Sample X335,0.065,
N24,Sample X336,0.080,
O01,Sample X337,0.066,
O02,Sample X338,0.071,
O03,Sample X339,0.302,
O04,Sample X340,0.280,
O05,Sample X341,0.215,
O06,Sample X342,0.257,
O07,Sample X343,0.239,
O08,Sample X344,0.228,
O09,Sample X345,0.135,
O10,Sample X346,0.115,
O11,Sample X347,0.103,
O12,Sample X348,0.109,
O13,Sample X349,0.104,
O14,Sample X350,0.253,
O15,Sample X351,0.101,
O16,Sample X352,0.119,
O17,Sample X353,0.111,
O18,Sample X354,0.130,
O19,Sample X355,0.119,
O20,Sample X356,0.114,
O21,Sample X357,0.213,
O22,Sample X358,0.209,
O23,Sample X359,0.064,
O24,Sample X360,0.068,
P01,Sample X361,0.071,
P02,Sample X362,0.072,
P03,Sample X363,0.112,
P04,Sample X364,0.107,
P05,Sample X365,0.108,
P06,Sample X366,0.109,
P07,Sample X367,0.110,
P08,Sample X368,0.110,
P09,Sample X369,0.127,
P10,Sample X370,0.116,
P11,Sample X371,0.114,
P12,Sample X372,0.103,
P13,Sample X373,0.275,
P14,Sample X374,0.238,
P15,Sample X375,0.277,
P16,Sample X376,0.308,
P17,Sample X377,0.286,
P18,Sample X378,0.168,
P19,Sample X379,0.103,
P20,Sample X380,0.253,
P21,Sample X381,0.224,
P22,Sample X382,0.106,
P23,Sample X383,0.063,
P24,Sample X384,0.066,
