Well,Content,Raw Data (600),
A01,Sample X1,0.184,
A02,Sample X2,0.211,
A03,Sample X3,0.239,
A04,Sample X4,0.240,
A05,Sample X5,0.216,
A06,Sample X6,0.205,
A07,Sample X7,0.238,
A08,Sample X8,3.634,
A09,Sample X9,1.536,
A10,Sample X10,0.971,
A11,Sample X11,0.814,
A12,Sample X12,0.516,
A13,Sample X13,0.760,
A14,Sample X14,0.936,
A15,Sample X15,0.557,
A16,Sample X16,0.612,
A17,Sample X17,0.613,
A18,Sample X18,2.105,
A19,Sample X19,1.674,
A20,Sample X20,3.331,
A21,Sample X21,3.695,
A22,Sample X22,3.436,
A23,Sample X23,0.167,
A24,Sample X24,0.170,
B01,Sample X25,0.214,
B02,Sample X26,0.177,
B03,Sample X27,2.910,
B04,Sample X28,2.745,
B05,Sample X29,2.106,
B06,Sample X30,1.846,
B07,Sample X31,2.602,
B08,Sample X32,1.779,
B09,Sample X33,1.742,
B10,Sample X34,1.761,
B11,Sample X35,1.770,
B12,Sample X36,1.940,
B13,Sample X37,1.702,
B14,Sample X38,1.874,
B15,Sample X39,1.697,
B16,Sample X40,1.688,
B17,Sample X41,1.738,
B18,Sample X42,1.550,
B19,Sample X43,1.579,
B20,Sample X44,1.562,
B21,Sample X45,1.730,
B22,Sample X46,1.403,
B23,Sample X47,0.205,
B24,Sample X48,0.169,
C01,Sample X49,0.278,
C02,Sample X50,0.187,
C03,Sample X51,1.846,
C04,Sample X52,2.585,
C05,Sample X53,1.724,
C06,Sample X54,2.792,
C07,Sample X55,1.709,
C08,Sample X56,1.936,
C09,Sample X57,1.673,
C10,Sample X58,1.528,
C11,Sample X59,1.555,
C12,Sample X60,2.250,
C13,Sample X61,1.948,
C14,Sample X62,3.673,
C15,Sample X63,2.668,
C16,Sample X64,4.395,
C17,Sample X65,3.054,
C18,Sample X66,3.836,
C19,Sample X67,2.433,
C20,Sample X68,2.176,
C21,Sample X69,2.574,
C22,Sample X70,2.234,
C23,Sample X71,0.166,
C24,Sample X72,0.159,
D01,Sample X73,0.175,
D02,Sample X74,0.179,
D03,Sample X75,1.959,
D04,Sample X76,1.446,
D05,Sample X77,1.403,
D06,Sample X78,2.228,
D07,Sample X79,1.729,
D08,Sample X80,1.746,
D09,Sample X81,1.309,
D10,Sample X82,1.459,
D11,Sample X83,1.415,
D12,Sample X84,1.512,
D13,Sample X85,1.376,
D14,Sample X86,1.233,
D15,Sample X87,1.491,
D16,Sample X88,1.737,
D17,Sample X89,1.580,
D18,Sample X90,1.310,
D19,Sample X91,1.222,
D20,Sample X92,1.328,
D21,Sample X93,1.343,
D22,Sample X94,1.229,
D23,Sample X95,1.200,
D24,Sample X96,0.155,
E01,Sample X97,0.170,
E02,Sample X98,0.189,
E03,Sample X99,1.886,
E04,Sample X100,2.022,
E05,Sample X101,1.560,
E06,Sample X102,1.698,
E07,Sample X103,2.987,
E08,Sample X104,2.179,
E09,Sample X105,2.382,
E10,Sample X106,3.131,
E11,Sample X107,2.819,
E12,Sample X108,3.884,
E13,Sample X109,3.058,
E14,Sample X110,2.786,
E15,Sample X111,2.723,
E16,Sample X112,2.559,
E17,Sample X113,2.776,
E18,Sample X114,2.130,
E19,Sample X115,2.336,
E20,Sample X116,2.617,
E21,Sample X117,2.618,
E22,Sample X118,2.881,
E23,Sample X119,0.167,
E24,Sample X120,0.161,
F01,Sample X121,0.166,
F02,Sample X122,0.167,
F03,Sample X123,2.106,
F04,Sample X124,1.482,
