Well,Content,Well Scan: Average (600),
A01,Sample X1,0.104,
A02,Sample X2,0.100,
A03,Sample X3,0.143,
A04,Sample X4,0.121,
A05,Sample X5,0.103,
A06,Sample X6,0.115,
A07,Sample X7,0.108,
A08,Sample X8,0.157,
A09,Sample X9,0.118,
A10,Sample X10,0.100,
A11,Sample X11,0.107,
A12,Sample X12,0.140,
A13,Sample X13,0.103,
A14,Sample X14,0.102,
A15,Sample X15,0.096,
A16,Sample X16,0.102,
A17,Sample X17,0.107,
A18,Sample X18,0.444,
A19,Sample X19,0.394,
A20,Sample X20,0.428,
A21,Sample X21,0.404,
A22,Sample X22,0.450,
A23,Sample X23,0.069,
A24,Sample X24,0.072,
B01,Sample X25,0.083,
B02,Sample X26,0.087,
B03,Sample X27,0.437,
B04,Sample X28,0.437,
B05,Sample X29,0.433,
B06,Sample X30,0.424,
B07,Sample X31,0.454,
B08,Sample X32,0.470,
B09,Sample X33,0.431,
B10,Sample X34,0.482,
B11,Sample X35,0.475,
B12,Sample X36,0.531,
B13,Sample X37,0.451,
B14,Sample X38,0.444,
B15,Sample X39,0.430,
B16,Sample X40,0.453,
B17,Sample X41,0.457,
B18,Sample X42,0.408,
B19,Sample X43,0.413,
B20,Sample X44,0.413,
B21,Sample X45,0.425,
B22,Sample X46,0.391,
B23,Sample X47,0.068,
B24,Sample X48,0.069,
C01,Sample X49,0.077,
C02,Sample X50,0.075,
C03,Sample X51,0.106,
C04,Sample X52,0.241,
C05,Sample X53,0.149,
C06,Sample X54,0.102,
C07,Sample X55,0.182,
C08,Sample X56,0.153,
C09,Sample X57,0.316,
C10,Sample X58,0.407,
C11,Sample X59,0.396,
C12,Sample X60,0.410,
C13,Sample X61,0.396,
C14,Sample X62,0.409,
C15,Sample X63,0.298,
C16,Sample X64,0.099,
C17,Sample X65,0.344,
C18,Sample X66,0.286,
C19,Sample X67,0.102,
C20,Sample X68,0.644,
C21,Sample X69,0.419,
C22,Sample X70,0.399,
C23,Sample X71,0.064,
C24,Sample X72,0.063,
D01,Sample X73,0.076,
D02,Sample X74,0.076,
