Well,Content,Well Scan: Average (600),
A01,Sample X1,0.091,
A02,Sample X2,0.086,
A03,Sample X3,0.112,
A04,Sample X4,0.107,
A05,Sample X5,0.097,
A06,Sample X6,0.098,
A07,Sample X7,0.097,
A08,Sample X8,0.097,
A09,Sample X9,0.095,
A10,Sample X10,0.097,
A11,Sample X11,0.101,
A12,Sample X12,0.130,
A13,Sample X13,0.099,
A14,Sample X14,0.098,
A15,Sample X15,0.095,
A16,Sample X16,0.102,
A17,Sample X17,0.108,
A18,Sample X18,0.617,
A19,Sample X19,0.642,
A20,Sample X20,0.662,
A21,Sample X21,0.561,
A22,Sample X22,0.625,
A23,Sample X23,0.077,
A24,Sample X24,0.077,
B01,Sample X25,0.081,
B02,Sample X26,0.083,
B03,Sample X27,0.735,
B04,Sample X28,0.720,
B05,Sample X29,0.608,
B06,Sample X30,0.832,
B07,Sample X31,0.648,
B08,Sample X32,0.648,
B09,Sample X33,0.596,
B10,Sample X34,0.696,
B11,Sample X35,0.889,
B12,Sample X36,0.677,
B13,Sample X37,0.834,
B14,Sample X38,0.602,
B15,Sample X39,0.641,
B16,Sample X40,0.648,
B17,Sample X41,0.622,
B18,Sample X42,0.614,
B19,Sample X43,0.610,
B20,Sample X44,0.567,
B21,Sample X45,0.640,
B22,Sample X46,0.578,
B23,Sample X47,0.071,
B24,Sample X48,0.071,
C01,Sample X49,0.074,
C02,Sample X50,0.075,
C03,Sample X51,0.103,
C04,Sample X52,0.272,
C05,Sample X53,0.140,
C06,Sample X54,0.097,
C07,Sample X55,0.246,
C08,Sample X56,0.143,
C09,Sample X57,0.420,
C10,Sample X58,0.531,
C11,Sample X59,0.504,
C12,Sample X60,0.566,
C13,Sample X61,0.499,
C14,Sample X62,0.668,
C15,Sample X63,0.359,
C16,Sample X64,0.097,
C17,Sample X65,0.493,
C18,Sample X66,0.345,
C19,Sample X67,0.101,
C20,Sample X68,1.057,
C21,Sample X69,0.515,
C22,Sample X70,0.569,
C23,Sample X71,0.064,
C24,Sample X72,0.061,
D01,Sample X73,0.075,
D02,Sample X74,0.075,
D03,Sample X75,0.546,
D04,Sample X76,0.579,
D05,Sample X77,0.110,
D06,Sample X78,0.612,
D07,Sample X79,0.095,
D08,Sample X80,0.571,
D09,Sample X81,0.156,
D10,Sample X82,0.831,
D11,Sample X83,0.096,
D12,Sample X84,0.759,
D13,Sample X85,0.096,
D14,Sample X86,0.517,
D15,Sample X87,0.552,
D16,Sample X88,0.665,
D17,Sample X89,0.588,
D18,Sample X90,0.561,
D19,Sample X91,0.549,
D20,Sample X92,0.562,
D21,Sample X93,0.566,
D22,Sample X94,1.361,
D23,Sample X95,0.063,
D24,Sample X96,0.063,
E01,Sample X97,0.073,
E02,Sample X98,0.072,
E03,Sample X99,0.337,
E04,Sample X100,0.110,
E05,Sample X101,0.091,
E06,Sample X102,0.109,
E07,Sample X103,0.176,
E08,Sample X104,0.378,
E09,Sample X105,0.163,
E10,Sample X106,0.545,
E11,Sample X107,0.612,
E12,Sample X108,0.097,
E13,Sample X109,0.406,
E14,Sample X110,0.100,
E15,Sample X111,0.117,
E16,Sample X112,0.568,
E17,Sample X113,0.123,
E18,Sample X114,0.564,
E19,Sample X115,0.086,
E20,Sample X116,0.206,
E21,Sample X117,0.547,
E22,Sample X118,0.304,
E23,Sample X119,0.062,
E24,Sample X120,0.066,
F01,Sample X121,0.076,
F02,Sample X122,0.073,
F03,Sample X123,0.100,
F04,Sample X124,0.698,
F05,Sample X125,0.090,
F06,Sample X126,0.501,
F07,Sample X127,0.091,
F08,Sample X128,0.596,
F09,Sample X129,0.101,
F10,Sample X130,0.550,
F11,Sample X131,0.584,
F12,Sample X132,0.547,
F13,Sample X133,0.550,
F14,Sample X134,0.546,
F15,Sample X135,0.617,
F16,Sample X136,0.545,
F17,Sample X137,0.517,
F18,Sample X138,0.583,
F19,Sample X139,0.612,
