Well,Content,Well Scan: Average (600),
A01,Sample X1,0.091,
A02,Sample X2,0.084,
A03,Sample X3,0.123,
A04,Sample X4,0.119,
A05,Sample X5,0.109,
A06,Sample X6,0.115,
A07,Sample X7,0.113,
A08,Sample X8,0.112,
A09,Sample X9,0.108,
A10,Sample X10,0.112,
A11,Sample X11,0.116,
A12,Sample X12,0.140,
A13,Sample X13,0.113,
A14,Sample X14,0.112,
A15,Sample X15,0.110,
A16,Sample X16,0.115,
A17,Sample X17,0.121,
A18,Sample X18,0.309,
A19,Sample X19,0.293,
A20,Sample X20,0.311,
A21,Sample X21,0.280,
A22,Sample X22,0.292,
A23,Sample X23,0.080,
A24,Sample X24,0.078,
B01,Sample X25,0.082,
B02,Sample X26,0.079,
B03,Sample X27,0.303,
B04,Sample X28,0.294,
B05,Sample X29,0.300,
B06,Sample X30,0.303,
B07,Sample X31,0.310,
B08,Sample X32,0.315,
B09,Sample X33,0.297,
B10,Sample X34,0.304,
B11,Sample X35,0.297,
B12,Sample X36,0.304,
B13,Sample X37,0.304,
B14,Sample X38,0.298,
B15,Sample X39,0.304,
B16,Sample X40,0.314,
B17,Sample X41,0.337,
B18,Sample X42,0.295,
B19,Sample X43,0.297,
B20,Sample X44,0.311,
B21,Sample X45,0.306,
B22,Sample X46,0.306,
B23,Sample X47,0.071,
B24,Sample X48,0.072,
C01,Sample X49,0.075,
C02,Sample X50,0.073,
C03,Sample X51,0.108,
C04,Sample X52,0.195,
C05,Sample X53,0.150,
C06,Sample X54,0.109,
C07,Sample X55,0.169,
C08,Sample X56,0.154,
C09,Sample X57,0.234,
C10,Sample X58,0.276,
C11,Sample X59,0.277,
C12,Sample X60,0.279,
C13,Sample X61,0.279,
C14,Sample X62,0.279,
C15,Sample X63,0.221,
C16,Sample X64,0.102,
C17,Sample X65,0.231,
C18,Sample X66,0.216,
C19,Sample X67,0.102,
C20,Sample X68,0.245,
C21,Sample X69,0.288,
C22,Sample X70,0.296,
C23,Sample X71,0.066,
C24,Sample X72,0.064,
D01,Sample X73,0.074,
D02,Sample X74,0.074,
D03,Sample X75,0.278,
D04,Sample X76,0.274,
D05,Sample X77,0.123,
D06,Sample X78,0.283,
D07,Sample X79,0.117,
D08,Sample X80,0.314,
D09,Sample X81,0.175,
D10,Sample X82,0.283,
D11,Sample X83,0.112,
D12,Sample X84,0.291,
D13,Sample X85,0.111,
D14,Sample X86,0.287,
D15,Sample X87,0.305,
D16,Sample X88,0.297,
D17,Sample X89,0.332,
D18,Sample X90,0.313,
D19,Sample X91,0.294,
D20,Sample X92,0.284,
D21,Sample X93,0.299,
D22,Sample X94,0.403,
D23,Sample X95,0.066,
D24,Sample X96,0.064,
E01,Sample X97,0.073,
E02,Sample X98,0.074,
E03,Sample X99,0.173,
E04,Sample X100,0.124,
E05,Sample X101,0.106,
E06,Sample X102,0.125,
E07,Sample X103,0.166,
E08,Sample X104,0.196,
E09,Sample X105,0.188,
E10,Sample X106,0.285,
E11,Sample X107,0.255,
E12,Sample X108,0.109,
E13,Sample X109,0.222,
E14,Sample X110,0.112,
E15,Sample X111,0.102,
E16,Sample X112,0.325,
E17,Sample X113,0.139,
E18,Sample X114,0.283,
E19,Sample X115,0.087,
E20,Sample X116,0.182,
E21,Sample X117,0.293,
E22,Sample X118,0.206,
E23,Sample X119,0.063,
E24,Sample X120,0.068,
F01,Sample X121,0.073,
F02,Sample X122,0.072,
F03,Sample X123,0.105,
F04,Sample X124,0.301,
F05,Sample X125,0.106,
F06,Sample X126,0.276,
F07,Sample X127,0.106,
F08,Sample X128,0.305,
F09,Sample X129,0.105,
F10,Sample X130,0.298,
F11,Sample X131,0.349,
F12,Sample X132,0.299,
F13,Sample X133,0.295,
F14,Sample X134,0.288,
F15,Sample X135,0.301,
F16,Sample X136,0.330,
F17,Sample X137,0.296,
F18,Sample X138,0.298,
F19,Sample X139,0.300,
F20,Sample X140,0.282,
