Well,Content,Well Scan: Average (600),
A01,Sample X1,0.129,
A02,Sample X2,0.106,
A03,Sample X3,0.142,
A04,Sample X4,0.137,
A05,Sample X5,0.131,
A06,Sample X6,0.131,
A07,Sample X7,0.130,
A08,Sample X8,0.142,
A09,Sample X9,0.143,
A10,Sample X10,0.142,
A11,Sample X11,0.137,
A12,Sample X12,0.163,
A13,Sample X13,0.152,
A14,Sample X14,0.141,
A15,Sample X15,0.143,
A16,Sample X16,0.148,
A17,Sample X17,0.151,
A18,Sample X18,0.179,
A19,Sample X19,0.165,
A20,Sample X20,0.159,
A21,Sample X21,0.163,
A22,Sample X22,0.172,
A23,Sample X23,0.106,
A24,Sample X24,0.095,
B01,Sample X25,0.149,
B02,Sample X26,0.104,
B03,Sample X27,0.176,
B04,Sample X28,0.179,
B05,Sample X29,0.174,
B06,Sample X30,0.247,
B07,Sample X31,0.284,
B08,Sample X32,0.289,
B09,Sample X33,0.292,
B10,Sample X34,0.380,
B11,Sample X35,0.352,
B12,Sample X36,0.312,
B13,Sample X37,0.296,
B14,Sample X38,0.193,
B15,Sample X39,0.185,
B16,Sample X40,0.256,
B17,Sample X41,0.246,
B18,Sample X42,0.490,
B19,Sample X43,0.420,
B20,Sample X44,0.269,
B21,Sample X45,0.207,
B22,Sample X46,0.190,
B23,Sample X47,0.087,
B24,Sample X48,0.083,
C01,Sample X49,0.144,
C02,Sample X50,0.093,
C03,Sample X51,0.188,
C04,Sample X52,0.250,
C05,Sample X53,0.424,
C06,Sample X54,0.546,
C07,Sample X55,0.499,
C08,Sample X56,0.531,
C09,Sample X57,0.645,
C10,Sample X58,0.706,
C11,Sample X59,0.521,
C12,Sample X60,0.501,
C13,Sample X61,0.590,
C14,Sample X62,0.368,
C15,Sample X63,0.481,
C16,Sample X64,0.595,
C17,Sample X65,0.506,
C18,Sample X66,0.638,
C19,Sample X67,0.613,
C20,Sample X68,0.335,
C21,Sample X69,0.423,
C22,Sample X70,0.458,
C23,Sample X71,0.168,
C24,Sample X72,0.094,
D01,Sample X73,0.131,
D02,Sample X74,0.097,
D03,Sample X75,0.294,
D04,Sample X76,0.403,
D05,Sample X77,0.371,
D06,Sample X78,0.249,
D07,Sample X79,0.463,
D08,Sample X80,0.627,
D09,Sample X81,0.710,
D10,Sample X82,0.660,
D11,Sample X83,0.630,
D12,Sample X84,0.511,
D13,Sample X85,0.661,
D14,Sample X86,0.659,
D15,Sample X87,0.541,
D16,Sample X88,0.482,
D17,Sample X89,0.772,
D18,Sample X90,0.577,
D19,Sample X91,0.570,
D20,Sample X92,0.535,
D21,Sample X93,0.775,
D22,Sample X94,0.509,
D23,Sample X95,0.418,
D24,Sample X96,0.094,
E01,Sample X97,0.091,
E02,Sample X98,0.117,
E03,Sample X99,0.377,
E04,Sample X100,0.432,
E05,Sample X101,0.552,
E06,Sample X102,0.671,
E07,Sample X103,0.593,
E08,Sample X104,0.817,
E09,Sample X105,0.503,
E10,Sample X106,0.547,
E11,Sample X107,0.755,
E12,Sample X108,0.487,
E13,Sample X109,0.546,
E14,Sample X110,0.569,
E15,Sample X111,0.548,
E16,Sample X112,0.460,
E17,Sample X113,0.539,
E18,Sample X114,0.659,
E19,Sample X115,0.446,
E20,Sample X116,0.562,
E21,Sample X117,0.360,
E22,Sample X118,0.517,
E23,Sample X119,0.453,
E24,Sample X120,0.168,
F01,Sample X121,0.098,
F02,Sample X122,0.189,
F03,Sample X123,0.543,
F04,Sample X124,0.577,
F05,Sample X125,0.661,
F06,Sample X126,0.537,
F07,Sample X127,0.624,
F08,Sample X128,0.746,
F09,Sample X129,0.549,
F10,Sample X130,0.724,
F11,Sample X131,0.857,
F12,Sample X132,0.576,
F13,Sample X133,0.773,
F14,Sample X134,0.635,
F15,Sample X135,0.705,
F16,Sample X136,0.555,
F17,Sample X137,0.565,
F18,Sample X138,0.709,
F19,Sample X139,0.792,
F20,Sample X140,0.707,
F21,Sample X141,0.781,
F22,Sample X142,0.525,
F23,Sample X143,0.476,
F24,Sample X144,0.275,
G01,Sample X145,0.091,
G02,Sample X146,0.188,
G03,Sample X147,0.440,
G04,Sample X148,0.454,
G05,Sample X149,0.638,
G06,Sample X150,0.586,
G07,Sample X151,0.573,
G08,Sample X152,0.640,
G09,Sample X153,0.744,
G10,Sample X154,0.807,
G11,Sample X155,0.505,
G12,Sample X156,0.660,
G13,Sample X157,0.655,
G14,Sample X158,0.748,
G15,Sample X159,0.779,
G16,Sample X160,0.632,
G17,Sample X161,0.585,
G18,Sample X162,0.731,
G19,Sample X163,0.497,
G20,Sample X164,0.578,
G21,Sample X165,0.341,
G22,Sample X166,0.451,
G23,Sample X167,0.534,
G24,Sample X168,0.321,
H01,Sample X169,0.123,
