Well,Content,Well Scan: Average (600),
A01,Sample X1,0.086,
A02,Sample X2,0.084,
A03,Sample X3,0.125,
A04,Sample X4,0.123,
A05,Sample X5,0.113,
A06,Sample X6,0.117,
A07,Sample X7,0.115,
A08,Sample X8,0.114,
A09,Sample X9,0.112,
A10,Sample X10,0.116,
A11,Sample X11,0.119,
A12,Sample X12,0.143,
A13,Sample X13,0.117,
A14,Sample X14,0.117,
A15,Sample X15,0.115,
A16,Sample X16,0.121,
A17,Sample X17,0.125,
A18,Sample X18,0.254,
A19,Sample X19,0.240,
A20,Sample X20,0.244,
A21,Sample X21,0.237,
A22,Sample X22,0.249,
A23,Sample X23,0.079,
A24,Sample X24,0.076,
B01,Sample X25,0.077,
B02,Sample X26,0.079,
B03,Sample X27,0.240,
B04,Sample X28,0.238,
B05,Sample X29,0.244,
B06,Sample X30,0.248,
B07,Sample X31,0.265,
B08,Sample X32,0.258,
B09,Sample X33,0.239,
B10,Sample X34,0.250,
B11,Sample X35,0.236,
B12,Sample X36,0.245,
B13,Sample X37,0.244,
B14,Sample X38,0.241,
B15,Sample X39,0.247,
B16,Sample X40,0.249,
B17,Sample X41,0.271,
B18,Sample X42,0.239,
B19,Sample X43,0.229,
B20,Sample X44,0.254,
B21,Sample X45,0.251,
B22,Sample X46,0.256,
B23,Sample X47,0.071,
B24,Sample X48,0.072,
C01,Sample X49,0.078,
C02,Sample X50,0.073,
C03,Sample X51,0.111,
C04,Sample X52,0.181,
C05,Sample X53,0.150,
C06,Sample X54,0.116,
C07,Sample X55,0.164,
C08,Sample X56,0.157,
C09,Sample X57,0.196,
C10,Sample X58,0.217,
C11,Sample X59,0.219,
C12,Sample X60,0.225,
C13,Sample X61,0.234,
C14,Sample X62,0.228,
C15,Sample X63,0.193,
C16,Sample X64,0.104,
C17,Sample X65,0.193,
C18,Sample X66,0.189,
C19,Sample X67,0.104,
C20,Sample X68,0.190,
C21,Sample X69,0.216,
C22,Sample X70,0.234,
C23,Sample X71,0.065,
C24,Sample X72,0.062,
D01,Sample X73,0.071,
D02,Sample X74,0.074,
D03,Sample X75,0.235,
D04,Sample X76,0.232,
D05,Sample X77,0.126,
D06,Sample X78,0.233,
D07,Sample X79,0.127,
D08,Sample X80,0.271,
D09,Sample X81,0.178,
D10,Sample X82,0.223,
D11,Sample X83,0.121,
D12,Sample X84,0.234,
D13,Sample X85,0.118,
D14,Sample X86,0.241,
D15,Sample X87,0.251,
D16,Sample X88,0.251,
D17,Sample X89,0.273,
D18,Sample X90,0.247,
D19,Sample X91,0.252,
D20,Sample X92,0.238,
D21,Sample X93,0.242,
D22,Sample X94,0.277,
D23,Sample X95,0.064,
D24,Sample X96,0.066,
E01,Sample X97,0.077,
E02,Sample X98,0.073,
E03,Sample X99,0.166,
E04,Sample X100,0.133,
E05,Sample X101,0.114,
E06,Sample X102,0.129,
E07,Sample X103,0.164,
E08,Sample X104,0.188,
E09,Sample X105,0.190,
E10,Sample X106,0.242,
E11,Sample X107,0.211,
E12,Sample X108,0.114,
E13,Sample X109,0.204,
E14,Sample X110,0.120,
E15,Sample X111,0.105,
E16,Sample X112,0.252,
E17,Sample X113,0.145,
E18,Sample X114,0.231,
E19,Sample X115,0.090,
E20,Sample X116,0.173,
E21,Sample X117,0.231,
E22,Sample X118,0.187,
E23,Sample X119,0.063,
E24,Sample X120,0.069,
F01,Sample X121,0.073,
F02,Sample X122,0.074,
F03,Sample X123,0.106,
F04,Sample X124,0.251,
F05,Sample X125,0.115,
F06,Sample X126,0.232,
F07,Sample X127,0.115,
F08,Sample X128,0.253,
F09,Sample X129,0.110,
F10,Sample X130,0.243,
F11,Sample X131,0.252,
F12,Sample X132,0.249,
F13,Sample X133,0.246,
F14,Sample X134,0.251,
F15,Sample X135,0.248,
F16,Sample X136,0.268,
F17,Sample X137,0.241,
F18,Sample X138,0.245,
F19,Sample X139,0.240,
F20,Sample X140,0.237,
F21,Sample X141,0.271,
F22,Sample X142,0.242,
F23,Sample X143,0.065,
