Well,Content,Raw Data (600),
A01,Sample X1,0.247,
A02,Sample X2,0.153,
A03,Sample X3,0.865,
A04,Sample X4,0.663,
A05,Sample X5,0.407,
A06,Sample X6,0.336,
A07,Sample X7,0.278,
A08,Sample X8,0.448,
A09,Sample X9,0.507,
A10,Sample X10,0.552,
A11,Sample X11,0.610,
A12,Sample X12,0.473,
A13,Sample X13,0.427,
A14,Sample X14,0.397,
A15,Sample X15,0.445,
A16,Sample X16,0.431,
A17,Sample X17,0.460,
A18,Sample X18,1.881,
A19,Sample X19,1.845,
A20,Sample X20,1.835,
A21,Sample X21,1.971,
A22,Sample X22,1.915,
A23,Sample X23,0.179,
A24,Sample X24,0.155,
B01,Sample X25,0.175,
B02,Sample X26,0.142,
B03,Sample X27,1.717,
B04,Sample X28,1.545,
B05,Sample X29,1.706,
B06,Sample X30,1.534,
B07,Sample X31,1.517,
B08,Sample X32,1.735,
B09,Sample X33,1.752,
B10,Sample X34,1.926,
B11,Sample X35,1.704,
B12,Sample X36,1.795,
B13,Sample X37,1.720,
B14,Sample X38,1.842,
B15,Sample X39,1.706,
B16,Sample X40,1.725,
B17,Sample X41,1.775,
B18,Sample X42,1.718,
B19,Sample X43,1.839,
B20,Sample X44,1.942,
B21,Sample X45,1.849,
B22,Sample X46,1.935,
B23,Sample X47,0.131,
B24,Sample X48,0.145,
C01,Sample X49,0.145,
C02,Sample X50,0.167,
C03,Sample X51,0.300,
C04,Sample X52,0.706,
C05,Sample X53,0.890,
C06,Sample X54,0.382,
C07,Sample X55,1.332,
C08,Sample X56,1.020,
C09,Sample X57,1.386,
C10,Sample X58,1.423,
C11,Sample X59,1.581,
C12,Sample X60,1.316,
C13,Sample X61,1.449,
C14,Sample X62,1.375,
C15,Sample X63,0.790,
C16,Sample X64,0.414,
C17,Sample X65,0.769,
C18,Sample X66,0.805,
C19,Sample X67,1.525,
C20,Sample X68,1.697,
C21,Sample X69,1.678,
C22,Sample X70,2.208,
C23,Sample X71,0.126,
C24,Sample X72,0.124,
D01,Sample X73,0.158,
D02,Sample X74,0.148,
D03,Sample X75,1.457,
D04,Sample X76,1.777,
D05,Sample X77,0.635,
D06,Sample X78,1.475,
D07,Sample X79,0.573,
D08,Sample X80,1.962,
D09,Sample X81,0.913,
D10,Sample X82,1.796,
D11,Sample X83,1.001,
D12,Sample X84,2.009,
D13,Sample X85,1.058,
D14,Sample X86,1.899,
D15,Sample X87,1.511,
D16,Sample X88,1.792,
D17,Sample X89,1.539,
D18,Sample X90,1.716,
D19,Sample X91,1.431,
D20,Sample X92,1.671,
D21,Sample X93,1.577,
D22,Sample X94,1.477,
D23,Sample X95,0.128,
D24,Sample X96,0.131,
E01,Sample X97,0.153,
E02,Sample X98,0.146,
E03,Sample X99,1.230,
E04,Sample X100,0.662,
E05,Sample X101,0.568,
E06,Sample X102,0.666,
E07,Sample X103,1.014,
E08,Sample X104,1.477,
E09,Sample X105,0.846,
E10,Sample X106,1.198,
E11,Sample X107,1.153,
E12,Sample X108,0.450,
E13,Sample X109,0.811,
E14,Sample X110,0.420,
E15,Sample X111,0.913,
E16,Sample X112,1.403,
E17,Sample X113,0.988,
E18,Sample X114,1.357,
E19,Sample X115,0.315,
E20,Sample X116,0.674,
E21,Sample X117,1.010,
E22,Sample X118,0.874,
E23,Sample X119,0.133,
E24,Sample X120,0.127,
F01,Sample X121,0.145,
F02,Sample X122,0.149,
F03,Sample X123,0.333,
F04,Sample X124,1.599,
F05,Sample X125,0.435,
F06,Sample X126,1.404,
F07,Sample X127,0.481,
F08,Sample X128,1.546,
F09,Sample X129,1.277,
F10,Sample X130,1.692,
F11,Sample X131,1.326,
F12,Sample X132,1.852,
F13,Sample X133,1.414,
F14,Sample X134,1.710,
F15,Sample X135,1.255,
F16,Sample X136,1.631,
F17,Sample X137,1.299,
F18,Sample X138,1.757,
F19,Sample X139,1.438,
F20,Sample X140,1.656,
F21,Sample X141,1.813,
F22,Sample X142,1.393,
F23,Sample X143,0.147,
F24,Sample X144,0.133,
G01,Sample X145,0.159,
G02,Sample X146,0.143,
G03,Sample X147,0.939,
G04,Sample X148,0.484,
G05,Sample X149,0.569,
G06,Sample X150,0.415,
G07,Sample X151,0.431,
G08,Sample X152,0.585,
G09,Sample X153,0.423,
G10,Sample X154,1.445,
G11,Sample X155,0.444,
G12,Sample X156,0.585,
G13,Sample X157,1.262,
G14,Sample X158,0.669,
G15,Sample X159,1.192,
G16,Sample X160,1.126,
G17,Sample X161,1.645,
G18,Sample X162,1.091,
G19,Sample X163,0.629,
G20,Sample X164,1.608,
G21,Sample X165,1.670,
