Well,Content,Raw Data (600),
A01,Sample X1,0.469,
A02,Sample X2,0.150,
A03,Sample X3,0.905,
A04,Sample X4,0.593,
A05,Sample X5,0.394,
A06,Sample X6,0.332,
A07,Sample X7,0.278,
A08,Sample X8,0.424,
A09,Sample X9,0.477,
A10,Sample X10,0.500,
A11,Sample X11,0.553,
A12,Sample X12,0.443,
A13,Sample X13,0.406,
A14,Sample X14,0.373,
A15,Sample X15,0.411,
A16,Sample X16,0.402,
A17,Sample X17,0.432,
A18,Sample X18,3.684,
A19,Sample X19,3.642,
A20,Sample X20,3.657,
A21,Sample X21,3.803,
A22,Sample X22,3.967,
A23,Sample X23,0.189,
A24,Sample X24,0.153,
B01,Sample X25,0.175,
B02,Sample X26,0.144,
B03,Sample X27,3.758,
B04,Sample X28,3.747,
B05,Sample X29,3.631,
B06,Sample X30,3.735,
B07,Sample X31,3.596,
B08,Sample X32,3.683,
B09,Sample X33,3.605,
B10,Sample X34,3.659,
B11,Sample X35,3.518,
B12,Sample X36,3.726,
B13,Sample X37,3.619,
B14,Sample X38,3.660,
B15,Sample X39,3.479,
B16,Sample X40,3.463,
B17,Sample X41,3.577,
B18,Sample X42,3.478,
B19,Sample X43,3.672,
B20,Sample X44,3.846,
B21,Sample X45,3.712,
B22,Sample X46,3.768,
B23,Sample X47,0.135,
B24,Sample X48,0.141,
C01,Sample X49,0.148,
C02,Sample X50,0.164,
C03,Sample X51,0.286,
C04,Sample X52,0.784,
C05,Sample X53,1.488,
C06,Sample X54,0.385,
C07,Sample X55,3.265,
C08,Sample X56,2.132,
C09,Sample X57,3.307,
C10,Sample X58,3.353,
C11,Sample X59,3.450,
C12,Sample X60,3.197,
C13,Sample X61,3.200,
C14,Sample X62,3.250,
C15,Sample X63,0.954,
C16,Sample X64,0.395,
C17,Sample X65,1.391,
C18,Sample X66,1.111,
C19,Sample X67,3.338,
C20,Sample X68,3.457,
C21,Sample X69,3.148,
C22,Sample X70,4.009,
C23,Sample X71,0.129,
C24,Sample X72,0.130,
D01,Sample X73,0.155,
D02,Sample X74,0.148,
D03,Sample X75,3.223,
D04,Sample X76,3.523,
D05,Sample X77,0.719,
D06,Sample X78,3.379,
D07,Sample X79,0.610,
D08,Sample X80,3.846,
D09,Sample X81,2.022,
D10,Sample X82,3.685,
D11,Sample X83,1.698,
D12,Sample X84,3.909,
D13,Sample X85,1.511,
D14,Sample X86,3.696,
D15,Sample X87,3.737,
D16,Sample X88,3.695,
D17,Sample X89,3.813,
D18,Sample X90,3.487,
D19,Sample X91,3.325,
D20,Sample X92,3.389,
D21,Sample X93,3.686,
D22,Sample X94,3.299,
D23,Sample X95,0.128,
D24,Sample X96,0.132,
E01,Sample X97,0.152,
E02,Sample X98,0.148,
E03,Sample X99,1.875,
E04,Sample X100,0.812,
E05,Sample X101,0.582,
E06,Sample X102,0.896,
E07,Sample X103,1.847,
E08,Sample X104,3.211,
E09,Sample X105,1.315,
E10,Sample X106,2.227,
E11,Sample X107,2.693,
E12,Sample X108,0.423,
E13,Sample X109,0.936,
E14,Sample X110,0.405,
E15,Sample X111,1.751,
E16,Sample X112,2.472,
E17,Sample X113,1.524,
E18,Sample X114,3.262,
E19,Sample X115,0.326,
E20,Sample X116,0.672,
E21,Sample X117,1.969,
E22,Sample X118,1.520,
E23,Sample X119,0.136,
E24,Sample X120,0.131,
F01,Sample X121,0.146,
F02,Sample X122,0.147,
F03,Sample X123,0.329,
F04,Sample X124,3.312,
F05,Sample X125,0.422,
F06,Sample X126,3.330,
F07,Sample X127,0.462,
F08,Sample X128,3.596,
F09,Sample X129,2.887,
F10,Sample X130,3.587,
F11,Sample X131,3.199,
F12,Sample X132,3.716,
F13,Sample X133,3.273,
F14,Sample X134,3.601,
F15,Sample X135,4.526,
F16,Sample X136,3.386,
F17,Sample X137,2.241,
F18,Sample X138,3.509,
F19,Sample X139,3.325,
F20,Sample X140,3.393,
F21,Sample X141,3.878,
F22,Sample X142,3.204,
F23,Sample X143,0.148,
F24,Sample X144,0.135,
G01,Sample X145,0.163,
G02,Sample X146,0.145,
G03,Sample X147,1.356,
G04,Sample X148,0.476,
G05,Sample X149,0.606,
G06,Sample X150,0.412,
G07,Sample X151,0.412,
G08,Sample X152,0.579,
G09,Sample X153,0.409,
G10,Sample X154,3.381,
G11,Sample X155,0.402,
G12,Sample X156,0.593,
G13,Sample X157,1.790,
G14,Sample X158,0.748,
G15,Sample X159,2.624,
G16,Sample X160,2.378,
G17,Sample X161,3.715,
G18,Sample X162,2.355,
G19,Sample X163,0.756,
G20,Sample X164,3.295,
G21,Sample X165,3.512,
G22,Sample X166,1.822,
G23,Sample X167,0.132,
G24,Sample X168,0.133,
H01,Sample X169,0.305,
H02,Sample X170,0.148,
H03,Sample X171,1.526,
H04,Sample X172,2.845,
H05,Sample X173,0.765,
H06,Sample X174,2.898,
H07,Sample X175,0.585,
H08,Sample X176,3.656,
H09,Sample X177,2.215,
H10,Sample X178,3.274,
H11,Sample X179,4.242,
H12,Sample X180,3.209,
H13,Sample X181,0.796,
H14,Sample X182,3.258,
H15,Sample X183,3.347,
H16,Sample X184,3.122,
H17,Sample X185,1.827,
H18,Sample X186,3.405,
H19,Sample X187,2.463,
H20,Sample X188,3.169,
H21,Sample X189,3.110,
H22,Sample X190,3.381,
H23,Sample X191,0.141,
H24,Sample X192,0.151,
I01,Sample X193,0.165,
I02,Sample X194,0.140,
I03,Sample X195,0.611,
I04,Sample X196,2.000,
I05,Sample X197,1.081,
I06,Sample X198,1.607,
I07,Sample X199,0.548,
I08,Sample X200,0.371,
I09,Sample X201,1.583,
I10,Sample X202,2.195,
I11,Sample X203,0.753,
I12,Sample X204,2.165,
I13,Sample X205,2.957,
I14,Sample X206,1.447,
I15,Sample X207,1.380,
I16,Sample X208,2.747,
I17,Sample X209,1.879,
I18,Sample X210,3.010,
I19,Sample X211,1.306,
I20,Sample X212,1.392,
I21,Sample X213,0.387,
I22,Sample X214,1.639,
I23,Sample X215,0.130,
I24,Sample X216,0.132,
J01,Sample X217,0.155,
J02,Sample X218,0.161,
J03,Sample X219,2.485,
J04,Sample X220,3.226,
J05,Sample X221,2.244,
J06,Sample X222,3.513,
J07,Sample X223,3.956,
J08,Sample X224,3.563,
J09,Sample X225,1.760,
J10,Sample X226,3.456,
J11,Sample X227,1.401,
J12,Sample X228,3.441,
J13,Sample X229,0.446,
J14,Sample X230,3.473,
J15,Sample X231,0.363,
J16,Sample X232,3.625,
J17,Sample X233,2.988,
J18,Sample X234,3.606,
J19,Sample X235,1.152,
J20,Sample X236,3.457,
J21,Sample X237,0.560,
J22,Sample X238,3.170,
J23,Sample X239,0.132,
J24,Sample X240,0.146,
K01,Sample X241,0.158,
K02,Sample X242,0.139,
K03,Sample X243,3.626,
K04,Sample X244,0.535,
K05,Sample X245,4.072,
K06,Sample X246,3.132,
K07,Sample X247,3.086,
K08,Sample X248,3.785,
K09,Sample X249,2.133,
K10,Sample X250,1.443,
K11,Sample X251,2.522,
K12,Sample X252,3.426,
K13,Sample X253,3.591,
K14,Sample X254,2.334,
K15,Sample X255,0.443,
K16,Sample X256,1.493,
K17,Sample X257,1.863,
K18,Sample X258,3.169,
K19,Sample X259,0.356,
K20,Sample X260,3.007,
K21,Sample X261,2.488,
K22,Sample X262,3.486,
K23,Sample X263,0.126,
K24,Sample X264,0.121,
L01,Sample X265,0.133,
