Well,Content,Well Scan: Average (600),
A01,Sample X1,0.079,
A02,Sample X2,0.071,
A03,Sample X3,0.656,
A04,Sample X4,0.700,
A05,Sample X5,0.698,
A06,Sample X6,0.693,
A07,Sample X7,0.724,
A08,Sample X8,0.150,
A09,Sample X9,0.130,
A10,Sample X10,0.055,
A11,Sample X11,0.057,
A12,Sample X12,0.076,
A13,Sample X13,0.092,
A14,Sample X14,0.074,
A15,Sample X15,0.059,
A16,Sample X16,0.059,
A17,Sample X17,0.055,
A18,Sample X18,0.543,
A19,Sample X19,0.525,
A20,Sample X20,0.579,
A21,Sample X21,0.762,
A22,Sample X22,0.576,
A23,Sample X23,0.051,
A24,Sample X24,0.046,
B01,Sample X25,0.067,
B02,Sample X26,0.063,
B03,Sample X27,0.623,
B04,Sample X28,0.649,
B05,Sample X29,0.630,
B06,Sample X30,0.610,
B07,Sample X31,0.544,
B08,Sample X32,0.587,
B09,Sample X33,0.540,
B10,Sample X34,0.583,
B11,Sample X35,0.550,
B12,Sample X36,0.562,
B13,Sample X37,0.564,
B14,Sample X38,0.671,
B15,Sample X39,0.505,
B16,Sample X40,0.660,
B17,Sample X41,0.595,
B18,Sample X42,0.525,
B19,Sample X43,0.535,
B20,Sample X44,0.531,
B21,Sample X45,0.557,
B22,Sample X46,0.657,
B23,Sample X47,0.053,
B24,Sample X48,0.057,
C01,Sample X49,0.058,
C02,Sample X50,0.062,
C03,Sample X51,0.060,
C04,Sample X52,0.238,
C05,Sample X53,0.363,
C06,Sample X54,0.272,
C07,Sample X55,0.474,
C08,Sample X56,0.367,
C09,Sample X57,0.459,
C10,Sample X58,0.409,
C11,Sample X59,0.431,
C12,Sample X60,0.404,
C13,Sample X61,0.441,
C14,Sample X62,0.457,
C15,Sample X63,0.285,
C16,Sample X64,0.282,
C17,Sample X65,0.425,
C18,Sample X66,0.417,
C19,Sample X67,0.519,
C20,Sample X68,0.594,
C21,Sample X69,0.599,
C22,Sample X70,0.570,
C23,Sample X71,0.053,
C24,Sample X72,0.052,
D01,Sample X73,0.062,
D02,Sample X74,0.060,
D03,Sample X75,0.630,
D04,Sample X76,0.609,
D05,Sample X77,0.321,
D06,Sample X78,0.545,
D07,Sample X79,0.319,
D08,Sample X80,0.528,
D09,Sample X81,0.525,
D10,Sample X82,0.464,
D11,Sample X83,0.559,
D12,Sample X84,0.400,
D13,Sample X85,0.526,
D14,Sample X86,0.449,
D15,Sample X87,0.423,
D16,Sample X88,0.465,
D17,Sample X89,0.464,
D18,Sample X90,0.446,
D19,Sample X91,0.445,
D20,Sample X92,0.473,
D21,Sample X93,0.547,
D22,Sample X94,0.517,
D23,Sample X95,0.059,
D24,Sample X96,0.052,
E01,Sample X97,0.063,
E02,Sample X98,0.060,
E03,Sample X99,0.557,
E04,Sample X100,0.405,
E05,Sample X101,0.279,
E06,Sample X102,0.609,
E07,Sample X103,0.472,
E08,Sample X104,0.487,
E09,Sample X105,0.131,
E10,Sample X106,0.394,
E11,Sample X107,0.428,
E12,Sample X108,0.240,
E13,Sample X109,0.420,
E14,Sample X110,0.506,
E15,Sample X111,0.407,
E16,Sample X112,0.433,
E17,Sample X113,0.191,
E18,Sample X114,0.501,
E19,Sample X115,0.060,
E20,Sample X116,0.475,
E21,Sample X117,0.565,
E22,Sample X118,0.193,
E23,Sample X119,0.067,
E24,Sample X120,0.057,
F01,Sample X121,0.068,
F02,Sample X122,0.364,
F03,Sample X123,0.521,
F04,Sample X124,0.589,
F05,Sample X125,0.316,
F06,Sample X126,0.457,
F07,Sample X127,0.222,
F08,Sample X128,0.471,
F09,Sample X129,0.630,
F10,Sample X130,0.400,
F11,Sample X131,0.433,
F12,Sample X132,0.401,
F13,Sample X133,0.401,
F14,Sample X134,0.370,
F15,Sample X135,0.403,
F16,Sample X136,0.474,
F17,Sample X137,0.345,
F18,Sample X138,0.403,
F19,Sample X139,0.432,
F20,Sample X140,0.453,
F21,Sample X141,0.496,
F22,Sample X142,0.526,
F23,Sample X143,0.062,
F24,Sample X144,0.050,
G01,Sample X145,0.078,
G02,Sample X146,0.056,
G03,Sample X147,0.564,
G04,Sample X148,0.423,
G05,Sample X149,0.357,
G06,Sample X150,0.224,
G07,Sample X151,0.088,
G08,Sample X152,0.392,
G09,Sample X153,0.267,
G10,Sample X154,0.388,
G11,Sample X155,0.190,
G12,Sample X156,0.270,
G13,Sample X157,0.160,
G14,Sample X158,0.238,
G15,Sample X159,0.395,
G16,Sample X160,0.379,
G17,Sample X161,0.424,
G18,Sample X162,0.494,
G19,Sample X163,0.147,
G20,Sample X164,0.405,
G21,Sample X165,0.458,
G22,Sample X166,0.531,
G23,Sample X167,0.061,
G24,Sample X168,0.053,
H01,Sample X169,0.062,
H02,Sample X170,0.063,
H03,Sample X171,0.616,
H04,Sample X172,0.545,
H05,Sample X173,0.392,
H06,Sample X174,0.482,
H07,Sample X175,0.305,
H08,Sample X176,0.473,
H09,Sample X177,0.357,
H10,Sample X178,0.380,
H11,Sample X179,0.391,
H12,Sample X180,0.357,
H13,Sample X181,0.271,
H14,Sample X182,0.345,
H15,Sample X183,0.393,
H16,Sample X184,0.408,
H17,Sample X185,0.413,
H18,Sample X186,0.419,
H19,Sample X187,0.416,
H20,Sample X188,0.439,
H21,Sample X189,0.449,
H22,Sample X190,0.499,
H23,Sample X191,0.062,
H24,Sample X192,0.175,
I01,Sample X193,0.079,
I02,Sample X194,0.057,
I03,Sample X195,0.237,
I04,Sample X196,0.484,
I05,Sample X197,0.468,
I06,Sample X198,0.530,
I07,Sample X199,0.436,
I08,Sample X200,0.180,
I09,Sample X201,0.426,
I10,Sample X202,0.512,
I11,Sample X203,0.427,
I12,Sample X204,0.367,
I13,Sample X205,0.624,
I14,Sample X206,0.839,
I15,Sample X207,0.448,
