Well,Content,Well Scan: Average (600),
A01,Sample X1,0.073,
A02,Sample X2,0.067,
A03,Sample X3,0.615,
A04,Sample X4,0.652,
A05,Sample X5,0.633,
A06,Sample X6,0.632,
A07,Sample X7,0.653,
A08,Sample X8,0.143,
A09,Sample X9,0.096,
A10,Sample X10,0.057,
A11,Sample X11,0.053,
A12,Sample X12,0.065,
A13,Sample X13,0.090,
A14,Sample X14,0.076,
A15,Sample X15,0.055,
A16,Sample X16,0.056,
A17,Sample X17,0.054,
A18,Sample X18,0.502,
A19,Sample X19,0.497,
A20,Sample X20,0.548,
A21,Sample X21,0.678,
A22,Sample X22,0.573,
A23,Sample X23,0.051,
A24,Sample X24,0.048,
B01,Sample X25,0.066,
B02,Sample X26,0.064,
B03,Sample X27,0.600,
B04,Sample X28,0.598,
B05,Sample X29,0.565,
B06,Sample X30,0.538,
B07,Sample X31,0.492,
B08,Sample X32,0.530,
B09,Sample X33,0.482,
B10,Sample X34,0.514,
B11,Sample X35,0.493,
B12,Sample X36,0.509,
B13,Sample X37,0.497,
B14,Sample X38,0.557,
B15,Sample X39,0.456,
B16,Sample X40,0.538,
B17,Sample X41,0.535,
B18,Sample X42,0.461,
B19,Sample X43,0.480,
B20,Sample X44,0.491,
B21,Sample X45,0.515,
B22,Sample X46,0.556,
B23,Sample X47,0.057,
B24,Sample X48,0.051,
C01,Sample X49,0.059,
C02,Sample X50,0.064,
C03,Sample X51,0.062,
C04,Sample X52,0.231,
C05,Sample X53,0.342,
C06,Sample X54,0.260,
C07,Sample X55,0.425,
C08,Sample X56,0.338,
C09,Sample X57,0.407,
C10,Sample X58,0.376,
C11,Sample X59,0.386,
C12,Sample X60,0.365,
C13,Sample X61,0.411,
C14,Sample X62,0.425,
C15,Sample X63,0.279,
C16,Sample X64,0.278,
C17,Sample X65,0.426,
C18,Sample X66,0.402,
C19,Sample X67,0.482,
C20,Sample X68,0.534,
C21,Sample X69,0.523,
C22,Sample X70,0.493,
C23,Sample X71,0.058,
C24,Sample X72,0.052,
D01,Sample X73,0.061,
D02,Sample X74,0.064,
D03,Sample X75,0.587,
D04,Sample X76,0.539,
D05,Sample X77,0.306,
D06,Sample X78,0.488,
D07,Sample X79,0.313,
D08,Sample X80,0.475,
D09,Sample X81,0.505,
D10,Sample X82,0.434,
D11,Sample X83,0.530,
D12,Sample X84,0.374,
D13,Sample X85,0.521,
D14,Sample X86,0.415,
D15,Sample X87,0.401,
D16,Sample X88,0.441,
D17,Sample X89,0.436,
D18,Sample X90,0.415,
D19,Sample X91,0.404,
D20,Sample X92,0.439,
D21,Sample X93,0.488,
D22,Sample X94,0.481,
D23,Sample X95,0.066,
D24,Sample X96,0.055,
E01,Sample X97,0.062,
E02,Sample X98,0.063,
E03,Sample X99,0.519,
E04,Sample X100,0.358,
E05,Sample X101,0.276,
E06,Sample X102,0.551,
E07,Sample X103,0.422,
E08,Sample X104,0.432,
E09,Sample X105,0.152,
E10,Sample X106,0.370,
E11,Sample X107,0.401,
E12,Sample X108,0.233,
E13,Sample X109,0.396,
E14,Sample X110,0.508,
E15,Sample X111,0.332,
E16,Sample X112,0.403,
E17,Sample X113,0.178,
E18,Sample X114,0.471,
E19,Sample X115,0.065,
E20,Sample X116,0.440,
E21,Sample X117,0.547,
E22,Sample X118,0.178,
E23,Sample X119,0.070,
E24,Sample X120,0.061,
F01,Sample X121,0.067,
F02,Sample X122,0.314,
F03,Sample X123,0.531,
F04,Sample X124,0.533,
F05,Sample X125,0.316,
F06,Sample X126,0.428,
F07,Sample X127,0.229,
F08,Sample X128,0.446,
F09,Sample X129,0.678,
F10,Sample X130,0.380,
F11,Sample X131,0.405,
F12,Sample X132,0.387,
F13,Sample X133,0.380,
F14,Sample X134,0.354,
F15,Sample X135,0.408,
F16,Sample X136,0.477,
F17,Sample X137,0.337,
F18,Sample X138,0.382,
F19,Sample X139,0.399,
F20,Sample X140,0.422,
F21,Sample X141,0.458,
F22,Sample X142,0.484,
F23,Sample X143,0.066,
F24,Sample X144,0.056,
G01,Sample X145,0.077,
G02,Sample X146,0.058,
G03,Sample X147,0.506,
G04,Sample X148,0.426,
G05,Sample X149,0.321,
G06,Sample X150,0.223,
G07,Sample X151,0.093,
G08,Sample X152,0.402,
G09,Sample X153,0.264,
G10,Sample X154,0.371,
G11,Sample X155,0.194,
G12,Sample X156,0.268,
G13,Sample X157,0.179,
G14,Sample X158,0.236,
G15,Sample X159,0.392,
G16,Sample X160,0.367,
G17,Sample X161,0.408,
G18,Sample X162,0.478,
G19,Sample X163,0.152,
G20,Sample X164,0.385,
G21,Sample X165,0.417,
G22,Sample X166,0.513,
G23,Sample X167,0.069,
G24,Sample X168,0.054,
H01,Sample X169,0.061,
H02,Sample X170,0.062,
H03,Sample X171,0.580,
H04,Sample X172,0.505,
H05,Sample X173,0.374,
H06,Sample X174,0.446,
H07,Sample X175,0.301,
H08,Sample X176,0.444,
H09,Sample X177,0.343,
H10,Sample X178,0.362,
