Well,Content,Well Scan: Average (600),
A01,Sample X1,0.066,
A02,Sample X2,0.063,
A03,Sample X3,0.626,
A04,Sample X4,0.680,
A05,Sample X5,0.680,
A06,Sample X6,0.657,
A07,Sample X7,0.590,
A08,Sample X8,0.106,
A09,Sample X9,0.076,
A10,Sample X10,0.061,
A11,Sample X11,0.063,
A12,Sample X12,0.066,
A13,Sample X13,0.102,
A14,Sample X14,0.072,
A15,Sample X15,0.059,
A16,Sample X16,0.061,
A17,Sample X17,0.059,
A18,Sample X18,0.471,
A19,Sample X19,0.409,
A20,Sample X20,0.545,
A21,Sample X21,0.577,
A22,Sample X22,0.526,
A23,Sample X23,0.052,
A24,Sample X24,0.046,
B01,Sample X25,0.059,
B02,Sample X26,0.061,
B03,Sample X27,0.536,
B04,Sample X28,0.622,
B05,Sample X29,0.588,
B06,Sample X30,0.624,
B07,Sample X31,0.546,
B08,Sample X32,0.598,
B09,Sample X33,0.585,
B10,Sample X34,0.551,
B11,Sample X35,0.553,
B12,Sample X36,0.655,
B13,Sample X37,0.520,
B14,Sample X38,0.562,
B15,Sample X39,0.525,
B16,Sample X40,0.553,
B17,Sample X41,0.583,
B18,Sample X42,0.451,
B19,Sample X43,0.487,
B20,Sample X44,0.486,
B21,Sample X45,0.429,
B22,Sample X46,0.407,
B23,Sample X47,0.074,
B24,Sample X48,0.072,
C01,Sample X49,0.057,
C02,Sample X50,0.060,
C03,Sample X51,0.060,
C04,Sample X52,0.167,
C05,Sample X53,0.298,
C06,Sample X54,0.237,
C07,Sample X55,0.339,
C08,Sample X56,0.291,
C09,Sample X57,0.479,
C10,Sample X58,0.490,
C11,Sample X59,0.502,
C12,Sample X60,0.521,
C13,Sample X61,0.625,
C14,Sample X62,0.535,
C15,Sample X63,0.304,
C16,Sample X64,0.256,
C17,Sample X65,0.452,
C18,Sample X66,0.273,
C19,Sample X67,0.196,
C20,Sample X68,0.488,
C21,Sample X69,0.465,
C22,Sample X70,0.391,
C23,Sample X71,0.078,
C24,Sample X72,0.072,
D01,Sample X73,0.059,
D02,Sample X74,0.066,
D03,Sample X75,0.539,
D04,Sample X76,0.546,
D05,Sample X77,0.273,
D06,Sample X78,0.536,
D07,Sample X79,0.348,
D08,Sample X80,0.542,
D09,Sample X81,0.491,
D10,Sample X82,0.502,
D11,Sample X83,0.501,
D12,Sample X84,0.513,
D13,Sample X85,0.454,
D14,Sample X86,0.488,
D15,Sample X87,0.529,
D16,Sample X88,0.624,
D17,Sample X89,0.487,
D18,Sample X90,0.429,
D19,Sample X91,0.362,
D20,Sample X92,0.472,
D21,Sample X93,0.400,
D22,Sample X94,0.382,
D23,Sample X95,0.075,
D24,Sample X96,0.074,
E01,Sample X97,0.058,
E02,Sample X98,0.064,
E03,Sample X99,0.486,
E04,Sample X100,0.321,
E05,Sample X101,0.294,
E06,Sample X102,0.368,
E07,Sample X103,0.436,
E08,Sample X104,0.490,
E09,Sample X105,0.245,
E10,Sample X106,0.424,
E11,Sample X107,0.479,
E12,Sample X108,0.182,
E13,Sample X109,0.398,
E14,Sample X110,0.212,
E15,Sample X111,0.237,
E16,Sample X112,0.477,
E17,Sample X113,0.201,
E18,Sample X114,0.407,
E19,Sample X115,0.072,
E20,Sample X116,0.246,
E21,Sample X117,0.404,
E22,Sample X118,0.171,
E23,Sample X119,0.064,
E24,Sample X120,0.059,
F01,Sample X121,0.066,
F02,Sample X122,0.061,
F03,Sample X123,0.416,
F04,Sample X124,0.542,
F05,Sample X125,0.344,
F06,Sample X126,0.462,
F07,Sample X127,0.308,
F08,Sample X128,0.513,
F09,Sample X129,0.485,
F10,Sample X130,0.447,
F11,Sample X131,0.463,
F12,Sample X132,0.501,
F13,Sample X133,0.454,
F14,Sample X134,0.454,
F15,Sample X135,0.551,
F16,Sample X136,0.475,
F17,Sample X137,0.379,
F18,Sample X138,0.422,
F19,Sample X139,0.432,
F20,Sample X140,0.486,
F21,Sample X141,0.564,
F22,Sample X142,0.469,
F23,Sample X143,0.070,
F24,Sample X144,0.072,
G01,Sample X145,0.073,
G02,Sample X146,0.058,
G03,Sample X147,0.494,
G04,Sample X148,0.460,
G05,Sample X149,0.417,
G06,Sample X150,0.256,
G07,Sample X151,0.108,
G08,Sample X152,0.400,
G09,Sample X153,0.292,
G10,Sample X154,0.449,
G11,Sample X155,0.174,
G12,Sample X156,0.202,
G13,Sample X157,0.285,
G14,Sample X158,0.263,
G15,Sample X159,0.426,
G16,Sample X160,0.470,
G17,Sample X161,0.571,
G18,Sample X162,0.484,
G19,Sample X163,0.187,
G20,Sample X164,0.482,
G21,Sample X165,0.476,
G22,Sample X166,0.526,
G23,Sample X167,0.070,
G24,Sample X168,0.068,
H01,Sample X169,0.061,
H02,Sample X170,0.064,
H03,Sample X171,0.378,
H04,Sample X172,0.548,
H05,Sample X173,0.487,
H06,Sample X174,0.482,
H07,Sample X175,0.411,
H08,Sample X176,0.531,
H09,Sample X177,0.279,
H10,Sample X178,0.466,
H11,Sample X179,0.475,
H12,Sample X180,0.471,
H13,Sample X181,0.333,
H14,Sample X182,0.434,
H15,Sample X183,0.454,
H16,Sample X184,0.482,
H17,Sample X185,0.424,
H18,Sample X186,0.411,
H19,Sample X187,0.429,
H20,Sample X188,0.484,
H21,Sample X189,0.426,
H22,Sample X190,0.356,
H23,Sample X191,0.070,
H24,Sample X192,0.190,
I01,Sample X193,0.076,
I02,Sample X194,0.057,
I03,Sample X195,0.186,
I04,Sample X196,0.503,
I05,Sample X197,0.525,
I06,Sample X198,0.513,
I07,Sample X199,0.484,
I08,Sample X200,0.165,
I09,Sample X201,0.490,
I10,Sample X202,0.513,
I11,Sample X203,0.310,
I12,Sample X204,0.443,
I13,Sample X205,0.682,
I14,Sample X206,0.862,
I15,Sample X207,0.508,
I16,Sample X208,0.453,
I17,Sample X209,0.365,
I18,Sample X210,0.451,
I19,Sample X211,0.312,
I20,Sample X212,0.602,
I21,Sample X213,0.182,
I22,Sample X214,0.293,
I23,Sample X215,0.048,
I24,Sample X216,0.051,
J01,Sample X217,0.063,
J02,Sample X218,0.057,
J03,Sample X219,0.470,
J04,Sample X220,0.529,
J05,Sample X221,0.342,
J06,Sample X222,0.529,
J07,Sample X223,0.474,
J08,Sample X224,0.523,
J09,Sample X225,0.457,
J10,Sample X226,0.477,
J11,Sample X227,0.329,
J12,Sample X228,0.459,
J13,Sample X229,0.081,
J14,Sample X230,0.448,
J15,Sample X231,0.069,
J16,Sample X232,0.456,
J17,Sample X233,0.377,
J18,Sample X234,0.363,
J19,Sample X235,0.097,
J20,Sample X236,0.510,
J21,Sample X237,0.204,
J22,Sample X238,0.439,
J23,Sample X239,0.066,
J24,Sample X240,0.063,
K01,Sample X241,0.058,
K02,Sample X242,0.058,
K03,Sample X243,0.439,
K04,Sample X244,0.329,
K05,Sample X245,0.658,
K06,Sample X246,0.469,
K07,Sample X247,0.428,
K08,Sample X248,0.517,
K09,Sample X249,0.522,
K10,Sample X250,0.456,
K11,Sample X251,0.288,
K12,Sample X252,0.489,
K13,Sample X253,0.464,
K14,Sample X254,0.430,
K15,Sample X255,0.221,
K16,Sample X256,0.421,
K17,Sample X257,0.421,
K18,Sample X258,0.424,
K19,Sample X259,0.131,
K20,Sample X260,0.651,
K21,Sample X261,0.470,
K22,Sample X262,0.481,
K23,Sample X263,0.062,
K24,Sample X264,0.065,
L01,Sample X265,0.055,
L02,Sample X266,0.056,
L03,Sample X267,0.094,
L04,Sample X268,0.548,
L05,Sample X269,0.488,
L06,Sample X270,0.490,
L07,Sample X271,0.448,
L08,Sample X272,0.504,
L09,Sample X273,0.483,
L10,Sample X274,0.449,
L11,Sample X275,0.411,
L12,Sample X276,0.422,
L13,Sample X277,0.373,
L14,Sample X278,0.426,
L15,Sample X279,0.438,
L16,Sample X280,0.443,
L17,Sample X281,0.418,
L18,Sample X282,0.423,
L19,Sample X283,0.414,
L20,Sample X284,0.449,
L21,Sample X285,0.562,
L22,Sample X286,0.437,
L23,Sample X287,0.053,
L24,Sample X288,0.056,
M01,Sample X289,0.056,
M02,Sample X290,0.046,
M03,Sample X291,0.419,
M04,Sample X292,0.492,
M05,Sample X293,0.524,
M06,Sample X294,0.446,
M07,Sample X295,0.460,
M08,Sample X296,0.473,
M09,Sample X297,0.442,
M10,Sample X298,0.454,
M11,Sample X299,0.421,
M12,Sample X300,0.495,
M13,Sample X301,0.344,
M14,Sample X302,0.505,
M15,Sample X303,0.471,
M16,Sample X304,0.570,
M17,Sample X305,0.218,
M18,Sample X306,0.461,
M19,Sample X307,0.306,
M20,Sample X308,0.455,
M21,Sample X309,0.155,
M22,Sample X310,0.188,
M23,Sample X311,0.056,
M24,Sample X312,0.051,
N01,Sample X313,0.074,
N02,Sample X314,0.050,
N03,Sample X315,0.461,
N04,Sample X316,0.526,
N05,Sample X317,0.510,
N06,Sample X318,0.442,
N07,Sample X319,0.468,
N08,Sample X320,0.456,
N09,Sample X321,0.434,
N10,Sample X322,0.407,
N11,Sample X323,0.366,
N12,Sample X324,0.401,
N13,Sample X325,0.520,
N14,Sample X326,0.421,
N15,Sample X327,0.419,
N16,Sample X328,0.394,
N17,Sample X329,0.390,
N18,Sample X330,0.351,
N19,Sample X331,0.366,
N20,Sample X332,0.482,
N21,Sample X333,0.644,
N22,Sample X334,0.413,
N23,Sample X335,0.045,
N24,Sample X336,0.048,
O01,Sample X337,0.077,
O02,Sample X338,0.047,
O03,Sample X339,0.421,
O04,Sample X340,0.519,
O05,Sample X341,0.466,
O06,Sample X342,0.551,
O07,Sample X343,0.464,
O08,Sample X344,0.460,
O09,Sample X345,0.430,
O10,Sample X346,0.437,
O11,Sample X347,0.341,
O12,Sample X348,0.360,
O13,Sample X349,0.351,
O14,Sample X350,0.363,
O15,Sample X351,0.351,
O16,Sample X352,0.369,
O17,Sample X353,0.414,
O18,Sample X354,0.426,
O19,Sample X355,0.402,
O20,Sample X356,0.448,
O21,Sample X357,0.397,
O22,Sample X358,0.506,
O23,Sample X359,0.047,
O24,Sample X360,0.046,
P01,Sample X361,0.075,
P02,Sample X362,0.053,
P03,Sample X363,0.123,
P04,Sample X364,0.140,
P05,Sample X365,0.147,
P06,Sample X366,0.112,
P07,Sample X367,0.078,
P08,Sample X368,0.432,
P09,Sample X369,0.360,
P10,Sample X370,0.255,
P11,Sample X371,0.106,
P12,Sample X372,0.087,
P13,Sample X373,0.347,
P14,Sample X374,0.387,
P15,Sample X375,0.415,
P16,Sample X376,0.477,
P17,Sample X377,0.369,
P18,Sample X378,0.349,
P19,Sample X379,0.447,
P20,Sample X380,0.387,
P21,Sample X381,0.461,
P22,Sample X382,0.402,
P23,Sample X383,0.046,
P24,Sample X384,0.045,
