Well,Content,Well Scan: Average (600),
A01,Sample X1,0.079,
A02,Sample X2,0.063,
A03,Sample X3,0.618,
A04,Sample X4,0.664,
A05,Sample X5,0.704,
A06,Sample X6,0.718,
A07,Sample X7,0.685,
A08,Sample X8,0.130,
A09,Sample X9,0.079,
A10,Sample X10,0.059,
A11,Sample X11,0.056,
A12,Sample X12,0.066,
A13,Sample X13,0.093,
A14,Sample X14,0.070,
A15,Sample X15,0.059,
A16,Sample X16,0.059,
A17,Sample X17,0.056,
A18,Sample X18,0.464,
A19,Sample X19,0.425,
A20,Sample X20,0.534,
A21,Sample X21,0.602,
A22,Sample X22,0.531,
A23,Sample X23,0.049,
A24,Sample X24,0.045,
B01,Sample X25,0.060,
B02,Sample X26,0.060,
B03,Sample X27,0.561,
B04,Sample X28,0.601,
B05,Sample X29,0.560,
B06,Sample X30,0.573,
B07,Sample X31,0.502,
B08,Sample X32,0.541,
B09,Sample X33,0.539,
B10,Sample X34,0.501,
B11,Sample X35,0.499,
B12,Sample X36,0.616,
B13,Sample X37,0.486,
B14,Sample X38,0.536,
B15,Sample X39,0.510,
B16,Sample X40,0.527,
B17,Sample X41,0.579,
B18,Sample X42,0.455,
B19,Sample X43,0.469,
B20,Sample X44,0.483,
B21,Sample X45,0.441,
B22,Sample X46,0.468,
B23,Sample X47,0.069,
B24,Sample X48,0.060,
C01,Sample X49,0.056,
C02,Sample X50,0.060,
C03,Sample X51,0.060,
C04,Sample X52,0.191,
C05,Sample X53,0.297,
C06,Sample X54,0.242,
C07,Sample X55,0.346,
C08,Sample X56,0.298,
C09,Sample X57,0.430,
C10,Sample X58,0.465,
C11,Sample X59,0.472,
C12,Sample X60,0.484,
C13,Sample X61,0.562,
C14,Sample X62,0.498,
C15,Sample X63,0.274,
C16,Sample X64,0.258,
C17,Sample X65,0.464,
C18,Sample X66,0.314,
C19,Sample X67,0.306,
C20,Sample X68,0.468,
C21,Sample X69,0.452,
C22,Sample X70,0.433,
C23,Sample X71,0.072,
C24,Sample X72,0.062,
D01,Sample X73,0.059,
D02,Sample X74,0.064,
D03,Sample X75,0.530,
D04,Sample X76,0.537,
D05,Sample X77,0.265,
D06,Sample X78,0.525,
D07,Sample X79,0.337,
D08,Sample X80,0.536,
D09,Sample X81,0.507,
D10,Sample X82,0.498,
D11,Sample X83,0.546,
D12,Sample X84,0.488,
D13,Sample X85,0.483,
D14,Sample X86,0.491,
D15,Sample X87,0.516,
D16,Sample X88,0.599,
D17,Sample X89,0.495,
D18,Sample X90,0.438,
D19,Sample X91,0.371,
D20,Sample X92,0.458,
D21,Sample X93,0.425,
D22,Sample X94,0.402,
D23,Sample X95,0.071,
D24,Sample X96,0.059,
E01,Sample X97,0.057,
E02,Sample X98,0.062,
E03,Sample X99,0.511,
E04,Sample X100,0.324,
E05,Sample X101,0.287,
E06,Sample X102,0.376,
E07,Sample X103,0.432,
E08,Sample X104,0.473,
E09,Sample X105,0.221,
E10,Sample X106,0.419,
E11,Sample X107,0.485,
E12,Sample X108,0.195,
E13,Sample X109,0.407,
E14,Sample X110,0.302,
E15,Sample X111,0.256,
E16,Sample X112,0.471,
E17,Sample X113,0.184,
E18,Sample X114,0.444,
E19,Sample X115,0.069,
E20,Sample X116,0.310,
E21,Sample X117,0.447,
E22,Sample X118,0.157,
E23,Sample X119,0.064,
E24,Sample X120,0.067,
F01,Sample X121,0.063,
F02,Sample X122,0.074,
F03,Sample X123,0.515,
F04,Sample X124,0.549,
F05,Sample X125,0.332,
F06,Sample X126,0.477,
F07,Sample X127,0.276,
F08,Sample X128,0.527,
F09,Sample X129,0.542,
F10,Sample X130,0.450,
F11,Sample X131,0.452,
F12,Sample X132,0.502,
F13,Sample X133,0.450,
F14,Sample X134,0.446,
F15,Sample X135,0.544,
F16,Sample X136,0.492,
F17,Sample X137,0.389,
F18,Sample X138,0.401,
F19,Sample X139,0.423,
F20,Sample X140,0.468,
F21,Sample X141,0.532,
F22,Sample X142,0.452,
F23,Sample X143,0.072,
F24,Sample X144,0.062,
G01,Sample X145,0.073,
G02,Sample X146,0.058,
G03,Sample X147,0.488,
G04,Sample X148,0.450,
G05,Sample X149,0.391,
G06,Sample X150,0.249,
G07,Sample X151,0.104,
G08,Sample X152,0.403,
G09,Sample X153,0.283,
G10,Sample X154,0.458,
G11,Sample X155,0.175,
G12,Sample X156,0.225,
G13,Sample X157,0.255,
G14,Sample X158,0.246,
G15,Sample X159,0.441,
G16,Sample X160,0.453,
G17,Sample X161,0.553,
G18,Sample X162,0.513,
G19,Sample X163,0.170,
G20,Sample X164,0.467,
G21,Sample X165,0.454,
