Well,Content,Well Scan: Average (600),
A01,Sample X1,0.068,
A02,Sample X2,0.065,
A03,Sample X3,0.539,
A04,Sample X4,0.608,
A05,Sample X5,0.523,
A06,Sample X6,0.474,
A07,Sample X7,0.443,
A08,Sample X8,0.131,
A09,Sample X9,0.084,
A10,Sample X10,0.067,
A11,Sample X11,0.065,
A12,Sample X12,0.073,
A13,Sample X13,0.107,
A14,Sample X14,0.079,
A15,Sample X15,0.066,
A16,Sample X16,0.064,
A17,Sample X17,0.068,
A18,Sample X18,0.376,
A19,Sample X19,0.305,
A20,Sample X20,0.461,
A21,Sample X21,0.489,
A22,Sample X22,0.441,
A23,Sample X23,0.053,
A24,Sample X24,0.047,
B01,Sample X25,0.059,
B02,Sample X26,0.056,
B03,Sample X27,0.434,
B04,Sample X28,0.523,
B05,Sample X29,0.486,
B06,Sample X30,0.516,
B07,Sample X31,0.441,
B08,Sample X32,0.516,
B09,Sample X33,0.496,
B10,Sample X34,0.441,
B11,Sample X35,0.466,
B12,Sample X36,0.562,
B13,Sample X37,0.430,
B14,Sample X38,0.490,
B15,Sample X39,0.441,
B16,Sample X40,0.483,
B17,Sample X41,0.502,
B18,Sample X42,0.384,
B19,Sample X43,0.440,
B20,Sample X44,0.444,
B21,Sample X45,0.385,
B22,Sample X46,0.334,
B23,Sample X47,0.068,
B24,Sample X48,0.080,
C01,Sample X49,0.054,
C02,Sample X50,0.061,
C03,Sample X51,0.063,
C04,Sample X52,0.168,
C05,Sample X53,0.293,
C06,Sample X54,0.241,
C07,Sample X55,0.313,
C08,Sample X56,0.246,
C09,Sample X57,0.421,
C10,Sample X58,0.422,
C11,Sample X59,0.430,
C12,Sample X60,0.456,
C13,Sample X61,0.570,
C14,Sample X62,0.472,
C15,Sample X63,0.313,
C16,Sample X64,0.261,
C17,Sample X65,0.411,
C18,Sample X66,0.224,
C19,Sample X67,0.131,
C20,Sample X68,0.469,
C21,Sample X69,0.433,
C22,Sample X70,0.344,
C23,Sample X71,0.068,
C24,Sample X72,0.073,
D01,Sample X73,0.058,
D02,Sample X74,0.062,
D03,Sample X75,0.458,
D04,Sample X76,0.481,
D05,Sample X77,0.282,
D06,Sample X78,0.485,
D07,Sample X79,0.340,
D08,Sample X80,0.483,
D09,Sample X81,0.430,
D10,Sample X82,0.439,
D11,Sample X83,0.413,
D12,Sample X84,0.460,
D13,Sample X85,0.414,
D14,Sample X86,0.450,
D15,Sample X87,0.504,
D16,Sample X88,0.602,
D17,Sample X89,0.461,
D18,Sample X90,0.403,
D19,Sample X91,0.341,
D20,Sample X92,0.443,
D21,Sample X93,0.366,
D22,Sample X94,0.355,
D23,Sample X95,0.066,
D24,Sample X96,0.074,
E01,Sample X97,0.056,
E02,Sample X98,0.063,
E03,Sample X99,0.403,
E04,Sample X100,0.315,
E05,Sample X101,0.301,
E06,Sample X102,0.313,
E07,Sample X103,0.404,
E08,Sample X104,0.464,
E09,Sample X105,0.272,
E10,Sample X106,0.399,
E11,Sample X107,0.460,
E12,Sample X108,0.182,
E13,Sample X109,0.382,
E14,Sample X110,0.205,
E15,Sample X111,0.180,
E16,Sample X112,0.459,
E17,Sample X113,0.234,
E18,Sample X114,0.365,
E19,Sample X115,0.073,
E20,Sample X116,0.217,
E21,Sample X117,0.370,
E22,Sample X118,0.203,
E23,Sample X119,0.064,
