Well,Content,Well Scan: Average (600),
N11,Sample X323,0.527,
N12,Sample X324,0.485,
N13,Sample X325,0.577,
N14,Sample X326,0.533,
N15,Sample X327,0.491,
N16,Sample X328,0.542,
N17,Sample X329,0.518,
N18,Sample X330,0.476,
N19,Sample X331,0.564,
N20,Sample X332,0.497,
N21,Sample X333,0.528,
N22,Sample X334,0.465,
N23,Sample X335,0.075,
N24,Sample X336,0.075,
O01,Sample X337,0.096,
O02,Sample X338,0.072,
O03,Sample X339,0.427,
O04,Sample X340,0.454,
O05,Sample X341,0.461,
O06,Sample X342,0.462,
O07,Sample X343,0.476,
O08,Sample X344,0.494,
O09,Sample X345,0.495,
O10,Sample X346,0.509,
O11,Sample X347,0.493,
O12,Sample X348,0.475,
O13,Sample X349,0.458,
O14,Sample X350,0.461,
O15,Sample X351,0.457,
O16,Sample X352,0.477,
O17,Sample X353,0.465,
O18,Sample X354,0.483,
O19,Sample X355,0.472,
O20,Sample X356,0.463,
O21,Sample X357,0.449,
O22,Sample X358,0.459,
O23,Sample X359,0.050,
O24,Sample X360,0.047,
P01,Sample X361,0.072,
P02,Sample X362,0.054,
P03,Sample X363,0.198,
P04,Sample X364,0.216,
P05,Sample X365,0.223,
P06,Sample X366,0.162,
P07,Sample X367,0.107,
P08,Sample X368,0.448,
P09,Sample X369,0.368,
P10,Sample X370,0.252,
P11,Sample X371,0.195,
P12,Sample X372,0.161,
P13,Sample X373,0.442,
P14,Sample X374,0.436,
P15,Sample X375,0.460,
P16,Sample X376,0.425,
P17,Sample X377,0.448,
P18,Sample X378,0.449,
P19,Sample X379,0.403,
P20,Sample X380,0.417,
P21,Sample X381,0.477,
P22,Sample X382,0.452,
P23,Sample X383,0.048,
P24,Sample X384,0.050,
