Well,Content,Well Scan: Average (600),
A01,Sample X1,0.194,
A02,Sample X2,0.095,
A03,Sample X3,0.640,
A04,Sample X4,0.598,
A05,Sample X5,0.575,
A06,Sample X6,0.525,
A07,Sample X7,0.624,
A08,Sample X8,0.110,
A09,Sample X9,0.078,
A10,Sample X10,0.063,
A11,Sample X11,0.056,
A12,Sample X12,0.076,
A13,Sample X13,0.079,
A14,Sample X14,0.062,
A15,Sample X15,0.059,
A16,Sample X16,0.061,
A17,Sample X17,0.061,
A18,Sample X18,0.668,
A19,Sample X19,0.681,
A20,Sample X20,0.679,
A21,Sample X21,0.719,
A22,Sample X22,0.706,
A23,Sample X23,0.052,
A24,Sample X24,0.057,
B01,Sample X25,0.064,
B02,Sample X26,0.072,
B03,Sample X27,0.620,
B04,Sample X28,0.765,
B05,Sample X29,0.573,
B06,Sample X30,0.552,
B07,Sample X31,0.563,
B08,Sample X32,0.585,
B09,Sample X33,0.592,
B10,Sample X34,0.597,
B11,Sample X35,0.546,
B12,Sample X36,0.563,
B13,Sample X37,0.552,
B14,Sample X38,0.577,
B15,Sample X39,0.592,
B16,Sample X40,0.617,
B17,Sample X41,0.668,
B18,Sample X42,0.612,
B19,Sample X43,0.621,
B20,Sample X44,0.647,
B21,Sample X45,0.662,
B22,Sample X46,0.664,
B23,Sample X47,0.054,
B24,Sample X48,0.052,
C01,Sample X49,0.116,
C02,Sample X50,0.068,
C03,Sample X51,0.523,
C04,Sample X52,0.550,
C05,Sample X53,0.634,
C06,Sample X54,0.549,
C07,Sample X55,0.063,
C08,Sample X56,0.528,
C09,Sample X57,0.555,
C10,Sample X58,0.543,
C11,Sample X59,0.517,
C12,Sample X60,0.099,
C13,Sample X61,0.634,
C14,Sample X62,0.607,
C15,Sample X63,0.410,
C16,Sample X64,0.568,
C17,Sample X65,0.324,
C18,Sample X66,0.097,
C19,Sample X67,0.621,
C20,Sample X68,0.624,
C21,Sample X69,0.653,
C22,Sample X70,0.641,
C23,Sample X71,0.084,
C24,Sample X72,0.049,
D01,Sample X73,0.101,
D02,Sample X74,0.076,
D03,Sample X75,0.536,
D04,Sample X76,0.548,
D05,Sample X77,0.465,
D06,Sample X78,0.587,
D07,Sample X79,0.532,
D08,Sample X80,0.634,
D09,Sample X81,0.576,
D10,Sample X82,0.482,
D11,Sample X83,0.555,
D12,Sample X84,0.496,
D13,Sample X85,0.500,
D14,Sample X86,0.530,
D15,Sample X87,0.560,
D16,Sample X88,0.551,
D17,Sample X89,0.692,
D18,Sample X90,0.551,
D19,Sample X91,0.550,
D20,Sample X92,0.249,
D21,Sample X93,0.143,
D22,Sample X94,0.531,
D23,Sample X95,0.082,
D24,Sample X96,0.066,
E01,Sample X97,0.065,
E02,Sample X98,0.065,
E03,Sample X99,0.577,
E04,Sample X100,0.523,
E05,Sample X101,0.479,
E06,Sample X102,0.525,
E07,Sample X103,0.511,
E08,Sample X104,0.614,
E09,Sample X105,0.575,
E10,Sample X106,0.546,
E11,Sample X107,0.505,
E12,Sample X108,0.483,
E13,Sample X109,0.502,
E14,Sample X110,0.640,
E15,Sample X111,0.534,
E16,Sample X112,0.587,
E17,Sample X113,0.579,
E18,Sample X114,0.325,
E19,Sample X115,0.255,
E20,Sample X116,0.225,
E21,Sample X117,0.594,
E22,Sample X118,0.119,
E23,Sample X119,0.084,
E24,Sample X120,0.056,
F01,Sample X121,0.065,
F02,Sample X122,0.081,
F03,Sample X123,0.550,
F04,Sample X124,0.561,
F05,Sample X125,0.538,
F06,Sample X126,0.510,
F07,Sample X127,0.552,
F08,Sample X128,0.545,
F09,Sample X129,0.408,
F10,Sample X130,0.442,
F11,Sample X131,0.516,
F12,Sample X132,0.578,
F13,Sample X133,0.134,
F14,Sample X134,0.505,
F15,Sample X135,0.514,
F16,Sample X136,0.534,
F17,Sample X137,0.483,
F18,Sample X138,0.578,
F19,Sample X139,0.561,
F20,Sample X140,0.526,
F21,Sample X141,0.108,
F22,Sample X142,0.163,
F23,Sample X143,0.056,
F24,Sample X144,0.079,
G01,Sample X145,0.063,
G02,Sample X146,0.061,
G03,Sample X147,0.639,
G04,Sample X148,0.481,
G05,Sample X149,0.567,
G06,Sample X150,0.620,
G07,Sample X151,0.604,
G08,Sample X152,0.582,
G09,Sample X153,0.541,
G10,Sample X154,0.493,
G11,Sample X155,0.633,
G12,Sample X156,0.501,
G13,Sample X157,0.531,
G14,Sample X158,0.269,
G15,Sample X159,0.551,
G16,Sample X160,0.467,
G17,Sample X161,0.279,
G18,Sample X162,0.592,
G19,Sample X163,0.615,
G20,Sample X164,0.114,
G21,Sample X165,0.647,
G22,Sample X166,0.115,
G23,Sample X167,0.055,
G24,Sample X168,0.062,
H01,Sample X169,0.063,
H02,Sample X170,0.075,
H03,Sample X171,0.546,
H04,Sample X172,0.720,
H05,Sample X173,0.634,
H06,Sample X174,0.620,
H07,Sample X175,0.593,
H08,Sample X176,0.574,
H09,Sample X177,0.555,
H10,Sample X178,0.534,
H11,Sample X179,0.515,
H12,Sample X180,0.497,
H13,Sample X181,0.495,
H14,Sample X182,0.542,
H15,Sample X183,0.558,
H16,Sample X184,0.557,
H17,Sample X185,0.602,
H18,Sample X186,0.600,
H19,Sample X187,0.608,
H20,Sample X188,0.650,
H21,Sample X189,0.637,
H22,Sample X190,0.657,
H23,Sample X191,0.055,
H24,Sample X192,0.080,
I01,Sample X193,0.062,
I02,Sample X194,0.056,
I03,Sample X195,0.537,
I04,Sample X196,0.563,
