Well,Content,Well Scan: Average (600),
A01,Sample X1,0.064,
A02,Sample X2,0.071,
A03,Sample X3,0.603,
A04,Sample X4,0.580,
A05,Sample X5,0.580,
A06,Sample X6,0.523,
A07,Sample X7,0.619,
A08,Sample X8,0.084,
A09,Sample X9,0.079,
A10,Sample X10,0.064,
A11,Sample X11,0.060,
A12,Sample X12,0.081,
A13,Sample X13,0.073,
A14,Sample X14,0.065,
A15,Sample X15,0.061,
A16,Sample X16,0.064,
A17,Sample X17,0.064,
A18,Sample X18,0.651,
A19,Sample X19,0.659,
A20,Sample X20,0.665,
A21,Sample X21,0.704,
A22,Sample X22,0.696,
A23,Sample X23,0.052,
A24,Sample X24,0.057,
B01,Sample X25,0.062,
B02,Sample X26,0.071,
B03,Sample X27,0.595,
B04,Sample X28,0.735,
B05,Sample X29,0.557,
B06,Sample X30,0.554,
B07,Sample X31,0.546,
B08,Sample X32,0.563,
B09,Sample X33,0.572,
B10,Sample X34,0.571,
B11,Sample X35,0.528,
B12,Sample X36,0.538,
B13,Sample X37,0.526,
B14,Sample X38,0.555,
B15,Sample X39,0.567,
B16,Sample X40,0.599,
B17,Sample X41,0.646,
B18,Sample X42,0.586,
B19,Sample X43,0.595,
B20,Sample X44,0.630,
B21,Sample X45,0.645,
B22,Sample X46,0.651,
B23,Sample X47,0.054,
B24,Sample X48,0.052,
C01,Sample X49,0.083,
C02,Sample X50,0.069,
C03,Sample X51,0.523,
C04,Sample X52,0.531,
C05,Sample X53,0.611,
C06,Sample X54,0.530,
C07,Sample X55,0.063,
C08,Sample X56,0.513,
C09,Sample X57,0.542,
C10,Sample X58,0.533,
C11,Sample X59,0.503,
C12,Sample X60,0.095,
C13,Sample X61,0.642,
C14,Sample X62,0.603,
C15,Sample X63,0.426,
C16,Sample X64,0.557,
C17,Sample X65,0.330,
C18,Sample X66,0.099,
C19,Sample X67,0.615,
C20,Sample X68,0.617,
C21,Sample X69,0.637,
C22,Sample X70,0.633,
C23,Sample X71,0.085,
C24,Sample X72,0.051,
D01,Sample X73,0.070,
D02,Sample X74,0.074,
D03,Sample X75,0.531,
D04,Sample X76,0.549,
