Well,Content,Well Scan: Average (600),
A01,Sample X1,0.062,
A02,Sample X2,0.068,
A03,Sample X3,0.679,
A04,Sample X4,0.675,
A05,Sample X5,0.645,
A06,Sample X6,0.539,
A07,Sample X7,0.574,
A08,Sample X8,0.093,
A09,Sample X9,0.083,
A10,Sample X10,0.069,
A11,Sample X11,0.063,
A12,Sample X12,0.083,
A13,Sample X13,0.080,
A14,Sample X14,0.070,
A15,Sample X15,0.067,
A16,Sample X16,0.067,
A17,Sample X17,0.069,
A18,Sample X18,0.719,
A19,Sample X19,0.653,
A20,Sample X20,0.715,
A21,Sample X21,0.717,
A22,Sample X22,0.702,
A23,Sample X23,0.050,
A24,Sample X24,0.055,
B01,Sample X25,0.061,
B02,Sample X26,0.070,
B03,Sample X27,0.678,
B04,Sample X28,0.749,
B05,Sample X29,0.674,
B06,Sample X30,0.659,
B07,Sample X31,0.652,
B08,Sample X32,0.709,
B09,Sample X33,0.713,
B10,Sample X34,0.706,
B11,Sample X35,0.631,
B12,Sample X36,0.642,
B13,Sample X37,0.629,
B14,Sample X38,0.682,
B15,Sample X39,0.679,
B16,Sample X40,0.738,
B17,Sample X41,0.774,
B18,Sample X42,0.660,
B19,Sample X43,0.666,
B20,Sample X44,0.717,
B21,Sample X45,0.698,
B22,Sample X46,0.684,
B23,Sample X47,0.051,
B24,Sample X48,0.051,
C01,Sample X49,0.080,
C02,Sample X50,0.067,
C03,Sample X51,0.650,
C04,Sample X52,0.680,
C05,Sample X53,0.644,
C06,Sample X54,0.678,
C07,Sample X55,0.063,
C08,Sample X56,0.656,
C09,Sample X57,0.739,
C10,Sample X58,0.659,
C11,Sample X59,0.679,
C12,Sample X60,0.129,
C13,Sample X61,0.627,
C14,Sample X62,0.796,
C15,Sample X63,0.624,
C16,Sample X64,0.693,
C17,Sample X65,0.393,
C18,Sample X66,0.120,
C19,Sample X67,0.640,
C20,Sample X68,0.729,
C21,Sample X69,0.688,
C22,Sample X70,0.651,
C23,Sample X71,0.086,
C24,Sample X72,0.049,
D01,Sample X73,0.070,
D02,Sample X74,0.074,
D03,Sample X75,0.688,
D04,Sample X76,0.681,
D05,Sample X77,0.605,
D06,Sample X78,0.464,
D07,Sample X79,0.669,
D08,Sample X80,0.903,
D09,Sample X81,0.721,
D10,Sample X82,0.626,
D11,Sample X83,0.702,
D12,Sample X84,0.620,
D13,Sample X85,0.638,
D14,Sample X86,0.698,
D15,Sample X87,0.716,
D16,Sample X88,0.694,
D17,Sample X89,0.743,
D18,Sample X90,0.658,
D19,Sample X91,0.659,
D20,Sample X92,0.182,
D21,Sample X93,0.125,
D22,Sample X94,0.612,
D23,Sample X95,0.082,
D24,Sample X96,0.065,
E01,Sample X97,0.062,
E02,Sample X98,0.062,
E03,Sample X99,0.692,
E04,Sample X100,0.709,
E05,Sample X101,0.479,
E06,Sample X102,0.632,
E07,Sample X103,0.637,
E08,Sample X104,0.738,
E09,Sample X105,0.687,
E10,Sample X106,0.695,
E11,Sample X107,0.670,
E12,Sample X108,0.598,
E13,Sample X109,0.621,
E14,Sample X110,0.750,
E15,Sample X111,0.677,
E16,Sample X112,0.669,
E17,Sample X113,0.628,
E18,Sample X114,0.275,
E19,Sample X115,0.210,
E20,Sample X116,0.140,
E21,Sample X117,0.642,
E22,Sample X118,0.111,
E23,Sample X119,0.084,
E24,Sample X120,0.055,
F01,Sample X121,0.062,
F02,Sample X122,0.079,
F03,Sample X123,0.730,
F04,Sample X124,0.761,
F05,Sample X125,0.707,
F06,Sample X126,0.629,
F07,Sample X127,0.804,
F08,Sample X128,0.668,
F09,Sample X129,0.641,
F10,Sample X130,0.358,
F11,Sample X131,0.663,
F12,Sample X132,0.576,
F13,Sample X133,0.144,
F14,Sample X134,0.640,
F15,Sample X135,0.668,
F16,Sample X136,0.677,
F17,Sample X137,0.502,
F18,Sample X138,0.573,
F19,Sample X139,0.593,
F20,Sample X140,0.746,
F21,Sample X141,0.118,
F22,Sample X142,0.177,
F23,Sample X143,0.054,
F24,Sample X144,0.077,
G01,Sample X145,0.058,
G02,Sample X146,0.059,
G03,Sample X147,0.687,
G04,Sample X148,0.406,
G05,Sample X149,0.756,
G06,Sample X150,0.651,
G07,Sample X151,0.719,
G08,Sample X152,0.623,
G09,Sample X153,0.632,
G10,Sample X154,0.650,
G11,Sample X155,0.813,
G12,Sample X156,0.580,
G13,Sample X157,0.295,
G14,Sample X158,0.164,
G15,Sample X159,0.660,
G16,Sample X160,0.623,
G17,Sample X161,0.262,
G18,Sample X162,0.591,
G19,Sample X163,0.645,
G20,Sample X164,0.078,
G21,Sample X165,0.704,
G22,Sample X166,0.132,
G23,Sample X167,0.053,
G24,Sample X168,0.059,
H01,Sample X169,0.126,
H02,Sample X170,0.075,
H03,Sample X171,0.669,
H04,Sample X172,0.789,
H05,Sample X173,0.651,
H06,Sample X174,0.401,
H07,Sample X175,0.601,
H08,Sample X176,0.639,
H09,Sample X177,0.638,
H10,Sample X178,0.656,
H11,Sample X179,0.674,
H12,Sample X180,0.673,
H13,Sample X181,0.414,
H14,Sample X182,0.644,
H15,Sample X183,0.672,
