Well,Content,Well Scan: Average (600),
A01,Sample X1,0.063,
A02,Sample X2,0.068,
A03,Sample X3,0.678,
A04,Sample X4,0.690,
A05,Sample X5,0.689,
A06,Sample X6,0.615,
A07,Sample X7,0.697,
A08,Sample X8,0.090,
A09,Sample X9,0.081,
A10,Sample X10,0.067,
A11,Sample X11,0.062,
A12,Sample X12,0.083,
A13,Sample X13,0.079,
A14,Sample X14,0.068,
A15,Sample X15,0.065,
A16,Sample X16,0.069,
A17,Sample X17,0.068,
A18,Sample X18,0.690,
A19,Sample X19,0.653,
A20,Sample X20,0.702,
A21,Sample X21,0.719,
A22,Sample X22,0.716,
A23,Sample X23,0.052,
A24,Sample X24,0.057,
B01,Sample X25,0.062,
B02,Sample X26,0.071,
B03,Sample X27,0.612,
B04,Sample X28,0.737,
B05,Sample X29,0.610,
B06,Sample X30,0.597,
B07,Sample X31,0.592,
B08,Sample X32,0.641,
B09,Sample X33,0.642,
B10,Sample X34,0.628,
B11,Sample X35,0.582,
B12,Sample X36,0.590,
B13,Sample X37,0.583,
B14,Sample X38,0.626,
B15,Sample X39,0.629,
B16,Sample X40,0.689,
B17,Sample X41,0.732,
B18,Sample X42,0.626,
B19,Sample X43,0.638,
B20,Sample X44,0.690,
B21,Sample X45,0.679,
B22,Sample X46,0.681,
B23,Sample X47,0.054,
B24,Sample X48,0.051,
C01,Sample X49,0.083,
C02,Sample X50,0.066,
C03,Sample X51,0.579,
C04,Sample X52,0.596,
C05,Sample X53,0.615,
C06,Sample X54,0.592,
C07,Sample X55,0.062,
C08,Sample X56,0.565,
C09,Sample X57,0.642,
C10,Sample X58,0.619,
C11,Sample X59,0.585,
C12,Sample X60,0.109,
C13,Sample X61,0.654,
C14,Sample X62,0.752,
C15,Sample X63,0.537,
C16,Sample X64,0.626,
C17,Sample X65,0.361,
C18,Sample X66,0.102,
C19,Sample X67,0.645,
C20,Sample X68,0.696,
C21,Sample X69,0.675,
C22,Sample X70,0.650,
C23,Sample X71,0.086,
C24,Sample X72,0.050,
D01,Sample X73,0.071,
D02,Sample X74,0.073,
D03,Sample X75,0.604,
D04,Sample X76,0.614,
D05,Sample X77,0.540,
D06,Sample X78,0.548,
D07,Sample X79,0.600,
D08,Sample X80,0.809,
D09,Sample X81,0.657,
D10,Sample X82,0.524,
D11,Sample X83,0.650,
D12,Sample X84,0.521,
D13,Sample X85,0.537,
D14,Sample X86,0.642,
D15,Sample X87,0.664,
D16,Sample X88,0.633,
D17,Sample X89,0.737,
D18,Sample X90,0.645,
D19,Sample X91,0.633,
D20,Sample X92,0.258,
D21,Sample X93,0.124,
D22,Sample X94,0.631,
D23,Sample X95,0.081,
D24,Sample X96,0.068,
E01,Sample X97,0.063,
E02,Sample X98,0.063,
E03,Sample X99,0.618,
E04,Sample X100,0.611,
E05,Sample X101,0.494,
E06,Sample X102,0.549,
E07,Sample X103,0.566,
E08,Sample X104,0.687,
E09,Sample X105,0.714,
E10,Sample X106,0.659,
E11,Sample X107,0.571,
E12,Sample X108,0.574,
E13,Sample X109,0.586,
E14,Sample X110,0.709,
E15,Sample X111,0.594,
E16,Sample X112,0.660,
E17,Sample X113,0.636,
E18,Sample X114,0.281,
E19,Sample X115,0.282,
E20,Sample X116,0.167,
E21,Sample X117,0.690,
E22,Sample X118,0.109,
E23,Sample X119,0.084,
E24,Sample X120,0.055,
F01,Sample X121,0.063,
F02,Sample X122,0.079,
F03,Sample X123,0.653,
F04,Sample X124,0.701,
F05,Sample X125,0.646,
F06,Sample X126,0.556,
F07,Sample X127,0.712,
F08,Sample X128,0.586,
F09,Sample X129,0.575,
F10,Sample X130,0.430,
F11,Sample X131,0.604,
F12,Sample X132,0.585,
F13,Sample X133,0.128,
F14,Sample X134,0.561,
F15,Sample X135,0.623,
F16,Sample X136,0.645,
F17,Sample X137,0.482,
F18,Sample X138,0.621,
F19,Sample X139,0.630,
F20,Sample X140,0.707,
F21,Sample X141,0.113,
F22,Sample X142,0.170,
F23,Sample X143,0.053,
F24,Sample X144,0.078,
G01,Sample X145,0.060,
G02,Sample X146,0.059,
G03,Sample X147,0.632,
G04,Sample X148,0.541,
G05,Sample X149,0.653,
G06,Sample X150,0.621,
G07,Sample X151,0.677,
G08,Sample X152,0.616,
G09,Sample X153,0.617,
G10,Sample X154,0.623,
G11,Sample X155,0.770,
G12,Sample X156,0.593,
G13,Sample X157,0.394,
G14,Sample X158,0.257,
G15,Sample X159,0.664,
G16,Sample X160,0.600,
G17,Sample X161,0.261,
G18,Sample X162,0.638,
G19,Sample X163,0.691,
G20,Sample X164,0.080,
G21,Sample X165,0.723,
G22,Sample X166,0.122,
G23,Sample X167,0.054,
G24,Sample X168,0.059,
H01,Sample X169,0.065,
H02,Sample X170,0.075,
H03,Sample X171,0.573,
H04,Sample X172,0.775,
H05,Sample X173,0.605,
H06,Sample X174,0.482,
H07,Sample X175,0.578,
H08,Sample X176,0.579,
H09,Sample X177,0.561,
H10,Sample X178,0.578,
H11,Sample X179,0.585,
H12,Sample X180,0.573,
H13,Sample X181,0.460,
H14,Sample X182,0.576,
H15,Sample X183,0.606,
H16,Sample X184,0.639,
H17,Sample X185,0.711,
H18,Sample X186,0.677,
H19,Sample X187,0.659,
H20,Sample X188,0.725,
H21,Sample X189,0.683,
H22,Sample X190,0.679,
H23,Sample X191,0.057,
H24,Sample X192,0.078,
I01,Sample X193,0.062,
I02,Sample X194,0.057,
I03,Sample X195,0.571,
I04,Sample X196,0.600,
I05,Sample X197,0.595,
I06,Sample X198,0.587,
I07,Sample X199,0.325,
I08,Sample X200,0.753,
I09,Sample X201,0.568,
I10,Sample X202,0.661,
I11,Sample X203,0.595,
I12,Sample X204,0.588,
I13,Sample X205,0.596,
I14,Sample X206,0.669,
I15,Sample X207,0.612,
I16,Sample X208,0.552,
I17,Sample X209,0.678,
I18,Sample X210,0.683,
I19,Sample X211,0.662,
I20,Sample X212,0.715,
I21,Sample X213,0.693,
I22,Sample X214,0.643,
I23,Sample X215,0.050,
I24,Sample X216,0.053,
J01,Sample X217,0.115,
J02,Sample X218,0.065,
J03,Sample X219,0.218,
J04,Sample X220,0.619,
J05,Sample X221,0.627,
J06,Sample X222,0.548,
J07,Sample X223,0.617,
J08,Sample X224,0.580,
J09,Sample X225,0.597,
J10,Sample X226,0.635,
J11,Sample X227,0.573,
J12,Sample X228,0.585,
J13,Sample X229,0.663,
J14,Sample X230,0.618,
J15,Sample X231,0.736,
J16,Sample X232,0.738,
J17,Sample X233,0.718,
J18,Sample X234,0.656,
J19,Sample X235,0.688,
J20,Sample X236,0.678,
J21,Sample X237,0.726,
J22,Sample X238,0.681,
J23,Sample X239,0.050,
J24,Sample X240,0.049,
K01,Sample X241,0.082,
K02,Sample X242,0.060,
K03,Sample X243,0.573,
K04,Sample X244,0.578,
K05,Sample X245,0.479,
K06,Sample X246,0.579,
K07,Sample X247,0.594,
K08,Sample X248,0.521,
K09,Sample X249,0.727,
K10,Sample X250,0.592,
K11,Sample X251,0.336,
K12,Sample X252,0.608,
K13,Sample X253,0.666,
K14,Sample X254,0.443,
K15,Sample X255,0.287,
K16,Sample X256,0.668,
K17,Sample X257,0.688,
K18,Sample X258,0.635,
