Well,Content,Well Scan: Average (600),
A01,Sample X1,0.067,
A02,Sample X2,0.059,
A03,Sample X3,0.167,
A04,Sample X4,0.162,
A05,Sample X5,0.169,
A06,Sample X6,0.143,
A07,Sample X7,0.117,
A08,Sample X8,0.099,
A09,Sample X9,0.106,
A10,Sample X10,0.107,
A11,Sample X11,0.103,
A12,Sample X12,0.113,
A13,Sample X13,0.131,
A14,Sample X14,0.110,
A15,Sample X15,0.106,
A16,Sample X16,0.114,
A17,Sample X17,0.116,
A18,Sample X18,0.196,
A19,Sample X19,0.153,
A20,Sample X20,0.189,
A21,Sample X21,0.174,
A22,Sample X22,0.177,
A23,Sample X23,0.072,
A24,Sample X24,0.061,
B01,Sample X25,0.058,
B02,Sample X26,0.063,
B03,Sample X27,0.138,
B04,Sample X28,0.154,
B05,Sample X29,0.133,
B06,Sample X30,0.166,
B07,Sample X31,0.166,
B08,Sample X32,0.148,
B09,Sample X33,0.174,
B10,Sample X34,0.170,
B11,Sample X35,0.124,
B12,Sample X36,0.163,
B13,Sample X37,0.164,
B14,Sample X38,0.163,
B15,Sample X39,0.139,
B16,Sample X40,0.166,
B17,Sample X41,0.171,
B18,Sample X42,0.175,
B19,Sample X43,0.179,
B20,Sample X44,0.144,
B21,Sample X45,0.180,
B22,Sample X46,0.170,
B23,Sample X47,0.065,
B24,Sample X48,0.074,
C01,Sample X49,0.052,
C02,Sample X50,0.066,
C03,Sample X51,0.174,
C04,Sample X52,0.171,
C05,Sample X53,0.165,
C06,Sample X54,0.151,
C07,Sample X55,0.170,
C08,Sample X56,0.132,
C09,Sample X57,0.182,
C10,Sample X58,0.177,
C11,Sample X59,0.172,
C12,Sample X60,0.154,
C13,Sample X61,0.149,
C14,Sample X62,0.181,
C15,Sample X63,0.199,
C16,Sample X64,0.182,
C17,Sample X65,0.202,
C18,Sample X66,0.194,
C19,Sample X67,0.178,
C20,Sample X68,0.177,
C21,Sample X69,0.178,
C22,Sample X70,0.110,
C23,Sample X71,0.059,
C24,Sample X72,0.069,
D01,Sample X73,0.060,
D02,Sample X74,0.057,
D03,Sample X75,0.143,
D04,Sample X76,0.166,
D05,Sample X77,0.178,
D06,Sample X78,0.147,
D07,Sample X79,0.157,
D08,Sample X80,0.206,
D09,Sample X81,0.139,
D10,Sample X82,0.178,
D11,Sample X83,0.167,
D12,Sample X84,0.188,
D13,Sample X85,0.159,
