Well,Content,Well Scan: Average (600),
A01,Sample X1,0.040,
A02,Sample X2,0.045,
A03,Sample X3,0.072,
A04,Sample X4,0.066,
A05,Sample X5,0.071,
A06,Sample X6,0.067,
A07,Sample X7,0.078,
A08,Sample X8,0.066,
A09,Sample X9,0.069,
A10,Sample X10,0.069,
A11,Sample X11,0.070,
A12,Sample X12,0.088,
A13,Sample X13,0.085,
A14,Sample X14,0.070,
A15,Sample X15,0.072,
A16,Sample X16,0.075,
A17,Sample X17,0.071,
A18,Sample X18,0.090,
A19,Sample X19,0.072,
A20,Sample X20,0.091,
A21,Sample X21,0.084,
A22,Sample X22,0.086,
A23,Sample X23,0.045,
A24,Sample X24,0.055,
B01,Sample X25,0.043,
B02,Sample X26,0.058,
B03,Sample X27,0.073,
B04,Sample X28,0.077,
B05,Sample X29,0.067,
B06,Sample X30,0.075,
B07,Sample X31,0.072,
B08,Sample X32,0.090,
B09,Sample X33,0.072,
B10,Sample X34,0.082,
B11,Sample X35,0.074,
B12,Sample X36,0.078,
B13,Sample X37,0.101,
B14,Sample X38,0.076,
B15,Sample X39,0.091,
B16,Sample X40,0.093,
B17,Sample X41,0.099,
B18,Sample X42,0.077,
B19,Sample X43,0.072,
B20,Sample X44,0.075,
B21,Sample X45,0.074,
B22,Sample X46,0.073,
B23,Sample X47,0.044,
B24,Sample X48,0.046,
C01,Sample X49,0.041,
C02,Sample X50,0.044,
C03,Sample X51,0.062,
C04,Sample X52,0.086,
C05,Sample X53,0.078,
C06,Sample X54,0.063,
C07,Sample X55,0.088,
C08,Sample X56,0.082,
C09,Sample X57,0.074,
C10,Sample X58,0.069,
C11,Sample X59,0.083,
C12,Sample X60,0.127,
C13,Sample X61,0.086,
C14,Sample X62,0.069,
C15,Sample X63,0.076,
C16,Sample X64,0.079,
C17,Sample X65,0.105,
C18,Sample X66,0.085,
C19,Sample X67,0.080,
C20,Sample X68,0.073,
C21,Sample X69,0.083,
C22,Sample X70,0.072,
C23,Sample X71,0.060,
C24,Sample X72,0.052,
D01,Sample X73,0.053,
D02,Sample X74,0.059,
D03,Sample X75,0.068,
D04,Sample X76,0.078,
D05,Sample X77,0.079,
D06,Sample X78,0.076,
D07,Sample X79,0.075,
D08,Sample X80,0.117,
D09,Sample X81,0.080,
D10,Sample X82,0.076,
D11,Sample X83,0.086,
D12,Sample X84,0.090,
D13,Sample X85,0.099,
D14,Sample X86,0.070,
D15,Sample X87,0.080,
D16,Sample X88,0.086,
D17,Sample X89,0.105,
D18,Sample X90,0.082,
D19,Sample X91,0.082,
D20,Sample X92,0.076,
D21,Sample X93,0.082,
D22,Sample X94,0.077,
D23,Sample X95,0.050,
D24,Sample X96,0.046,
E01,Sample X97,0.045,
E02,Sample X98,0.045,
E03,Sample X99,0.071,
E04,Sample X100,0.081,
E05,Sample X101,0.082,
E06,Sample X102,0.084,
E07,Sample X103,0.089,
E08,Sample X104,0.143,
E09,Sample X105,0.121,
E10,Sample X106,0.079,
E11,Sample X107,0.077,
E12,Sample X108,0.081,
E13,Sample X109,0.098,
E14,Sample X110,0.076,
E15,Sample X111,0.078,
E16,Sample X112,0.074,
E17,Sample X113,0.097,
E18,Sample X114,0.078,
E19,Sample X115,0.082,
E20,Sample X116,0.087,
E21,Sample X117,0.084,
E22,Sample X118,0.073,
E23,Sample X119,0.060,
E24,Sample X120,0.055,
F01,Sample X121,0.056,
F02,Sample X122,0.081,
F03,Sample X123,0.074,
F04,Sample X124,0.077,
F05,Sample X125,0.082,
F06,Sample X126,0.078,
F07,Sample X127,0.094,
F08,Sample X128,0.163,
F09,Sample X129,0.080,
F10,Sample X130,0.073,
F11,Sample X131,0.089,
F12,Sample X132,0.086,
F13,Sample X133,0.134,
F14,Sample X134,0.087,
F15,Sample X135,0.076,
F16,Sample X136,0.083,
F17,Sample X137,0.086,
F18,Sample X138,0.077,
F19,Sample X139,0.087,
F20,Sample X140,0.084,
F21,Sample X141,0.085,
F22,Sample X142,0.081,
F23,Sample X143,0.051,
F24,Sample X144,0.050,
G01,Sample X145,0.053,
G02,Sample X146,0.167,
G03,Sample X147,0.082,
G04,Sample X148,0.085,
G05,Sample X149,0.079,
G06,Sample X150,0.087,
G07,Sample X151,0.083,
G08,Sample X152,0.137,
G09,Sample X153,0.090,
G10,Sample X154,0.084,
G11,Sample X155,0.079,
G12,Sample X156,0.085,
G13,Sample X157,0.106,
G14,Sample X158,0.079,
G15,Sample X159,0.085,
G16,Sample X160,0.082,
G17,Sample X161,0.080,
G18,Sample X162,0.076,
G19,Sample X163,0.079,
G20,Sample X164,0.077,
G21,Sample X165,0.076,
G22,Sample X166,0.082,
G23,Sample X167,0.057,
G24,Sample X168,0.055,
H01,Sample X169,0.048,
H02,Sample X170,0.062,
H03,Sample X171,0.082,
H04,Sample X172,0.085,
H05,Sample X173,0.072,
H06,Sample X174,0.084,
H07,Sample X175,0.082,
H08,Sample X176,0.095,
H09,Sample X177,0.089,
H10,Sample X178,0.068,
H11,Sample X179,0.085,
H12,Sample X180,0.076,
H13,Sample X181,0.098,
H14,Sample X182,0.073,
H15,Sample X183,0.070,
H16,Sample X184,0.076,
H17,Sample X185,0.078,
H18,Sample X186,0.083,
H19,Sample X187,0.078,
H20,Sample X188,0.081,
H21,Sample X189,0.077,
