Well,Content,Well Scan: Average (600),
A01,Sample X1,0.064,
A02,Sample X2,0.063,
A03,Sample X3,0.144,
A04,Sample X4,0.128,
A05,Sample X5,0.138,
A06,Sample X6,0.126,
A07,Sample X7,0.112,
A08,Sample X8,0.098,
A09,Sample X9,0.109,
A10,Sample X10,0.106,
A11,Sample X11,0.099,
A12,Sample X12,0.108,
A13,Sample X13,0.135,
A14,Sample X14,0.111,
A15,Sample X15,0.110,
A16,Sample X16,0.113,
A17,Sample X17,0.117,
A18,Sample X18,0.159,
A19,Sample X19,0.133,
A20,Sample X20,0.150,
A21,Sample X21,0.147,
A22,Sample X22,0.135,
A23,Sample X23,0.075,
A24,Sample X24,0.062,
B01,Sample X25,0.054,
B02,Sample X26,0.063,
B03,Sample X27,0.120,
B04,Sample X28,0.122,
B05,Sample X29,0.109,
B06,Sample X30,0.133,
B07,Sample X31,0.139,
B08,Sample X32,0.133,
B09,Sample X33,0.142,
B10,Sample X34,0.142,
B11,Sample X35,0.111,
B12,Sample X36,0.135,
B13,Sample X37,0.139,
B14,Sample X38,0.134,
B15,Sample X39,0.111,
B16,Sample X40,0.139,
B17,Sample X41,0.143,
B18,Sample X42,0.149,
B19,Sample X43,0.153,
B20,Sample X44,0.112,
B21,Sample X45,0.156,
B22,Sample X46,0.149,
B23,Sample X47,0.061,
B24,Sample X48,0.073,
C01,Sample X49,0.052,
C02,Sample X50,0.063,
C03,Sample X51,0.141,
C04,Sample X52,0.146,
C05,Sample X53,0.138,
C06,Sample X54,0.126,
C07,Sample X55,0.140,
C08,Sample X56,0.123,
C09,Sample X57,0.142,
C10,Sample X58,0.152,
C11,Sample X59,0.142,
C12,Sample X60,0.154,
C13,Sample X61,0.147,
C14,Sample X62,0.143,
C15,Sample X63,0.161,
C16,Sample X64,0.157,
C17,Sample X65,0.183,
C18,Sample X66,0.176,
C19,Sample X67,0.163,
C20,Sample X68,0.135,
C21,Sample X69,0.146,
C22,Sample X70,0.101,
C23,Sample X71,0.061,
C24,Sample X72,0.070,
D01,Sample X73,0.055,
D02,Sample X74,0.057,
D03,Sample X75,0.126,
D04,Sample X76,0.140,
D05,Sample X77,0.153,
D06,Sample X78,0.122,
D07,Sample X79,0.132,
D08,Sample X80,0.179,
D09,Sample X81,0.121,
D10,Sample X82,0.155,
D11,Sample X83,0.141,
D12,Sample X84,0.166,
D13,Sample X85,0.147,
D14,Sample X86,0.157,
D15,Sample X87,0.173,
D16,Sample X88,0.111,
D17,Sample X89,0.176,
D18,Sample X90,0.162,
D19,Sample X91,0.152,
D20,Sample X92,0.136,
D21,Sample X93,0.154,
D22,Sample X94,0.126,
D23,Sample X95,0.054,
D24,Sample X96,0.060,
E01,Sample X97,0.061,
E02,Sample X98,0.066,
E03,Sample X99,0.138,
E04,Sample X100,0.141,
E05,Sample X101,0.145,
E06,Sample X102,0.140,
E07,Sample X103,0.145,
E08,Sample X104,0.185,
E09,Sample X105,0.163,
E10,Sample X106,0.107,
E11,Sample X107,0.114,
E12,Sample X108,0.151,
E13,Sample X109,0.191,
E14,Sample X110,0.143,
E15,Sample X111,0.132,
E16,Sample X112,0.144,
E17,Sample X113,0.166,
E18,Sample X114,0.131,
E19,Sample X115,0.131,
E20,Sample X116,0.143,
E21,Sample X117,0.142,
E22,Sample X118,0.130,
E23,Sample X119,0.073,
E24,Sample X120,0.058,
F01,Sample X121,0.068,
F02,Sample X122,0.085,
F03,Sample X123,0.113,
F04,Sample X124,0.128,
F05,Sample X125,0.144,
F06,Sample X126,0.139,
F07,Sample X127,0.137,
F08,Sample X128,0.222,
F09,Sample X129,0.137,
F10,Sample X130,0.142,
F11,Sample X131,0.169,
F12,Sample X132,0.161,
F13,Sample X133,0.130,
F14,Sample X134,0.156,
F15,Sample X135,0.102,
F16,Sample X136,0.150,
F17,Sample X137,0.160,
F18,Sample X138,0.136,
F19,Sample X139,0.157,
F20,Sample X140,0.165,
F21,Sample X141,0.149,
F22,Sample X142,0.173,
F23,Sample X143,0.069,
F24,Sample X144,0.070,
G01,Sample X145,0.074,
G02,Sample X146,0.155,
G03,Sample X147,0.138,
G04,Sample X148,0.160,
G05,Sample X149,0.139,
G06,Sample X150,0.167,
G07,Sample X151,0.102,
G08,Sample X152,0.193,
G09,Sample X153,0.121,
G10,Sample X154,0.165,
G11,Sample X155,0.153,
G12,Sample X156,0.150,
G13,Sample X157,0.200,
G14,Sample X158,0.159,
G15,Sample X159,0.155,
G16,Sample X160,0.157,
G17,Sample X161,0.154,
G18,Sample X162,0.157,
G19,Sample X163,0.162,
G20,Sample X164,0.130,
G21,Sample X165,0.135,
G22,Sample X166,0.109,
G23,Sample X167,0.065,
G24,Sample X168,0.071,
H01,Sample X169,0.061,
H02,Sample X170,0.069,
H03,Sample X171,0.135,
H04,Sample X172,0.115,
H05,Sample X173,0.157,
H06,Sample X174,0.145,
H07,Sample X175,0.119,
H08,Sample X176,0.199,
H09,Sample X177,0.147,
H10,Sample X178,0.156,
H11,Sample X179,0.154,
H12,Sample X180,0.147,
H13,Sample X181,0.192,
H14,Sample X182,0.169,
H15,Sample X183,0.166,
H16,Sample X184,0.167,
H17,Sample X185,0.173,
H18,Sample X186,0.171,
H19,Sample X187,0.165,
H20,Sample X188,0.178,
H21,Sample X189,0.155,
H22,Sample X190,0.140,
H23,Sample X191,0.068,
H24,Sample X192,0.070,
I01,Sample X193,0.076,
I02,Sample X194,0.059,
I03,Sample X195,0.152,
I04,Sample X196,0.148,
I05,Sample X197,0.149,
I06,Sample X198,0.160,
I07,Sample X199,0.149,
I08,Sample X200,0.174,
I09,Sample X201,0.123,
I10,Sample X202,0.144,
I11,Sample X203,0.135,
I12,Sample X204,0.116,
I13,Sample X205,0.182,
I14,Sample X206,0.172,
I15,Sample X207,0.136,
I16,Sample X208,0.150,
I17,Sample X209,0.112,
I18,Sample X210,0.145,
I19,Sample X211,0.139,
I20,Sample X212,0.117,
I21,Sample X213,0.131,
I22,Sample X214,0.107,
I23,Sample X215,0.051,
I24,Sample X216,0.053,
J01,Sample X217,0.056,
J02,Sample X218,0.071,
