Well,Content,Well Scan: Average (600),
A01,Sample X1,0.056,
A02,Sample X2,0.055,
A03,Sample X3,0.111,
A04,Sample X4,0.106,
A05,Sample X5,0.115,
A06,Sample X6,0.107,
A07,Sample X7,0.103,
A08,Sample X8,0.090,
A09,Sample X9,0.099,
A10,Sample X10,0.101,
A11,Sample X11,0.100,
A12,Sample X12,0.105,
A13,Sample X13,0.132,
A14,Sample X14,0.109,
A15,Sample X15,0.112,
A16,Sample X16,0.114,
A17,Sample X17,0.100,
A18,Sample X18,0.130,
A19,Sample X19,0.104,
A20,Sample X20,0.152,
A21,Sample X21,0.117,
A22,Sample X22,0.109,
A23,Sample X23,0.060,
A24,Sample X24,0.062,
B01,Sample X25,0.053,
B02,Sample X26,0.061,
B03,Sample X27,0.104,
B04,Sample X28,0.106,
B05,Sample X29,0.096,
B06,Sample X30,0.111,
B07,Sample X31,0.116,
B08,Sample X32,0.119,
B09,Sample X33,0.116,
B10,Sample X34,0.128,
B11,Sample X35,0.101,
B12,Sample X36,0.117,
B13,Sample X37,0.123,
B14,Sample X38,0.114,
B15,Sample X39,0.097,
B16,Sample X40,0.120,
B17,Sample X41,0.126,
B18,Sample X42,0.120,
B19,Sample X43,0.123,
B20,Sample X44,0.094,
B21,Sample X45,0.127,
B22,Sample X46,0.123,
B23,Sample X47,0.060,
B24,Sample X48,0.063,
C01,Sample X49,0.053,
C02,Sample X50,0.065,
C03,Sample X51,0.115,
C04,Sample X52,0.120,
C05,Sample X53,0.121,
C06,Sample X54,0.117,
C07,Sample X55,0.119,
C08,Sample X56,0.112,
C09,Sample X57,0.116,
C10,Sample X58,0.122,
C11,Sample X59,0.113,
C12,Sample X60,0.152,
C13,Sample X61,0.138,
C14,Sample X62,0.126,
C15,Sample X63,0.132,
C16,Sample X64,0.129,
C17,Sample X65,0.152,
C18,Sample X66,0.145,
C19,Sample X67,0.129,
C20,Sample X68,0.108,
C21,Sample X69,0.120,
C22,Sample X70,0.095,
C23,Sample X71,0.059,
C24,Sample X72,0.070,
D01,Sample X73,0.053,
D02,Sample X74,0.057,
D03,Sample X75,0.103,
D04,Sample X76,0.110,
D05,Sample X77,0.125,
D06,Sample X78,0.102,
D07,Sample X79,0.107,
D08,Sample X80,0.155,
D09,Sample X81,0.099,
D10,Sample X82,0.125,
