Well,Content,Well Scan: Average (600),
A01,Sample X1,0.068,
A02,Sample X2,0.061,
A03,Sample X3,0.237,
A04,Sample X4,0.219,
A05,Sample X5,0.222,
A06,Sample X6,0.163,
A07,Sample X7,0.132,
A08,Sample X8,0.107,
A09,Sample X9,0.111,
A10,Sample X10,0.108,
A11,Sample X11,0.102,
A12,Sample X12,0.112,
A13,Sample X13,0.134,
A14,Sample X14,0.108,
A15,Sample X15,0.103,
A16,Sample X16,0.107,
A17,Sample X17,0.111,
A18,Sample X18,0.239,
A19,Sample X19,0.201,
A20,Sample X20,0.233,
A21,Sample X21,0.212,
A22,Sample X22,0.242,
A23,Sample X23,0.071,
A24,Sample X24,0.055,
B01,Sample X25,0.061,
B02,Sample X26,0.064,
B03,Sample X27,0.196,
B04,Sample X28,0.197,
B05,Sample X29,0.186,
B06,Sample X30,0.214,
B07,Sample X31,0.228,
B08,Sample X32,0.203,
B09,Sample X33,0.205,
B10,Sample X34,0.217,
B11,Sample X35,0.146,
B12,Sample X36,0.214,
B13,Sample X37,0.196,
B14,Sample X38,0.212,
B15,Sample X39,0.193,
B16,Sample X40,0.212,
B17,Sample X41,0.209,
B18,Sample X42,0.201,
B19,Sample X43,0.190,
B20,Sample X44,0.181,
B21,Sample X45,0.209,
B22,Sample X46,0.195,
B23,Sample X47,0.072,
B24,Sample X48,0.065,
C01,Sample X49,0.054,
C02,Sample X50,0.060,
C03,Sample X51,0.198,
C04,Sample X52,0.204,
C05,Sample X53,0.197,
C06,Sample X54,0.182,
C07,Sample X55,0.193,
C08,Sample X56,0.167,
C09,Sample X57,0.211,
C10,Sample X58,0.210,
C11,Sample X59,0.195,
C12,Sample X60,0.144,
C13,Sample X61,0.159,
C14,Sample X62,0.212,
C15,Sample X63,0.216,
C16,Sample X64,0.196,
C17,Sample X65,0.220,
C18,Sample X66,0.228,
C19,Sample X67,0.203,
C20,Sample X68,0.183,
C21,Sample X69,0.205,
C22,Sample X70,0.122,
C23,Sample X71,0.075,
C24,Sample X72,0.058,
D01,Sample X73,0.057,
D02,Sample X74,0.059,
D03,Sample X75,0.182,
D04,Sample X76,0.194,
D05,Sample X77,0.202,
D06,Sample X78,0.181,
D07,Sample X79,0.178,
D08,Sample X80,0.224,
D09,Sample X81,0.161,
D10,Sample X82,0.212,
D11,Sample X83,0.191,
D12,Sample X84,0.204,
D13,Sample X85,0.167,
D14,Sample X86,0.198,
D15,Sample X87,0.217,
D16,Sample X88,0.107,
D17,Sample X89,0.232,
D18,Sample X90,0.209,
D19,Sample X91,0.215,
D20,Sample X92,0.178,
D21,Sample X93,0.195,
D22,Sample X94,0.170,
D23,Sample X95,0.072,
D24,Sample X96,0.070,
E01,Sample X97,0.059,
E02,Sample X98,0.067,
E03,Sample X99,0.194,
E04,Sample X100,0.182,
E05,Sample X101,0.198,
E06,Sample X102,0.194,
E07,Sample X103,0.177,
E08,Sample X104,0.189,
E09,Sample X105,0.227,
E10,Sample X106,0.111,
E11,Sample X107,0.143,
E12,Sample X108,0.209,
E13,Sample X109,0.239,
E14,Sample X110,0.201,
E15,Sample X111,0.186,
E16,Sample X112,0.194,
E17,Sample X113,0.224,
E18,Sample X114,0.178,
E19,Sample X115,0.174,
E20,Sample X116,0.203,
E21,Sample X117,0.186,
E22,Sample X118,0.190,
E23,Sample X119,0.133,
E24,Sample X120,0.066,
F01,Sample X121,0.068,
