Well,Content,Well Scan: Average (600),
A01,Sample X1,0.070,
A02,Sample X2,0.066,
A03,Sample X3,0.704,
A04,Sample X4,0.751,
A05,Sample X5,0.757,
A06,Sample X6,0.766,
A07,Sample X7,0.719,
A08,Sample X8,0.086,
A09,Sample X9,0.080,
A10,Sample X10,0.074,
A11,Sample X11,0.060,
A12,Sample X12,0.089,
A13,Sample X13,0.092,
A14,Sample X14,0.069,
A15,Sample X15,0.063,
A16,Sample X16,0.071,
A17,Sample X17,0.084,
A18,Sample X18,0.637,
A19,Sample X19,0.582,
A20,Sample X20,0.692,
A21,Sample X21,0.708,
A22,Sample X22,0.706,
A23,Sample X23,0.052,
A24,Sample X24,0.051,
B01,Sample X25,0.068,
B02,Sample X26,0.068,
B03,Sample X27,0.599,
B04,Sample X28,0.816,
B05,Sample X29,0.610,
B06,Sample X30,0.645,
B07,Sample X31,0.598,
B08,Sample X32,0.634,
B09,Sample X33,0.617,
B10,Sample X34,0.610,
B11,Sample X35,0.608,
B12,Sample X36,0.716,
B13,Sample X37,0.622,
B14,Sample X38,0.670,
B15,Sample X39,0.645,
B16,Sample X40,0.650,
B17,Sample X41,0.688,
B18,Sample X42,0.632,
B19,Sample X43,0.649,
B20,Sample X44,0.646,
B21,Sample X45,0.636,
B22,Sample X46,0.624,
B23,Sample X47,0.052,
B24,Sample X48,0.051,
C01,Sample X49,0.064,
C02,Sample X50,0.177,
C03,Sample X51,0.545,
C04,Sample X52,0.612,
C05,Sample X53,0.621,
C06,Sample X54,0.638,
C07,Sample X55,0.063,
C08,Sample X56,0.641,
C09,Sample X57,0.603,
C10,Sample X58,0.661,
C11,Sample X59,0.594,
C12,Sample X60,0.110,
C13,Sample X61,0.746,
C14,Sample X62,0.726,
C15,Sample X63,0.563,
C16,Sample X64,0.662,
C17,Sample X65,0.351,
C18,Sample X66,0.079,
C19,Sample X67,0.643,
C20,Sample X68,0.641,
C21,Sample X69,0.653,
C22,Sample X70,0.648,
C23,Sample X71,0.049,
C24,Sample X72,0.051,
D01,Sample X73,0.061,
D02,Sample X74,0.063,
D03,Sample X75,0.615,
D04,Sample X76,0.641,
D05,Sample X77,0.561,
D06,Sample X78,0.566,
D07,Sample X79,0.661,
D08,Sample X80,0.630,
D09,Sample X81,0.617,
D10,Sample X82,0.601,
D11,Sample X83,0.625,
D12,Sample X84,0.621,
D13,Sample X85,0.646,
D14,Sample X86,0.605,
D15,Sample X87,0.627,
D16,Sample X88,0.721,
D17,Sample X89,0.716,
D18,Sample X90,0.611,
D19,Sample X91,0.583,
D20,Sample X92,0.193,
D21,Sample X93,0.066,
D22,Sample X94,0.588,
D23,Sample X95,0.050,
D24,Sample X96,0.050,
E01,Sample X97,0.064,
E02,Sample X98,0.400,
E03,Sample X99,0.607,
E04,Sample X100,0.598,
E05,Sample X101,0.559,
E06,Sample X102,0.696,
E07,Sample X103,0.598,
E08,Sample X104,0.624,
E09,Sample X105,0.635,
E10,Sample X106,0.603,
E11,Sample X107,0.609,
E12,Sample X108,0.318,
E13,Sample X109,0.597,
E14,Sample X110,0.779,
E15,Sample X111,0.617,
E16,Sample X112,0.695,
E17,Sample X113,0.612,
E18,Sample X114,0.087,
E19,Sample X115,0.184,
E20,Sample X116,0.175,
E21,Sample X117,0.686,
E22,Sample X118,0.067,
E23,Sample X119,0.054,
E24,Sample X120,0.054,
F01,Sample X121,0.080,
F02,Sample X122,0.063,
F03,Sample X123,0.634,
F04,Sample X124,0.723,
F05,Sample X125,0.692,
F06,Sample X126,0.592,
F07,Sample X127,0.617,
F08,Sample X128,0.608,
F09,Sample X129,0.570,
F10,Sample X130,0.390,
F11,Sample X131,0.628,
F12,Sample X132,0.604,
F13,Sample X133,0.111,
F14,Sample X134,0.591,
F15,Sample X135,0.643,
F16,Sample X136,0.632,
F17,Sample X137,0.508,
F18,Sample X138,0.617,
F19,Sample X139,0.621,
F20,Sample X140,0.672,
F21,Sample X141,0.558,
F22,Sample X142,0.076,
F23,Sample X143,0.055,
F24,Sample X144,0.061,
G01,Sample X145,0.084,
G02,Sample X146,0.467,
G03,Sample X147,0.683,
G04,Sample X148,0.728,
G05,Sample X149,0.692,
G06,Sample X150,0.637,
G07,Sample X151,0.618,
G08,Sample X152,0.650,
G09,Sample X153,0.629,
G10,Sample X154,0.570,
G11,Sample X155,0.706,
G12,Sample X156,0.588,
G13,Sample X157,0.148,
G14,Sample X158,0.162,
G15,Sample X159,0.724,
G16,Sample X160,0.519,
G17,Sample X161,0.324,
G18,Sample X162,0.642,
G19,Sample X163,0.662,
G20,Sample X164,0.066,
G21,Sample X165,0.781,
G22,Sample X166,0.074,
G23,Sample X167,0.063,
