Well,Content,Well Scan: Average (600),
A01,Sample X1,0.097,
A02,Sample X2,0.071,
A03,Sample X3,0.709,
A04,Sample X4,0.708,
A05,Sample X5,0.711,
A06,Sample X6,0.744,
A07,Sample X7,0.725,
A08,Sample X8,0.182,
A09,Sample X9,0.144,
A10,Sample X10,0.087,
A11,Sample X11,0.066,
A12,Sample X12,0.082,
A13,Sample X13,0.084,
A14,Sample X14,0.081,
A15,Sample X15,0.061,
A16,Sample X16,0.078,
A17,Sample X17,0.086,
A18,Sample X18,0.695,
A19,Sample X19,0.674,
A20,Sample X20,0.738,
A21,Sample X21,0.730,
A22,Sample X22,0.720,
A23,Sample X23,0.063,
A24,Sample X24,0.047,
B01,Sample X25,0.073,
B02,Sample X26,0.071,
B03,Sample X27,0.587,
B04,Sample X28,0.899,
B05,Sample X29,0.592,
B06,Sample X30,0.603,
B07,Sample X31,0.585,
B08,Sample X32,0.601,
B09,Sample X33,0.581,
B10,Sample X34,0.618,
B11,Sample X35,0.603,
B12,Sample X36,0.668,
B13,Sample X37,0.631,
B14,Sample X38,0.650,
B15,Sample X39,0.633,
B16,Sample X40,0.620,
B17,Sample X41,0.636,
B18,Sample X42,0.606,
B19,Sample X43,0.637,
B20,Sample X44,0.626,
B21,Sample X45,0.652,
B22,Sample X46,0.657,
B23,Sample X47,0.050,
B24,Sample X48,0.063,
C01,Sample X49,0.065,
C02,Sample X50,0.661,
C03,Sample X51,0.540,
C04,Sample X52,0.579,
C05,Sample X53,0.669,
C06,Sample X54,0.596,
C07,Sample X55,0.063,
C08,Sample X56,0.598,
C09,Sample X57,0.553,
C10,Sample X58,0.620,
C11,Sample X59,0.542,
C12,Sample X60,0.156,
C13,Sample X61,0.781,
C14,Sample X62,0.636,
C15,Sample X63,0.481,
C16,Sample X64,0.610,
C17,Sample X65,0.327,
C18,Sample X66,0.091,
C19,Sample X67,0.643,
C20,Sample X68,0.598,
C21,Sample X69,0.612,
C22,Sample X70,0.650,
C23,Sample X71,0.050,
C24,Sample X72,0.063,
D01,Sample X73,0.065,
D02,Sample X74,0.064,
D03,Sample X75,0.560,
D04,Sample X76,0.602,
D05,Sample X77,0.546,
D06,Sample X78,0.682,
D07,Sample X79,0.611,
D08,Sample X80,0.581,
D09,Sample X81,0.570,
D10,Sample X82,0.540,
D11,Sample X83,0.573,
D12,Sample X84,0.553,
D13,Sample X85,0.590,
D14,Sample X86,0.563,
D15,Sample X87,0.582,
D16,Sample X88,0.611,
D17,Sample X89,0.688,
D18,Sample X90,0.560,
D19,Sample X91,0.539,
D20,Sample X92,0.274,
D21,Sample X93,0.107,
D22,Sample X94,0.546,
D23,Sample X95,0.051,
D24,Sample X96,0.114,
E01,Sample X97,0.065,
E02,Sample X98,0.446,
E03,Sample X99,0.554,
E04,Sample X100,0.572,
E05,Sample X101,0.554,
E06,Sample X102,0.758,
E07,Sample X103,0.531,
E08,Sample X104,0.607,
E09,Sample X105,0.509,
E10,Sample X106,0.552,
E11,Sample X107,0.545,
E12,Sample X108,0.535,
E13,Sample X109,0.576,
