Well,Content,Well Scan: Average (600),
A01,Sample X1,0.072,
A02,Sample X2,0.063,
A03,Sample X3,0.641,
A04,Sample X4,0.667,
A05,Sample X5,0.678,
A06,Sample X6,0.707,
A07,Sample X7,0.676,
A08,Sample X8,0.082,
A09,Sample X9,0.085,
A10,Sample X10,0.073,
A11,Sample X11,0.059,
A12,Sample X12,0.087,
A13,Sample X13,0.090,
A14,Sample X14,0.067,
A15,Sample X15,0.063,
A16,Sample X16,0.064,
A17,Sample X17,0.073,
A18,Sample X18,0.624,
A19,Sample X19,0.602,
A20,Sample X20,0.675,
A21,Sample X21,0.688,
A22,Sample X22,0.691,
A23,Sample X23,0.053,
A24,Sample X24,0.050,
B01,Sample X25,0.070,
B02,Sample X26,0.070,
B03,Sample X27,0.572,
B04,Sample X28,0.773,
B05,Sample X29,0.567,
B06,Sample X30,0.586,
B07,Sample X31,0.568,
B08,Sample X32,0.586,
B09,Sample X33,0.561,
B10,Sample X34,0.573,
B11,Sample X35,0.564,
B12,Sample X36,0.648,
B13,Sample X37,0.586,
B14,Sample X38,0.621,
B15,Sample X39,0.607,
B16,Sample X40,0.602,
B17,Sample X41,0.636,
B18,Sample X42,0.612,
B19,Sample X43,0.626,
B20,Sample X44,0.625,
B21,Sample X45,0.639,
B22,Sample X46,0.649,
B23,Sample X47,0.053,
B24,Sample X48,0.050,
C01,Sample X49,0.065,
C02,Sample X50,0.417,
C03,Sample X51,0.531,
C04,Sample X52,0.587,
C05,Sample X53,0.624,
C06,Sample X54,0.594,
C07,Sample X55,0.063,
C08,Sample X56,0.586,
C09,Sample X57,0.548,
C10,Sample X58,0.621,
C11,Sample X59,0.538,
C12,Sample X60,0.120,
C13,Sample X61,0.747,
C14,Sample X62,0.639,
C15,Sample X63,0.504,
C16,Sample X64,0.622,
C17,Sample X65,0.333,
C18,Sample X66,0.095,
C19,Sample X67,0.631,
C20,Sample X68,0.610,
C21,Sample X69,0.623,
C22,Sample X70,0.644,
C23,Sample X71,0.049,
C24,Sample X72,0.052,
D01,Sample X73,0.063,
D02,Sample X74,0.064,
D03,Sample X75,0.583,
D04,Sample X76,0.594,
D05,Sample X77,0.537,
D06,Sample X78,0.611,
D07,Sample X79,0.595,
D08,Sample X80,0.583,
D09,Sample X81,0.577,
D10,Sample X82,0.550,
D11,Sample X83,0.580,
D12,Sample X84,0.564,
D13,Sample X85,0.591,
D14,Sample X86,0.567,
D15,Sample X87,0.578,
D16,Sample X88,0.642,
D17,Sample X89,0.686,
D18,Sample X90,0.583,
D19,Sample X91,0.563,
D20,Sample X92,0.220,
D21,Sample X93,0.071,
D22,Sample X94,0.562,
D23,Sample X95,0.051,
D24,Sample X96,0.051,
E01,Sample X97,0.065,
E02,Sample X98,0.454,
E03,Sample X99,0.569,
E04,Sample X100,0.573,
E05,Sample X101,0.560,
E06,Sample X102,0.663,
E07,Sample X103,0.564,
E08,Sample X104,0.587,
E09,Sample X105,0.589,
E10,Sample X106,0.569,
E11,Sample X107,0.561,
E12,Sample X108,0.424,
E13,Sample X109,0.575,
E14,Sample X110,0.759,
E15,Sample X111,0.578,
E16,Sample X112,0.656,
E17,Sample X113,0.587,
E18,Sample X114,0.090,
E19,Sample X115,0.196,
E20,Sample X116,0.190,
E21,Sample X117,0.637,
E22,Sample X118,0.075,
E23,Sample X119,0.056,
E24,Sample X120,0.056,
F01,Sample X121,0.082,
F02,Sample X122,0.064,
F03,Sample X123,0.578,
F04,Sample X124,0.637,
F05,Sample X125,0.628,
F06,Sample X126,0.553,
F07,Sample X127,0.540,
F08,Sample X128,0.578,
F09,Sample X129,0.510,
F10,Sample X130,0.409,
F11,Sample X131,0.584,
F12,Sample X132,0.593,
F13,Sample X133,0.117,
F14,Sample X134,0.541,
F15,Sample X135,0.576,
F16,Sample X136,0.579,
F17,Sample X137,0.511,
F18,Sample X138,0.614,
F19,Sample X139,0.596,
F20,Sample X140,0.585,
F21,Sample X141,0.586,
F22,Sample X142,0.077,
F23,Sample X143,0.057,
F24,Sample X144,0.063,
G01,Sample X145,0.085,
G02,Sample X146,0.479,
G03,Sample X147,0.663,
G04,Sample X148,0.751,
G05,Sample X149,0.633,
G06,Sample X150,0.656,
G07,Sample X151,0.612,
G08,Sample X152,0.647,
G09,Sample X153,0.577,
G10,Sample X154,0.524,
G11,Sample X155,0.638,
G12,Sample X156,0.562,
G13,Sample X157,0.228,
G14,Sample X158,0.197,
G15,Sample X159,0.666,
G16,Sample X160,0.499,
G17,Sample X161,0.414,
G18,Sample X162,0.614,
G19,Sample X163,0.667,
G20,Sample X164,0.071,
G21,Sample X165,0.745,
G22,Sample X166,0.075,
G23,Sample X167,0.066,
G24,Sample X168,0.061,
H01,Sample X169,0.064,
H02,Sample X170,0.060,
H03,Sample X171,0.594,
H04,Sample X172,0.804,
H05,Sample X173,0.623,
H06,Sample X174,0.558,
H07,Sample X175,0.608,
H08,Sample X176,0.604,
H09,Sample X177,0.566,
H10,Sample X178,0.537,
H11,Sample X179,0.564,
H12,Sample X180,0.526,
H13,Sample X181,0.579,
H14,Sample X182,0.540,
H15,Sample X183,0.532,
H16,Sample X184,0.580,
H17,Sample X185,0.602,
H18,Sample X186,0.616,
H19,Sample X187,0.698,
H20,Sample X188,0.661,
H21,Sample X189,0.659,
H22,Sample X190,0.659,
H23,Sample X191,0.064,
H24,Sample X192,0.056,
I01,Sample X193,0.082,
I02,Sample X194,0.064,
I03,Sample X195,0.590,
I04,Sample X196,0.602,
I05,Sample X197,0.621,
I06,Sample X198,0.596,
I07,Sample X199,0.578,
I08,Sample X200,0.784,
I09,Sample X201,0.567,
I10,Sample X202,0.618,
I11,Sample X203,0.547,
I12,Sample X204,0.518,
I13,Sample X205,0.625,
I14,Sample X206,0.685,
I15,Sample X207,0.585,
I16,Sample X208,0.535,
I17,Sample X209,0.588,
I18,Sample X210,0.653,
I19,Sample X211,0.651,
I20,Sample X212,0.738,
I21,Sample X213,0.675,
I22,Sample X214,0.690,
I23,Sample X215,0.056,
I24,Sample X216,0.053,
J01,Sample X217,0.064,
J02,Sample X218,0.060,
J03,Sample X219,0.208,
J04,Sample X220,0.542,
J05,Sample X221,0.611,
J06,Sample X222,0.572,
J07,Sample X223,0.599,
J08,Sample X224,0.615,
J09,Sample X225,0.549,
J10,Sample X226,0.542,
J11,Sample X227,0.511,
J12,Sample X228,0.537,
J13,Sample X229,0.569,
J14,Sample X230,0.558,
J15,Sample X231,0.595,
J16,Sample X232,0.592,
J17,Sample X233,0.591,
J18,Sample X234,0.585,
J19,Sample X235,0.637,
J20,Sample X236,0.697,
J21,Sample X237,0.723,
J22,Sample X238,0.715,
J23,Sample X239,0.058,
J24,Sample X240,0.054,
K01,Sample X241,0.060,
K02,Sample X242,0.062,
K03,Sample X243,0.528,
K04,Sample X244,0.593,
K05,Sample X245,0.658,
K06,Sample X246,0.603,
K07,Sample X247,0.563,
K08,Sample X248,0.508,
K09,Sample X249,0.722,
K10,Sample X250,0.541,
K11,Sample X251,0.171,
K12,Sample X252,0.593,
K13,Sample X253,0.620,
K14,Sample X254,0.422,
K15,Sample X255,0.507,
K16,Sample X256,0.586,
K17,Sample X257,0.577,
K18,Sample X258,0.600,
K19,Sample X259,0.628,
K20,Sample X260,0.637,
K21,Sample X261,0.110,
K22,Sample X262,0.693,
K23,Sample X263,0.057,
K24,Sample X264,0.058,
L01,Sample X265,0.057,
L02,Sample X266,0.064,
L03,Sample X267,0.721,
L04,Sample X268,0.532,
L05,Sample X269,0.572,
L06,Sample X270,0.704,
L07,Sample X271,0.608,
L08,Sample X272,0.640,
L09,Sample X273,0.574,
L10,Sample X274,0.512,
L11,Sample X275,0.671,
L12,Sample X276,0.702,
L13,Sample X277,0.691,
L14,Sample X278,0.214,
L15,Sample X279,0.552,
L16,Sample X280,0.571,
L17,Sample X281,0.586,
L18,Sample X282,0.605,
L19,Sample X283,0.644,
L20,Sample X284,0.646,
L21,Sample X285,0.723,
L22,Sample X286,0.682,
L23,Sample X287,0.055,
L24,Sample X288,0.052,
M01,Sample X289,0.059,
M02,Sample X290,0.050,
M03,Sample X291,0.119,
M04,Sample X292,0.563,
M05,Sample X293,0.607,
M06,Sample X294,0.553,
M07,Sample X295,0.606,
M08,Sample X296,0.099,
M09,Sample X297,0.522,
M10,Sample X298,0.664,
M11,Sample X299,0.719,
M12,Sample X300,0.094,
M13,Sample X301,0.614,
M14,Sample X302,0.158,
M15,Sample X303,0.497,
M16,Sample X304,0.325,
M17,Sample X305,0.610,
M18,Sample X306,0.498,
M19,Sample X307,0.555,
M20,Sample X308,0.636,
M21,Sample X309,0.696,
M22,Sample X310,0.684,
M23,Sample X311,0.053,
M24,Sample X312,0.066,
N01,Sample X313,0.082,
N02,Sample X314,0.054,
N03,Sample X315,0.450,
N04,Sample X316,0.575,
N05,Sample X317,0.725,
N06,Sample X318,0.768,
N07,Sample X319,0.578,
N08,Sample X320,0.120,
N09,Sample X321,0.088,
N10,Sample X322,0.109,
N11,Sample X323,0.746,
N12,Sample X324,0.599,
N13,Sample X325,0.629,
N14,Sample X326,0.581,
N15,Sample X327,0.633,
N16,Sample X328,0.582,
N17,Sample X329,0.610,
N18,Sample X330,0.593,
N19,Sample X331,0.609,
N20,Sample X332,0.692,
N21,Sample X333,0.803,
N22,Sample X334,0.669,
N23,Sample X335,0.051,
N24,Sample X336,0.049,
O01,Sample X337,0.080,
O02,Sample X338,0.063,
O03,Sample X339,0.507,
O04,Sample X340,0.570,
O05,Sample X341,0.555,
O06,Sample X342,0.588,
O07,Sample X343,0.569,
O08,Sample X344,0.602,
O09,Sample X345,0.568,
O10,Sample X346,0.148,
O11,Sample X347,0.638,
O12,Sample X348,0.781,
O13,Sample X349,0.551,
O14,Sample X350,0.570,
O15,Sample X351,0.572,
O16,Sample X352,0.603,
O17,Sample X353,0.716,
O18,Sample X354,0.630,
O19,Sample X355,0.631,
O20,Sample X356,0.652,
O21,Sample X357,0.661,
O22,Sample X358,0.709,
O23,Sample X359,0.048,
O24,Sample X360,0.048,
P01,Sample X361,0.075,
P02,Sample X362,0.052,
P03,Sample X363,0.153,
P04,Sample X364,0.159,
P05,Sample X365,0.137,
P06,Sample X366,0.089,
P07,Sample X367,0.088,
P08,Sample X368,0.581,
P09,Sample X369,0.539,
P10,Sample X370,0.390,
P11,Sample X371,0.082,
P12,Sample X372,0.064,
P13,Sample X373,0.589,
P14,Sample X374,0.594,
P15,Sample X375,0.633,
P16,Sample X376,0.636,
P17,Sample X377,0.614,
P18,Sample X378,0.721,
P19,Sample X379,0.656,
P20,Sample X380,0.605,
P21,Sample X381,0.705,
P22,Sample X382,0.690,
P23,Sample X383,0.049,
P24,Sample X384,0.048,
