Well,Content,Well Scan: Average (600),
A01,Sample X1,0.098,
A02,Sample X2,0.091,
A03,Sample X3,0.549,
A04,Sample X4,0.515,
A05,Sample X5,0.501,
A06,Sample X6,0.474,
A07,Sample X7,0.402,
A08,Sample X8,0.102,
A09,Sample X9,0.083,
A10,Sample X10,0.077,
A11,Sample X11,0.064,
A12,Sample X12,0.086,
A13,Sample X13,0.089,
A14,Sample X14,0.070,
A15,Sample X15,0.068,
A16,Sample X16,0.065,
A17,Sample X17,0.084,
A18,Sample X18,0.661,
A19,Sample X19,0.566,
A20,Sample X20,0.699,
A21,Sample X21,0.691,
A22,Sample X22,0.680,
A23,Sample X23,0.049,
A24,Sample X24,0.046,
B01,Sample X25,0.066,
B02,Sample X26,0.066,
B03,Sample X27,0.673,
B04,Sample X28,0.778,
B05,Sample X29,0.713,
B06,Sample X30,0.741,
B07,Sample X31,0.675,
B08,Sample X32,0.751,
B09,Sample X33,0.732,
B10,Sample X34,0.680,
B11,Sample X35,0.702,
B12,Sample X36,0.821,
B13,Sample X37,0.682,
B14,Sample X38,0.754,
B15,Sample X39,0.721,
B16,Sample X40,0.718,
B17,Sample X41,0.738,
B18,Sample X42,0.649,
B19,Sample X43,0.684,
B20,Sample X44,0.658,
B21,Sample X45,0.611,
B22,Sample X46,0.606,
B23,Sample X47,0.054,
B24,Sample X48,0.047,
C01,Sample X49,0.062,
C02,Sample X50,0.060,
C03,Sample X51,0.642,
C04,Sample X52,0.748,
C05,Sample X53,0.671,
C06,Sample X54,0.761,
C07,Sample X55,0.064,
C08,Sample X56,0.743,
C09,Sample X57,0.705,
C10,Sample X58,0.755,
C11,Sample X59,0.713,
C12,Sample X60,0.120,
C13,Sample X61,0.762,
C14,Sample X62,0.818,
C15,Sample X63,0.741,
C16,Sample X64,0.753,
C17,Sample X65,0.356,
C18,Sample X66,0.074,
C19,Sample X67,0.682,
C20,Sample X68,0.673,
C21,Sample X69,0.684,
C22,Sample X70,0.617,
C23,Sample X71,0.048,
C24,Sample X72,0.051,
D01,Sample X73,0.061,
D02,Sample X74,0.063,
D03,Sample X75,0.696,
D04,Sample X76,0.742,
D05,Sample X77,0.590,
D06,Sample X78,0.426,
D07,Sample X79,0.801,
D08,Sample X80,0.757,
D09,Sample X81,0.731,
D10,Sample X82,0.722,
D11,Sample X83,0.744,
D12,Sample X84,0.757,
D13,Sample X85,0.789,
D14,Sample X86,0.726,
D15,Sample X87,0.762,
D16,Sample X88,0.863,
D17,Sample X89,0.736,
D18,Sample X90,0.668,
D19,Sample X91,0.591,
D20,Sample X92,0.097,
D21,Sample X93,0.066,
D22,Sample X94,0.524,
D23,Sample X95,0.047,
D24,Sample X96,0.048,
E01,Sample X97,0.061,
E02,Sample X98,0.071,
E03,Sample X99,0.698,
E04,Sample X100,0.696,
E05,Sample X101,0.558,
E06,Sample X102,0.723,
E07,Sample X103,0.697,
E08,Sample X104,0.744,
E09,Sample X105,0.539,
E10,Sample X106,0.714,
E11,Sample X107,0.750,
E12,Sample X108,0.189,
E13,Sample X109,0.691,
E14,Sample X110,0.708,
E15,Sample X111,0.742,
E16,Sample X112,0.737,
E17,Sample X113,0.671,
E18,Sample X114,0.107,
E19,Sample X115,0.143,
E20,Sample X116,0.132,
E21,Sample X117,0.635,
E22,Sample X118,0.071,
