Well,Content,Well Scan: Average (600),
A01,Sample X1,0.090,
A02,Sample X2,0.100,
A03,Sample X3,0.261,
A04,Sample X4,0.196,
A05,Sample X5,0.180,
A06,Sample X6,0.179,
A07,Sample X7,0.196,
A08,Sample X8,0.159,
A09,Sample X9,0.174,
A10,Sample X10,0.169,
A11,Sample X11,0.217,
A12,Sample X12,0.274,
A13,Sample X13,0.206,
A14,Sample X14,0.274,
A15,Sample X15,0.266,
A16,Sample X16,0.253,
A17,Sample X17,0.307,
A18,Sample X18,0.461,
A19,Sample X19,0.415,
A20,Sample X20,0.394,
A21,Sample X21,0.397,
A22,Sample X22,0.395,
A23,Sample X23,0.051,
A24,Sample X24,0.049,
B01,Sample X25,0.073,
B02,Sample X26,0.075,
B03,Sample X27,0.396,
B04,Sample X28,0.313,
B05,Sample X29,0.379,
B06,Sample X30,0.422,
B07,Sample X31,0.452,
B08,Sample X32,0.551,
B09,Sample X33,0.585,
B10,Sample X34,0.578,
B11,Sample X35,0.597,
B12,Sample X36,0.588,
B13,Sample X37,0.611,
B14,Sample X38,0.598,
B15,Sample X39,0.601,
B16,Sample X40,0.641,
B17,Sample X41,0.623,
B18,Sample X42,0.626,
B19,Sample X43,0.575,
B20,Sample X44,0.527,
B21,Sample X45,0.431,
B22,Sample X46,0.511,
B23,Sample X47,0.055,
B24,Sample X48,0.050,
C01,Sample X49,0.073,
C02,Sample X50,0.066,
C03,Sample X51,0.384,
C04,Sample X52,0.462,
C05,Sample X53,0.432,
C06,Sample X54,0.411,
C07,Sample X55,0.203,
C08,Sample X56,0.560,
C09,Sample X57,0.609,
C10,Sample X58,0.579,
C11,Sample X59,0.607,
C12,Sample X60,0.435,
C13,Sample X61,0.573,
C14,Sample X62,0.584,
C15,Sample X63,0.657,
C16,Sample X64,0.610,
C17,Sample X65,0.434,
C18,Sample X66,0.401,
C19,Sample X67,0.576,
C20,Sample X68,0.508,
C21,Sample X69,0.433,
C22,Sample X70,0.498,
C23,Sample X71,0.071,
C24,Sample X72,0.063,
D01,Sample X73,0.080,
D02,Sample X74,0.083,
D03,Sample X75,0.445,
D04,Sample X76,0.421,
D05,Sample X77,0.462,
D06,Sample X78,0.415,
D07,Sample X79,0.500,
D08,Sample X80,0.509,
D09,Sample X81,0.606,
D10,Sample X82,0.636,
D11,Sample X83,0.606,
D12,Sample X84,0.663,
D13,Sample X85,0.636,
D14,Sample X86,0.625,
D15,Sample X87,0.616,
D16,Sample X88,0.595,
D17,Sample X89,0.623,
D18,Sample X90,0.534,
D19,Sample X91,0.570,
D20,Sample X92,0.339,
D21,Sample X93,0.163,
D22,Sample X94,0.371,
D23,Sample X95,0.131,
D24,Sample X96,0.063,
E01,Sample X97,0.077,
E02,Sample X98,0.078,
E03,Sample X99,0.461,
E04,Sample X100,0.497,
E05,Sample X101,0.330,
E06,Sample X102,0.499,
E07,Sample X103,0.587,
E08,Sample X104,0.580,
E09,Sample X105,0.440,
E10,Sample X106,0.600,
E11,Sample X107,0.651,
E12,Sample X108,0.482,
E13,Sample X109,0.610,
E14,Sample X110,0.584,
E15,Sample X111,0.634,
E16,Sample X112,0.600,
E17,Sample X113,0.599,
E18,Sample X114,0.403,
