Well,Content,Well Scan: Average (600),
A01,Sample X1,0.104,
A02,Sample X2,0.099,
A03,Sample X3,0.675,
A04,Sample X4,0.641,
A05,Sample X5,0.667,
A06,Sample X6,0.669,
A07,Sample X7,0.657,
A08,Sample X8,0.103,
A09,Sample X9,0.116,
A10,Sample X10,0.075,
A11,Sample X11,0.061,
A12,Sample X12,0.081,
A13,Sample X13,0.083,
A14,Sample X14,0.088,
A15,Sample X15,0.061,
A16,Sample X16,0.074,
A17,Sample X17,0.075,
A18,Sample X18,0.639,
A19,Sample X19,0.622,
A20,Sample X20,0.675,
A21,Sample X21,0.695,
A22,Sample X22,0.692,
A23,Sample X23,0.052,
A24,Sample X24,0.051,
B01,Sample X25,0.071,
B02,Sample X26,0.070,
B03,Sample X27,0.589,
B04,Sample X28,0.784,
B05,Sample X29,0.575,
B06,Sample X30,0.590,
B07,Sample X31,0.581,
B08,Sample X32,0.585,
B09,Sample X33,0.570,
B10,Sample X34,0.584,
B11,Sample X35,0.570,
B12,Sample X36,0.639,
B13,Sample X37,0.588,
B14,Sample X38,0.625,
B15,Sample X39,0.607,
B16,Sample X40,0.599,
B17,Sample X41,0.626,
B18,Sample X42,0.604,
B19,Sample X43,0.621,
B20,Sample X44,0.627,
B21,Sample X45,0.644,
B22,Sample X46,0.659,
B23,Sample X47,0.055,
B24,Sample X48,0.055,
C01,Sample X49,0.065,
C02,Sample X50,0.562,
C03,Sample X51,0.536,
C04,Sample X52,0.597,
C05,Sample X53,0.642,
C06,Sample X54,0.575,
C07,Sample X55,0.063,
C08,Sample X56,0.589,
C09,Sample X57,0.536,
C10,Sample X58,0.601,
C11,Sample X59,0.531,
C12,Sample X60,0.119,
C13,Sample X61,0.754,
C14,Sample X62,0.608,
C15,Sample X63,0.478,
C16,Sample X64,0.608,
C17,Sample X65,0.334,
C18,Sample X66,0.077,
C19,Sample X67,0.641,
C20,Sample X68,0.601,
C21,Sample X69,0.615,
C22,Sample X70,0.643,
C23,Sample X71,0.050,
C24,Sample X72,0.053,
D01,Sample X73,0.064,
D02,Sample X74,0.065,
D03,Sample X75,0.564,
D04,Sample X76,0.566,
D05,Sample X77,0.467,
D06,Sample X78,0.640,
D07,Sample X79,0.567,
D08,Sample X80,0.561,
D09,Sample X81,0.570,
D10,Sample X82,0.535,
D11,Sample X83,0.569,
D12,Sample X84,0.546,
D13,Sample X85,0.584,
D14,Sample X86,0.555,
D15,Sample X87,0.569,
D16,Sample X88,0.603,
D17,Sample X89,0.681,
D18,Sample X90,0.568,
D19,Sample X91,0.556,
D20,Sample X92,0.238,
D21,Sample X93,0.077,
D22,Sample X94,0.535,
D23,Sample X95,0.052,
D24,Sample X96,0.052,
E01,Sample X97,0.065,
E02,Sample X98,0.480,
E03,Sample X99,0.569,
E04,Sample X100,0.548,
E05,Sample X101,0.564,
E06,Sample X102,0.647,
E07,Sample X103,0.537,
E08,Sample X104,0.568,
E09,Sample X105,0.560,
E10,Sample X106,0.556,
E11,Sample X107,0.543,
E12,Sample X108,0.493,
E13,Sample X109,0.561,
E14,Sample X110,0.746,
E15,Sample X111,0.565,
E16,Sample X112,0.633,
E17,Sample X113,0.580,
E18,Sample X114,0.096,
E19,Sample X115,0.221,
E20,Sample X116,0.209,
E21,Sample X117,0.602,
E22,Sample X118,0.085,
E23,Sample X119,0.056,
E24,Sample X120,0.057,
F01,Sample X121,0.082,
F02,Sample X122,0.064,
F03,Sample X123,0.547,
F04,Sample X124,0.584,
F05,Sample X125,0.589,
F06,Sample X126,0.546,
F07,Sample X127,0.529,
F08,Sample X128,0.580,
F09,Sample X129,0.464,
F10,Sample X130,0.456,
F11,Sample X131,0.561,
F12,Sample X132,0.588,
F13,Sample X133,0.120,
F14,Sample X134,0.531,
F15,Sample X135,0.566,
F16,Sample X136,0.570,
F17,Sample X137,0.518,
F18,Sample X138,0.616,
F19,Sample X139,0.591,
F20,Sample X140,0.561,
F21,Sample X141,0.563,
F22,Sample X142,0.081,
F23,Sample X143,0.057,
F24,Sample X144,0.063,
G01,Sample X145,0.085,
G02,Sample X146,0.456,
G03,Sample X147,0.665,
G04,Sample X148,0.770,
G05,Sample X149,0.605,
G06,Sample X150,0.658,
G07,Sample X151,0.605,
G08,Sample X152,0.643,
G09,Sample X153,0.563,
G10,Sample X154,0.506,
G11,Sample X155,0.620,
G12,Sample X156,0.543,
G13,Sample X157,0.314,
G14,Sample X158,0.245,
G15,Sample X159,0.596,
G16,Sample X160,0.461,
G17,Sample X161,0.470,
G18,Sample X162,0.613,
G19,Sample X163,0.654,
G20,Sample X164,0.075,
G21,Sample X165,0.742,
G22,Sample X166,0.076,
G23,Sample X167,0.064,
G24,Sample X168,0.059,
H01,Sample X169,0.065,
H02,Sample X170,0.061,
H03,Sample X171,0.588,
H04,Sample X172,0.768,
H05,Sample X173,0.622,
H06,Sample X174,0.650,
H07,Sample X175,0.598,
H08,Sample X176,0.600,
H09,Sample X177,0.567,
H10,Sample X178,0.544,
H11,Sample X179,0.560,
H12,Sample X180,0.509,
H13,Sample X181,0.537,
H14,Sample X182,0.560,
H15,Sample X183,0.545,
H16,Sample X184,0.587,
H17,Sample X185,0.599,
H18,Sample X186,0.609,
H19,Sample X187,0.690,
H20,Sample X188,0.653,
H21,Sample X189,0.667,
H22,Sample X190,0.669,
H23,Sample X191,0.061,
H24,Sample X192,0.054,
I01,Sample X193,0.083,
I02,Sample X194,0.065,
I03,Sample X195,0.585,
I04,Sample X196,0.622,
I05,Sample X197,0.599,
I06,Sample X198,0.609,
I07,Sample X199,0.579,
I08,Sample X200,0.763,
I09,Sample X201,0.563,
I10,Sample X202,0.625,
I11,Sample X203,0.543,
I12,Sample X204,0.519,
I13,Sample X205,0.608,
I14,Sample X206,0.677,
I15,Sample X207,0.577,
I16,Sample X208,0.492,
I17,Sample X209,0.553,
I18,Sample X210,0.638,
I19,Sample X211,0.643,
I20,Sample X212,0.712,
I21,Sample X213,0.661,
I22,Sample X214,0.694,
I23,Sample X215,0.056,
I24,Sample X216,0.054,
J01,Sample X217,0.066,
J02,Sample X218,0.060,
J03,Sample X219,0.285,
J04,Sample X220,0.544,
J05,Sample X221,0.590,
J06,Sample X222,0.569,
J07,Sample X223,0.595,
J08,Sample X224,0.617,
J09,Sample X225,0.540,
J10,Sample X226,0.537,
J11,Sample X227,0.511,
J12,Sample X228,0.539,
J13,Sample X229,0.570,
J14,Sample X230,0.562,
J15,Sample X231,0.595,
J16,Sample X232,0.584,
J17,Sample X233,0.588,
J18,Sample X234,0.585,
J19,Sample X235,0.633,
J20,Sample X236,0.678,
J21,Sample X237,0.714,
J22,Sample X238,0.697,
J23,Sample X239,0.058,
J24,Sample X240,0.054,
K01,Sample X241,0.062,
K02,Sample X242,0.062,
K03,Sample X243,0.546,
K04,Sample X244,0.548,
K05,Sample X245,0.615,
K06,Sample X246,0.605,
K07,Sample X247,0.559,
K08,Sample X248,0.494,
K09,Sample X249,0.716,
K10,Sample X250,0.536,
K11,Sample X251,0.196,
K12,Sample X252,0.578,
K13,Sample X253,0.609,
K14,Sample X254,0.421,
K15,Sample X255,0.479,
K16,Sample X256,0.577,
K17,Sample X257,0.571,
K18,Sample X258,0.594,
K19,Sample X259,0.624,
K20,Sample X260,0.627,
K21,Sample X261,0.116,
K22,Sample X262,0.695,
K23,Sample X263,0.056,
K24,Sample X264,0.058,
L01,Sample X265,0.057,
L02,Sample X266,0.066,
L03,Sample X267,0.747,
L04,Sample X268,0.510,
L05,Sample X269,0.573,
L06,Sample X270,0.691,
L07,Sample X271,0.611,
L08,Sample X272,0.667,
L09,Sample X273,0.702,
L10,Sample X274,0.485,
L11,Sample X275,0.654,
L12,Sample X276,0.684,
L13,Sample X277,0.677,
L14,Sample X278,0.315,
L15,Sample X279,0.531,
L16,Sample X280,0.564,
L17,Sample X281,0.579,
L18,Sample X282,0.598,
L19,Sample X283,0.642,
L20,Sample X284,0.634,
L21,Sample X285,0.710,
L22,Sample X286,0.681,
L23,Sample X287,0.057,
L24,Sample X288,0.054,
M01,Sample X289,0.060,
M02,Sample X290,0.052,
M03,Sample X291,0.122,
M04,Sample X292,0.559,
M05,Sample X293,0.587,
M06,Sample X294,0.553,
M07,Sample X295,0.588,
M08,Sample X296,0.120,
M09,Sample X297,0.574,
M10,Sample X298,0.640,
M11,Sample X299,0.707,
M12,Sample X300,0.121,
M13,Sample X301,0.594,
M14,Sample X302,0.202,
M15,Sample X303,0.483,
M16,Sample X304,0.311,
M17,Sample X305,0.612,
M18,Sample X306,0.476,
M19,Sample X307,0.565,
M20,Sample X308,0.629,
M21,Sample X309,0.687,
M22,Sample X310,0.685,
M23,Sample X311,0.053,
M24,Sample X312,0.071,
N01,Sample X313,0.082,
N02,Sample X314,0.055,
N03,Sample X315,0.448,
N04,Sample X316,0.582,
N05,Sample X317,0.729,
N06,Sample X318,0.836,
N07,Sample X319,0.571,
N08,Sample X320,0.162,
N09,Sample X321,0.107,
N10,Sample X322,0.141,
N11,Sample X323,0.747,
N12,Sample X324,0.610,
N13,Sample X325,0.618,
N14,Sample X326,0.577,
N15,Sample X327,0.627,
N16,Sample X328,0.583,
N17,Sample X329,0.619,
N18,Sample X330,0.602,
N19,Sample X331,0.615,
N20,Sample X332,0.685,
N21,Sample X333,0.807,
N22,Sample X334,0.667,
N23,Sample X335,0.052,
N24,Sample X336,0.049,
O01,Sample X337,0.081,
O02,Sample X338,0.063,
O03,Sample X339,0.529,
O04,Sample X340,0.575,
O05,Sample X341,0.550,
O06,Sample X342,0.567,
O07,Sample X343,0.566,
O08,Sample X344,0.596,
O09,Sample X345,0.566,
O10,Sample X346,0.252,
O11,Sample X347,0.652,
O12,Sample X348,0.868,
O13,Sample X349,0.569,
O14,Sample X350,0.580,
O15,Sample X351,0.577,
O16,Sample X352,0.608,
O17,Sample X353,0.731,
O18,Sample X354,0.637,
O19,Sample X355,0.646,
O20,Sample X356,0.655,
O21,Sample X357,0.667,
O22,Sample X358,0.708,
O23,Sample X359,0.050,
O24,Sample X360,0.052,
P01,Sample X361,0.076,
P02,Sample X362,0.054,
P03,Sample X363,0.169,
P04,Sample X364,0.165,
P05,Sample X365,0.139,
P06,Sample X366,0.125,
P07,Sample X367,0.095,
P08,Sample X368,0.546,
P09,Sample X369,0.479,
P10,Sample X370,0.370,
P11,Sample X371,0.081,
P12,Sample X372,0.063,
P13,Sample X373,0.564,
P14,Sample X374,0.651,
P15,Sample X375,0.655,
P16,Sample X376,0.680,
P17,Sample X377,0.645,
P18,Sample X378,0.762,
P19,Sample X379,0.657,
P20,Sample X380,0.517,
P21,Sample X381,0.613,
P22,Sample X382,0.615,
P23,Sample X383,0.049,
P24,Sample X384,0.048,
