Well,Content,Raw Data (600),
A01,Sample X1,0.196,
A02,Sample X2,0.210,
A03,Sample X3,0.317,
A04,Sample X4,0.244,
A05,Sample X5,0.211,
A06,Sample X6,0.208,
A07,Sample X7,0.255,
A08,Sample X8,2.993,
A09,Sample X9,1.236,
A10,Sample X10,0.884,
A11,Sample X11,0.659,
A12,Sample X12,0.382,
A13,Sample X13,0.813,
A14,Sample X14,0.728,
A15,Sample X15,0.592,
A16,Sample X16,0.628,
A17,Sample X17,0.521,
A18,Sample X18,4.316,
A19,Sample X19,4.230,
A20,Sample X20,3.494,
A21,Sample X21,3.826,
A22,Sample X22,3.404,
A23,Sample X23,0.470,
A24,Sample X24,0.445,
B01,Sample X25,0.204,
B02,Sample X26,0.205,
B03,Sample X27,3.609,
B04,Sample X28,4.387,
B05,Sample X29,4.775,
B06,Sample X30,4.182,
B07,Sample X31,4.223,
B08,Sample X32,4.116,
B09,Sample X33,4.349,
B10,Sample X34,4.783,
B11,Sample X35,3.062,
B12,Sample X36,4.492,
B13,Sample X37,3.901,
B14,Sample X38,3.840,
B15,Sample X39,4.447,
B16,Sample X40,3.800,
B17,Sample X41,0.800,
B18,Sample X42,4.201,
B19,Sample X43,3.235,
B20,Sample X44,3.095,
B21,Sample X45,3.556,
B22,Sample X46,3.817,
B23,Sample X47,0.425,
B24,Sample X48,0.758,
C01,Sample X49,0.203,
C02,Sample X50,0.270,
C03,Sample X51,0.487,
C04,Sample X52,2.602,
C05,Sample X53,0.626,
C06,Sample X54,2.180,
C07,Sample X55,0.417,
C08,Sample X56,3.571,
C09,Sample X57,4.372,
C10,Sample X58,2.538,
C11,Sample X59,3.605,
C12,Sample X60,0.634,
C13,Sample X61,4.356,
C14,Sample X62,3.499,
C15,Sample X63,0.802,
C16,Sample X64,1.757,
C17,Sample X65,0.575,
C18,Sample X66,3.741,
C19,Sample X67,3.477,
C20,Sample X68,4.493,
C21,Sample X69,2.584,
C22,Sample X70,2.740,
C23,Sample X71,0.829,
C24,Sample X72,0.687,
D01,Sample X73,0.288,
D02,Sample X74,0.246,
D03,Sample X75,4.950,
D04,Sample X76,0.199,
D05,Sample X77,0.625,
D06,Sample X78,0.604,
D07,Sample X79,1.732,
D08,Sample X80,4.041,
D09,Sample X81,2.493,
D10,Sample X82,2.743,
D11,Sample X83,2.638,
D12,Sample X84,2.573,
D13,Sample X85,2.826,
D14,Sample X86,4.525,
D15,Sample X87,4.140,
D16,Sample X88,1.351,
D17,Sample X89,0.432,
D18,Sample X90,1.649,
D19,Sample X91,2.331,
D20,Sample X92,0.386,
D21,Sample X93,0.365,
D22,Sample X94,0.636,
D23,Sample X95,0.496,
D24,Sample X96,0.223,
E01,Sample X97,0.200,
E02,Sample X98,0.227,
E03,Sample X99,2.949,
E04,Sample X100,3.039,
E05,Sample X101,0.542,
E06,Sample X102,2.953,
E07,Sample X103,2.166,
E08,Sample X104,1.968,
E09,Sample X105,2.174,
E10,Sample X106,0.680,
E11,Sample X107,1.674,
E12,Sample X108,1.683,
E13,Sample X109,2.133,
E14,Sample X110,1.622,
E15,Sample X111,1.884,
E16,Sample X112,1.300,
E17,Sample X113,0.351,
E18,Sample X114,0.266,
E19,Sample X115,0.216,
E20,Sample X116,0.667,
E21,Sample X117,0.739,
E22,Sample X118,1.350,
E23,Sample X119,0.382,
E24,Sample X120,0.225,
F01,Sample X121,0.222,
F02,Sample X122,0.236,
F03,Sample X123,1.265,
F04,Sample X124,3.283,
F05,Sample X125,2.282,
F06,Sample X126,2.002,
F07,Sample X127,0.673,
F08,Sample X128,2.031,
F09,Sample X129,0.450,
F10,Sample X130,0.385,
F11,Sample X131,1.615,
F12,Sample X132,1.368,
F13,Sample X133,0.429,
F14,Sample X134,1.131,
F15,Sample X135,2.192,
F16,Sample X136,1.244,
F17,Sample X137,1.125,
F18,Sample X138,0.271,
F19,Sample X139,0.751,
F20,Sample X140,1.600,
F21,Sample X141,0.529,
F22,Sample X142,0.414,
F23,Sample X143,0.270,
F24,Sample X144,0.218,
G01,Sample X145,0.240,
G02,Sample X146,0.221,
G03,Sample X147,2.252,
G04,Sample X148,0.237,
G05,Sample X149,0.710,
G06,Sample X150,0.556,
G07,Sample X151,2.001,
G08,Sample X152,1.018,
G09,Sample X153,1.575,
G10,Sample X154,0.761,
G11,Sample X155,0.892,
G12,Sample X156,0.754,
G13,Sample X157,0.389,
G14,Sample X158,0.319,
G15,Sample X159,0.462,
G16,Sample X160,0.931,
G17,Sample X161,0.385,
G18,Sample X162,0.177,
G19,Sample X163,1.158,
G20,Sample X164,0.394,
G21,Sample X165,0.611,
G22,Sample X166,0.439,
G23,Sample X167,0.285,
G24,Sample X168,0.183,
H01,Sample X169,0.189,
H02,Sample X170,0.196,
H03,Sample X171,4.497,
H04,Sample X172,3.626,
H05,Sample X173,0.205,
H06,Sample X174,2.100,
H07,Sample X175,1.412,
H08,Sample X176,1.411,
H09,Sample X177,1.474,
H10,Sample X178,1.388,
H11,Sample X179,1.386,
H12,Sample X180,0.334,
H13,Sample X181,0.480,
H14,Sample X182,0.570,
H15,Sample X183,0.554,
H16,Sample X184,0.973,
H17,Sample X185,0.394,
H18,Sample X186,1.117,
H19,Sample X187,0.955,
H20,Sample X188,1.094,
H21,Sample X189,1.086,
H22,Sample X190,1.344,
H23,Sample X191,0.213,
H24,Sample X192,0.351,
I01,Sample X193,1.355,
I02,Sample X194,0.182,
I03,Sample X195,3.913,
I04,Sample X196,2.659,
I05,Sample X197,2.482,
I06,Sample X198,1.678,
I07,Sample X199,0.200,
I08,Sample X200,0.415,
I09,Sample X201,1.828,
I10,Sample X202,1.563,
I11,Sample X203,1.221,
I12,Sample X204,1.374,
I13,Sample X205,0.666,
I14,Sample X206,0.406,
I15,Sample X207,1.183,
I16,Sample X208,0.485,
I17,Sample X209,0.494,
I18,Sample X210,0.372,
I19,Sample X211,0.663,
I20,Sample X212,1.017,
I21,Sample X213,0.868,
I22,Sample X214,0.693,
I23,Sample X215,0.413,
I24,Sample X216,0.262,
J01,Sample X217,0.184,
J02,Sample X218,0.175,
J03,Sample X219,0.208,
J04,Sample X220,1.816,
J05,Sample X221,0.627,
J06,Sample X222,1.296,
J07,Sample X223,1.399,
J08,Sample X224,1.506,
J09,Sample X225,1.417,
J10,Sample X226,1.391,
J11,Sample X227,1.281,
J12,Sample X228,1.195,
J13,Sample X229,1.059,
J14,Sample X230,0.489,
J15,Sample X231,1.637,
