Well,Content,Raw Data (600),
A01,Sample X1,0.194,
A02,Sample X2,0.214,
A03,Sample X3,0.312,
A04,Sample X4,0.227,
A05,Sample X5,0.206,
A06,Sample X6,0.239,
A07,Sample X7,0.294,
A08,Sample X8,1.251,
A09,Sample X9,1.000,
A10,Sample X10,0.775,
A11,Sample X11,0.685,
A12,Sample X12,0.464,
A13,Sample X13,0.914,
A14,Sample X14,0.646,
A15,Sample X15,0.563,
A16,Sample X16,0.565,
A17,Sample X17,0.518,
A18,Sample X18,1.355,
A19,Sample X19,1.531,
A20,Sample X20,1.447,
A21,Sample X21,1.383,
A22,Sample X22,1.202,
A23,Sample X23,0.484,
A24,Sample X24,0.453,
B01,Sample X25,0.207,
B02,Sample X26,0.211,
B03,Sample X27,1.318,
B04,Sample X28,1.205,
B05,Sample X29,1.627,
B06,Sample X30,1.409,
B07,Sample X31,1.442,
B08,Sample X32,1.468,
B09,Sample X33,1.689,
B10,Sample X34,1.518,
B11,Sample X35,1.491,
B12,Sample X36,1.394,
B13,Sample X37,1.300,
B14,Sample X38,1.333,
B15,Sample X39,1.407,
B16,Sample X40,1.486,
B17,Sample X41,0.716,
B18,Sample X42,1.413,
B19,Sample X43,1.316,
B20,Sample X44,1.262,
B21,Sample X45,1.421,
B22,Sample X46,1.737,
B23,Sample X47,0.429,
B24,Sample X48,0.775,
C01,Sample X49,0.203,
C02,Sample X50,0.273,
C03,Sample X51,0.538,
C04,Sample X52,1.062,
C05,Sample X53,0.654,
C06,Sample X54,0.713,
C07,Sample X55,0.489,
C08,Sample X56,1.113,
C09,Sample X57,1.309,
C10,Sample X58,0.780,
C11,Sample X59,1.197,
C12,Sample X60,0.598,
C13,Sample X61,1.150,
C14,Sample X62,1.615,
C15,Sample X63,0.774,
C16,Sample X64,0.904,
C17,Sample X65,0.672,
C18,Sample X66,1.026,
C19,Sample X67,0.990,
C20,Sample X68,1.234,
C21,Sample X69,1.057,
C22,Sample X70,1.241,
C23,Sample X71,0.847,
C24,Sample X72,0.695,
D01,Sample X73,0.291,
D02,Sample X74,0.250,
D03,Sample X75,1.565,
D04,Sample X76,0.235,
D05,Sample X77,0.568,
D06,Sample X78,0.554,
D07,Sample X79,0.757,
D08,Sample X80,0.930,
D09,Sample X81,1.179,
D10,Sample X82,0.927,
D11,Sample X83,1.215,
D12,Sample X84,1.031,
D13,Sample X85,1.386,
D14,Sample X86,1.051,
