Well,Content,Raw Data (600),
A01,Sample X1,0.455,
A02,Sample X2,0.432,
A03,Sample X3,0.260,
A04,Sample X4,0.237,
A05,Sample X5,0.283,
A06,Sample X6,0.229,
A07,Sample X7,0.238,
A08,Sample X8,0.181,
A09,Sample X9,0.198,
A10,Sample X10,0.194,
A11,Sample X11,0.225,
A12,Sample X12,0.340,
A13,Sample X13,0.168,
A14,Sample X14,0.181,
A15,Sample X15,0.181,
A16,Sample X16,0.198,
A17,Sample X17,0.198,
A18,Sample X18,3.151,
A19,Sample X19,2.939,
A20,Sample X20,3.356,
A21,Sample X21,3.305,
A22,Sample X22,3.299,
A23,Sample X23,0.349,
A24,Sample X24,0.487,
B01,Sample X25,0.367,
B02,Sample X26,0.253,
B03,Sample X27,2.924,
B04,Sample X28,3.210,
B05,Sample X29,3.202,
B06,Sample X30,3.226,
B07,Sample X31,3.160,
B08,Sample X32,3.382,
B09,Sample X33,3.266,
B10,Sample X34,3.143,
B11,Sample X35,3.024,
B12,Sample X36,3.379,
B13,Sample X37,3.121,
B14,Sample X38,3.316,
B15,Sample X39,3.255,
B16,Sample X40,3.318,
B17,Sample X41,3.365,
B18,Sample X42,3.144,
B19,Sample X43,3.205,
B20,Sample X44,3.240,
B21,Sample X45,3.167,
B22,Sample X46,2.926,
B23,Sample X47,0.414,
B24,Sample X48,0.234,
C01,Sample X49,0.446,
C02,Sample X50,0.239,
C03,Sample X51,2.869,
C04,Sample X52,3.274,
C05,Sample X53,3.051,
C06,Sample X54,3.240,
C07,Sample X55,3.015,
C08,Sample X56,3.246,
C09,Sample X57,3.099,
C10,Sample X58,3.041,
C11,Sample X59,3.124,
C12,Sample X60,3.087,
C13,Sample X61,3.303,
C14,Sample X62,3.037,
C15,Sample X63,3.235,
C16,Sample X64,3.330,
C17,Sample X65,3.129,
C18,Sample X66,3.086,
C19,Sample X67,3.397,
C20,Sample X68,3.189,
C21,Sample X69,3.172,
C22,Sample X70,2.898,
C23,Sample X71,0.267,
C24,Sample X72,0.380,
D01,Sample X73,0.227,
D02,Sample X74,0.502,
D03,Sample X75,2.986,
D04,Sample X76,3.092,
D05,Sample X77,3.123,
D06,Sample X78,3.146,
D07,Sample X79,3.216,
D08,Sample X80,3.093,
D09,Sample X81,3.029,
D10,Sample X82,3.127,
D11,Sample X83,2.982,
D12,Sample X84,3.020,
D13,Sample X85,3.083,
D14,Sample X86,2.990,
D15,Sample X87,3.091,
D16,Sample X88,3.217,
D17,Sample X89,3.120,
D18,Sample X90,2.909,
D19,Sample X91,2.968,
D20,Sample X92,3.211,
D21,Sample X93,3.061,
D22,Sample X94,3.068,
D23,Sample X95,0.293,
D24,Sample X96,0.398,
E01,Sample X97,0.337,
E02,Sample X98,0.404,
E03,Sample X99,2.918,
E04,Sample X100,3.077,
E05,Sample X101,3.102,
E06,Sample X102,3.048,
E07,Sample X103,3.131,
E08,Sample X104,3.165,
E09,Sample X105,3.022,
E10,Sample X106,2.986,
E11,Sample X107,0.753,
E12,Sample X108,3.422,
E13,Sample X109,3.149,
E14,Sample X110,3.228,
E15,Sample X111,3.281,
E16,Sample X112,3.263,
E17,Sample X113,3.118,
E18,Sample X114,2.837,
E19,Sample X115,2.962,
E20,Sample X116,3.171,
E21,Sample X117,3.154,
E22,Sample X118,2.903,
E23,Sample X119,0.416,
E24,Sample X120,0.250,
F01,Sample X121,0.413,
F02,Sample X122,0.408,
F03,Sample X123,2.773,
F04,Sample X124,3.062,
F05,Sample X125,3.013,
F06,Sample X126,2.985,
F07,Sample X127,3.067,
F08,Sample X128,2.958,
F09,Sample X129,2.979,
F10,Sample X130,2.944,
F11,Sample X131,2.961,
F12,Sample X132,3.019,
F13,Sample X133,2.973,
F14,Sample X134,3.158,
F15,Sample X135,3.363,
F16,Sample X136,3.326,
F17,Sample X137,3.074,
F18,Sample X138,1.550,
F19,Sample X139,3.079,
F20,Sample X140,3.246,
F21,Sample X141,3.290,
F22,Sample X142,3.105,
F23,Sample X143,0.490,
F24,Sample X144,0.380,
G01,Sample X145,0.474,
G02,Sample X146,0.397,
G03,Sample X147,3.011,
G04,Sample X148,3.534,
G05,Sample X149,3.112,
G06,Sample X150,3.060,
G07,Sample X151,2.993,
G08,Sample X152,3.098,
G09,Sample X153,3.214,
G10,Sample X154,3.136,
G11,Sample X155,3.248,
G12,Sample X156,3.190,
G13,Sample X157,3.266,
G14,Sample X158,3.264,
G15,Sample X159,3.314,
G16,Sample X160,3.266,
G17,Sample X161,3.501,
G18,Sample X162,3.197,
G19,Sample X163,3.281,
G20,Sample X164,3.232,
G21,Sample X165,3.239,
G22,Sample X166,3.088,
G23,Sample X167,0.309,
G24,Sample X168,0.303,
H01,Sample X169,0.576,
H02,Sample X170,0.429,
H03,Sample X171,3.087,
H04,Sample X172,3.202,
H05,Sample X173,3.006,
H06,Sample X174,2.875,
H07,Sample X175,3.132,
H08,Sample X176,3.156,
H09,Sample X177,3.073,
H10,Sample X178,3.284,
H11,Sample X179,3.217,
H12,Sample X180,3.375,
H13,Sample X181,3.285,
H14,Sample X182,3.199,
H15,Sample X183,3.247,
H16,Sample X184,3.272,
H17,Sample X185,3.224,
H18,Sample X186,3.083,
H19,Sample X187,2.964,
H20,Sample X188,3.225,
H21,Sample X189,3.242,
H22,Sample X190,2.982,
H23,Sample X191,0.496,
H24,Sample X192,0.402,
I01,Sample X193,0.368,
I02,Sample X194,0.443,
I03,Sample X195,3.126,
I04,Sample X196,3.279,
I05,Sample X197,3.482,
I06,Sample X198,3.269,
I07,Sample X199,3.056,
I08,Sample X200,3.222,
I09,Sample X201,3.211,
I10,Sample X202,3.271,
I11,Sample X203,3.218,
I12,Sample X204,3.159,
I13,Sample X205,3.512,
I14,Sample X206,3.587,
I15,Sample X207,3.263,
I16,Sample X208,3.176,
I17,Sample X209,3.115,
I18,Sample X210,0.313,
I19,Sample X211,3.184,
I20,Sample X212,3.593,
I21,Sample X213,3.313,
I22,Sample X214,3.333,
I23,Sample X215,0.430,
I24,Sample X216,0.347,
J01,Sample X217,0.350,
J02,Sample X218,0.473,
J03,Sample X219,3.037,
J04,Sample X220,3.208,
J05,Sample X221,3.323,
J06,Sample X222,3.351,
J07,Sample X223,3.364,
J08,Sample X224,3.449,
J09,Sample X225,3.351,
J10,Sample X226,3.345,
J11,Sample X227,3.260,
J12,Sample X228,3.256,
J13,Sample X229,3.290,
J14,Sample X230,3.230,
J15,Sample X231,3.234,
J16,Sample X232,3.302,
J17,Sample X233,3.129,
J18,Sample X234,2.947,
J19,Sample X235,3.044,
J20,Sample X236,3.372,
J21,Sample X237,3.231,
J22,Sample X238,3.033,
J23,Sample X239,0.396,
J24,Sample X240,0.375,
K01,Sample X241,0.333,
K02,Sample X242,0.404,
K03,Sample X243,2.808,
K04,Sample X244,3.252,
K05,Sample X245,3.469,
K06,Sample X246,3.176,
K07,Sample X247,3.113,
K08,Sample X248,3.269,
K09,Sample X249,3.294,
K10,Sample X250,3.074,
K11,Sample X251,3.295,
K12,Sample X252,3.394,
K13,Sample X253,3.241,
K14,Sample X254,3.205,
K15,Sample X255,3.223,
K16,Sample X256,3.198,
K17,Sample X257,3.124,
K18,Sample X258,2.967,
K19,Sample X259,3.041,
K20,Sample X260,3.128,
K21,Sample X261,0.276,
K22,Sample X262,3.016,
K23,Sample X263,0.502,
K24,Sample X264,0.233,
L01,Sample X265,0.366,
L02,Sample X266,0.263,
L03,Sample X267,2.732,
L04,Sample X268,2.883,
L05,Sample X269,2.943,
L06,Sample X270,2.945,
L07,Sample X271,3.044,
L08,Sample X272,3.188,
L09,Sample X273,3.020,
L10,Sample X274,3.124,
L11,Sample X275,3.071,
L12,Sample X276,3.159,
L13,Sample X277,2.868,
L14,Sample X278,2.913,
L15,Sample X279,2.995,
L16,Sample X280,2.886,
L17,Sample X281,2.954,
L18,Sample X282,2.867,
L19,Sample X283,3.306,
L20,Sample X284,2.899,
L21,Sample X285,0.556,
L22,Sample X286,2.859,
L23,Sample X287,0.263,
L24,Sample X288,0.353,
M01,Sample X289,0.496,
M02,Sample X290,0.316,
M03,Sample X291,2.903,
M04,Sample X292,3.171,
M05,Sample X293,3.261,
M06,Sample X294,0.639,
M07,Sample X295,3.352,
M08,Sample X296,3.355,
M09,Sample X297,3.272,
M10,Sample X298,3.288,
M11,Sample X299,3.329,
M12,Sample X300,3.426,
M13,Sample X301,3.374,
M14,Sample X302,0.190,
M15,Sample X303,3.200,
M16,Sample X304,3.404,
M17,Sample X305,2.856,
M18,Sample X306,3.136,
M19,Sample X307,2.936,
M20,Sample X308,3.208,
M21,Sample X309,3.244,
M22,Sample X310,2.923,
M23,Sample X311,0.330,
M24,Sample X312,0.318,
N01,Sample X313,0.478,
N02,Sample X314,0.398,
N03,Sample X315,2.735,
N04,Sample X316,3.077,
N05,Sample X317,3.282,
N06,Sample X318,2.997,
