Well,Content,Raw Data (600),
A01,Sample X1,0.150,
A02,Sample X2,0.137,
A03,Sample X3,0.300,
A04,Sample X4,0.276,
A05,Sample X5,0.271,
A06,Sample X6,0.255,
A07,Sample X7,0.281,
A08,Sample X8,0.221,
A09,Sample X9,0.232,
A10,Sample X10,0.230,
A11,Sample X11,0.257,
A12,Sample X12,0.413,
A13,Sample X13,0.197,
A14,Sample X14,0.220,
A15,Sample X15,0.227,
A16,Sample X16,0.238,
A17,Sample X17,0.239,
A18,Sample X18,1.687,
A19,Sample X19,1.666,
A20,Sample X20,1.931,
A21,Sample X21,1.789,
A22,Sample X22,1.941,
A23,Sample X23,0.129,
A24,Sample X24,0.138,
B01,Sample X25,0.144,
B02,Sample X26,0.138,
B03,Sample X27,1.381,
B04,Sample X28,1.364,
B05,Sample X29,1.546,
B06,Sample X30,1.498,
B07,Sample X31,1.292,
B08,Sample X32,1.596,
B09,Sample X33,1.696,
B10,Sample X34,1.460,
B11,Sample X35,1.270,
B12,Sample X36,1.575,
B13,Sample X37,1.488,
B14,Sample X38,1.640,
B15,Sample X39,1.606,
B16,Sample X40,1.693,
B17,Sample X41,1.781,
B18,Sample X42,1.723,
B19,Sample X43,1.689,
B20,Sample X44,1.765,
B21,Sample X45,1.849,
B22,Sample X46,1.693,
B23,Sample X47,0.152,
B24,Sample X48,0.138,
C01,Sample X49,0.176,
C02,Sample X50,0.146,
C03,Sample X51,1.207,
C04,Sample X52,1.246,
C05,Sample X53,1.067,
C06,Sample X54,0.932,
C07,Sample X55,1.029,
C08,Sample X56,1.140,
C09,Sample X57,1.000,
C10,Sample X58,1.038,
C11,Sample X59,1.013,
C12,Sample X60,1.058,
C13,Sample X61,1.230,
C14,Sample X62,1.042,
C15,Sample X63,1.063,
C16,Sample X64,1.117,
C17,Sample X65,1.098,
C18,Sample X66,1.052,
C19,Sample X67,1.104,
C20,Sample X68,1.290,
C21,Sample X69,1.083,
C22,Sample X70,0.987,
C23,Sample X71,0.144,
C24,Sample X72,0.134,
D01,Sample X73,0.155,
D02,Sample X74,0.157,
D03,Sample X75,0.919,
D04,Sample X76,0.925,
D05,Sample X77,0.916,
D06,Sample X78,1.025,
D07,Sample X79,1.086,
D08,Sample X80,1.000,
D09,Sample X81,0.899,
D10,Sample X82,1.008,
D11,Sample X83,0.979,
D12,Sample X84,0.950,
D13,Sample X85,1.038,
D14,Sample X86,0.873,
D15,Sample X87,0.894,
D16,Sample X88,1.148,
D17,Sample X89,1.032,
D18,Sample X90,0.914,
D19,Sample X91,0.963,
D20,Sample X92,1.106,
D21,Sample X93,1.072,
D22,Sample X94,1.073,
D23,Sample X95,0.136,
D24,Sample X96,0.138,
E01,Sample X97,0.144,
E02,Sample X98,0.182,
E03,Sample X99,1.084,
E04,Sample X100,1.251,
E05,Sample X101,0.983,
E06,Sample X102,1.084,
E07,Sample X103,0.847,
E08,Sample X104,1.092,
E09,Sample X105,0.969,
E10,Sample X106,0.983,
E11,Sample X107,0.591,
E12,Sample X108,1.126,
E13,Sample X109,1.115,
E14,Sample X110,1.074,
E15,Sample X111,1.036,
E16,Sample X112,1.165,
E17,Sample X113,1.002,
E18,Sample X114,0.976,
E19,Sample X115,1.023,
E20,Sample X116,1.107,
E21,Sample X117,1.019,
E22,Sample X118,0.889,
E23,Sample X119,0.216,
E24,Sample X120,0.137,
F01,Sample X121,0.145,
F02,Sample X122,0.145,
F03,Sample X123,0.810,
F04,Sample X124,0.980,
F05,Sample X125,0.947,
F06,Sample X126,0.942,
F07,Sample X127,0.922,
F08,Sample X128,0.989,
F09,Sample X129,0.922,
F10,Sample X130,0.948,
F11,Sample X131,0.953,
F12,Sample X132,0.982,
F13,Sample X133,0.843,
F14,Sample X134,0.973,
F15,Sample X135,1.044,
F16,Sample X136,1.256,
F17,Sample X137,0.934,
F18,Sample X138,0.714,
F19,Sample X139,1.043,
F20,Sample X140,1.229,
F21,Sample X141,1.199,
F22,Sample X142,1.039,
F23,Sample X143,0.140,
F24,Sample X144,0.135,
G01,Sample X145,0.147,
G02,Sample X146,0.151,
G03,Sample X147,1.225,
G04,Sample X148,1.399,
G05,Sample X149,1.084,
G06,Sample X150,1.011,
G07,Sample X151,1.054,
G08,Sample X152,1.064,
G09,Sample X153,1.090,
G10,Sample X154,1.022,
G11,Sample X155,1.046,
G12,Sample X156,1.091,
G13,Sample X157,1.089,
G14,Sample X158,1.106,
G15,Sample X159,1.025,
G16,Sample X160,1.093,
G17,Sample X161,1.121,
G18,Sample X162,1.029,
G19,Sample X163,1.000,
G20,Sample X164,1.016,
G21,Sample X165,1.014,
G22,Sample X166,0.952,
G23,Sample X167,0.134,
G24,Sample X168,0.132,
H01,Sample X169,0.267,
H02,Sample X170,0.156,
H03,Sample X171,0.996,
H04,Sample X172,1.060,
H05,Sample X173,0.972,
H06,Sample X174,0.958,
H07,Sample X175,1.027,
H08,Sample X176,1.074,
H09,Sample X177,1.039,
H10,Sample X178,1.038,
H11,Sample X179,1.040,
H12,Sample X180,0.991,
H13,Sample X181,0.987,
H14,Sample X182,1.188,
H15,Sample X183,1.023,
H16,Sample X184,0.955,
H17,Sample X185,1.111,
H18,Sample X186,1.008,
H19,Sample X187,0.783,
H20,Sample X188,1.153,
H21,Sample X189,1.105,
H22,Sample X190,1.053,
H23,Sample X191,0.140,
H24,Sample X192,0.137,
I01,Sample X193,0.160,
I02,Sample X194,0.141,
I03,Sample X195,1.071,
I04,Sample X196,1.387,
I05,Sample X197,1.442,
I06,Sample X198,1.504,
I07,Sample X199,1.213,
I08,Sample X200,1.270,
I09,Sample X201,1.308,
I10,Sample X202,1.366,
I11,Sample X203,1.304,
I12,Sample X204,1.293,
I13,Sample X205,1.539,
I14,Sample X206,1.521,
I15,Sample X207,1.237,
I16,Sample X208,1.230,
I17,Sample X209,1.255,
I18,Sample X210,0.373,
I19,Sample X211,1.239,
I20,Sample X212,1.535,
I21,Sample X213,1.439,
I22,Sample X214,1.317,
I23,Sample X215,0.138,
I24,Sample X216,0.133,
J01,Sample X217,0.162,
J02,Sample X218,0.150,
J03,Sample X219,1.238,
J04,Sample X220,1.249,
J05,Sample X221,1.315,
J06,Sample X222,1.264,
J07,Sample X223,1.245,
J08,Sample X224,1.473,
J09,Sample X225,1.526,
J10,Sample X226,1.393,
J11,Sample X227,1.216,
J12,Sample X228,1.266,
J13,Sample X229,1.437,
