Well,Content,Raw Data (600),
A01,Sample X1,1.920,
A02,Sample X2,1.856,
A03,Sample X3,0.332,
A04,Sample X4,0.257,
A05,Sample X5,0.305,
A06,Sample X6,0.218,
A07,Sample X7,0.224,
A08,Sample X8,0.180,
A09,Sample X9,0.188,
A10,Sample X10,0.188,
A11,Sample X11,0.231,
A12,Sample X12,0.320,
A13,Sample X13,0.160,
A14,Sample X14,0.171,
A15,Sample X15,0.174,
A16,Sample X16,0.179,
A17,Sample X17,0.180,
A18,Sample X18,2.773,
A19,Sample X19,2.532,
A20,Sample X20,2.997,
A21,Sample X21,2.940,
A22,Sample X22,2.920,
A23,Sample X23,1.304,
A24,Sample X24,1.436,
B01,Sample X25,1.666,
B02,Sample X26,1.245,
B03,Sample X27,2.685,
B04,Sample X28,3.027,
B05,Sample X29,2.993,
B06,Sample X30,2.979,
B07,Sample X31,2.990,
B08,Sample X32,3.130,
B09,Sample X33,3.033,
B10,Sample X34,2.999,
B11,Sample X35,2.681,
B12,Sample X36,3.166,
B13,Sample X37,2.929,
B14,Sample X38,3.003,
B15,Sample X39,3.047,
B16,Sample X40,3.041,
B17,Sample X41,3.137,
B18,Sample X42,2.799,
B19,Sample X43,2.854,
B20,Sample X44,2.903,
B21,Sample X45,2.792,
B22,Sample X46,2.520,
B23,Sample X47,1.206,
B24,Sample X48,1.028,
C01,Sample X49,2.630,
C02,Sample X50,1.194,
C03,Sample X51,2.580,
C04,Sample X52,3.042,
C05,Sample X53,2.866,
C06,Sample X54,2.909,
C07,Sample X55,2.821,
C08,Sample X56,3.022,
C09,Sample X57,2.841,
C10,Sample X58,2.847,
C11,Sample X59,2.895,
C12,Sample X60,2.932,
C13,Sample X61,3.146,
C14,Sample X62,2.803,
C15,Sample X63,3.018,
C16,Sample X64,2.961,
C17,Sample X65,2.803,
C18,Sample X66,2.715,
C19,Sample X67,2.826,
C20,Sample X68,2.712,
C21,Sample X69,2.889,
C22,Sample X70,2.441,
C23,Sample X71,1.203,
C24,Sample X72,1.329,
D01,Sample X73,1.306,
D02,Sample X74,1.468,
D03,Sample X75,2.730,
D04,Sample X76,2.876,
D05,Sample X77,2.807,
D06,Sample X78,2.952,
D07,Sample X79,3.089,
D08,Sample X80,2.956,
D09,Sample X81,2.873,
D10,Sample X82,2.934,
D11,Sample X83,2.888,
D12,Sample X84,2.997,
D13,Sample X85,2.959,
D14,Sample X86,2.942,
D15,Sample X87,3.011,
D16,Sample X88,3.220,
D17,Sample X89,2.918,
D18,Sample X90,2.754,
D19,Sample X91,2.591,
D20,Sample X92,2.856,
D21,Sample X93,2.711,
D22,Sample X94,2.547,
D23,Sample X95,0.878,
D24,Sample X96,1.266,
E01,Sample X97,1.233,
E02,Sample X98,1.276,
E03,Sample X99,2.673,
E04,Sample X100,2.850,
E05,Sample X101,2.920,
E06,Sample X102,2.806,
E07,Sample X103,2.764,
E08,Sample X104,3.014,
E09,Sample X105,2.904,
E10,Sample X106,2.835,
E11,Sample X107,1.454,
E12,Sample X108,3.074,
E13,Sample X109,2.795,
E14,Sample X110,2.888,
E15,Sample X111,2.898,
E16,Sample X112,2.948,
E17,Sample X113,2.840,
E18,Sample X114,2.482,
E19,Sample X115,2.462,
E20,Sample X116,2.850,
E21,Sample X117,2.876,
E22,Sample X118,2.595,
E23,Sample X119,1.194,
E24,Sample X120,1.049,
F01,Sample X121,1.186,
F02,Sample X122,1.083,
F03,Sample X123,2.509,
F04,Sample X124,2.955,
F05,Sample X125,2.917,
F06,Sample X126,2.800,
F07,Sample X127,2.743,
F08,Sample X128,2.877,
F09,Sample X129,2.826,
F10,Sample X130,2.749,
F11,Sample X131,2.875,
F12,Sample X132,2.940,
F13,Sample X133,2.821,
F14,Sample X134,2.849,
F15,Sample X135,3.073,
F16,Sample X136,3.065,
F17,Sample X137,2.860,
F18,Sample X138,1.797,
F19,Sample X139,2.745,
F20,Sample X140,2.936,
F21,Sample X141,3.060,
F22,Sample X142,2.816,
F23,Sample X143,1.734,
F24,Sample X144,1.430,
G01,Sample X145,1.759,
G02,Sample X146,1.349,
G03,Sample X147,2.766,
G04,Sample X148,3.457,
G05,Sample X149,2.922,
G06,Sample X150,2.957,
G07,Sample X151,2.825,
G08,Sample X152,2.983,
G09,Sample X153,2.966,
G10,Sample X154,2.908,
G11,Sample X155,3.021,
G12,Sample X156,2.995,
G13,Sample X157,3.002,
G14,Sample X158,2.962,
G15,Sample X159,2.897,
G16,Sample X160,2.939,
G17,Sample X161,3.215,
G18,Sample X162,2.778,
G19,Sample X163,2.807,
G20,Sample X164,2.950,
G21,Sample X165,3.003,
G22,Sample X166,2.809,
G23,Sample X167,1.247,
G24,Sample X168,1.403,
H01,Sample X169,1.633,
H02,Sample X170,1.725,
H03,Sample X171,2.815,
H04,Sample X172,3.002,
H05,Sample X173,2.957,
H06,Sample X174,2.875,
H07,Sample X175,2.957,
H08,Sample X176,3.046,
H09,Sample X177,3.053,
H10,Sample X178,2.993,
H11,Sample X179,2.952,
H12,Sample X180,3.031,
H13,Sample X181,2.996,
H14,Sample X182,2.933,
H15,Sample X183,2.918,
H16,Sample X184,2.985,
H17,Sample X185,2.925,
H18,Sample X186,2.823,
H19,Sample X187,2.985,
H20,Sample X188,2.920,
H21,Sample X189,2.868,
H22,Sample X190,2.533,
H23,Sample X191,1.986,
H24,Sample X192,1.316,
I01,Sample X193,0.969,
I02,Sample X194,1.284,
I03,Sample X195,2.949,
I04,Sample X196,3.101,
I05,Sample X197,3.358,
I06,Sample X198,3.067,
I07,Sample X199,2.972,
I08,Sample X200,3.040,
I09,Sample X201,3.043,
I10,Sample X202,3.164,
I11,Sample X203,3.098,
I12,Sample X204,2.985,
I13,Sample X205,3.438,
I14,Sample X206,3.459,
