Well,Content,Raw Data (600),
A01,Sample X1,2.945,
A02,Sample X2,2.861,
A03,Sample X3,0.359,
A04,Sample X4,0.263,
A05,Sample X5,0.296,
A06,Sample X6,0.240,
A07,Sample X7,0.224,
A08,Sample X8,0.183,
A09,Sample X9,0.184,
A10,Sample X10,0.184,
A11,Sample X11,0.220,
A12,Sample X12,0.317,
A13,Sample X13,0.160,
A14,Sample X14,0.170,
A15,Sample X15,0.170,
A16,Sample X16,0.176,
A17,Sample X17,0.180,
A18,Sample X18,2.779,
A19,Sample X19,2.551,
A20,Sample X20,3.072,
A21,Sample X21,3.010,
A22,Sample X22,2.911,
A23,Sample X23,1.930,
A24,Sample X24,2.147,
B01,Sample X25,2.669,
B02,Sample X26,1.954,
B03,Sample X27,2.654,
B04,Sample X28,3.015,
B05,Sample X29,2.973,
B06,Sample X30,3.031,
B07,Sample X31,2.942,
B08,Sample X32,3.142,
B09,Sample X33,3.040,
B10,Sample X34,2.905,
B11,Sample X35,2.736,
B12,Sample X36,3.173,
B13,Sample X37,2.903,
B14,Sample X38,3.035,
B15,Sample X39,3.042,
B16,Sample X40,3.044,
B17,Sample X41,3.099,
B18,Sample X42,2.834,
B19,Sample X43,2.909,
B20,Sample X44,2.950,
B21,Sample X45,2.807,
B22,Sample X46,2.489,
B23,Sample X47,1.793,
B24,Sample X48,1.660,
C01,Sample X49,3.702,
C02,Sample X50,1.962,
C03,Sample X51,2.527,
C04,Sample X52,3.022,
C05,Sample X53,2.852,
C06,Sample X54,2.824,
C07,Sample X55,2.812,
C08,Sample X56,3.025,
C09,Sample X57,2.833,
C10,Sample X58,2.828,
C11,Sample X59,2.856,
C12,Sample X60,2.955,
C13,Sample X61,3.183,
C14,Sample X62,2.737,
C15,Sample X63,2.920,
C16,Sample X64,3.103,
C17,Sample X65,2.805,
C18,Sample X66,2.750,
C19,Sample X67,2.867,
C20,Sample X68,2.743,
C21,Sample X69,2.752,
C22,Sample X70,2.374,
C23,Sample X71,1.879,
C24,Sample X72,2.095,
D01,Sample X73,2.257,
D02,Sample X74,2.142,
D03,Sample X75,2.657,
D04,Sample X76,2.828,
D05,Sample X77,2.767,
D06,Sample X78,2.921,
D07,Sample X79,3.093,
D08,Sample X80,2.889,
D09,Sample X81,2.814,
D10,Sample X82,2.865,
D11,Sample X83,2.827,
D12,Sample X84,2.915,
D13,Sample X85,2.884,
D14,Sample X86,2.855,
D15,Sample X87,2.937,
D16,Sample X88,3.158,
D17,Sample X89,2.925,
D18,Sample X90,2.690,
D19,Sample X91,2.511,
D20,Sample X92,2.852,
D21,Sample X93,2.633,
D22,Sample X94,2.702,
D23,Sample X95,1.498,
D24,Sample X96,1.889,
E01,Sample X97,2.093,
E02,Sample X98,2.023,
E03,Sample X99,2.647,
E04,Sample X100,2.865,
E05,Sample X101,2.945,
E06,Sample X102,2.839,
E07,Sample X103,2.721,
E08,Sample X104,3.041,
E09,Sample X105,2.931,
E10,Sample X106,2.832,
E11,Sample X107,2.012,
E12,Sample X108,3.053,
E13,Sample X109,2.744,
E14,Sample X110,2.901,
E15,Sample X111,2.897,
E16,Sample X112,3.055,
E17,Sample X113,2.871,
E18,Sample X114,2.486,
E19,Sample X115,2.455,
E20,Sample X116,3.047,
E21,Sample X117,2.855,
E22,Sample X118,2.662,
E23,Sample X119,1.942,
E24,Sample X120,1.790,
F01,Sample X121,2.006,
F02,Sample X122,1.683,
F03,Sample X123,2.463,
F04,Sample X124,2.941,
F05,Sample X125,2.912,
F06,Sample X126,2.757,
F07,Sample X127,2.733,
F08,Sample X128,2.827,
F09,Sample X129,2.805,
F10,Sample X130,2.759,
F11,Sample X131,2.825,
F12,Sample X132,2.878,
F13,Sample X133,2.753,
F14,Sample X134,2.806,
F15,Sample X135,3.070,
F16,Sample X136,3.060,
F17,Sample X137,2.827,
F18,Sample X138,1.989,
F19,Sample X139,2.739,
F20,Sample X140,2.929,
F21,Sample X141,3.075,
F22,Sample X142,2.773,
F23,Sample X143,2.381,
F24,Sample X144,2.242,
G01,Sample X145,2.575,
G02,Sample X146,1.996,
G03,Sample X147,2.731,
G04,Sample X148,3.478,
G05,Sample X149,2.944,
G06,Sample X150,2.977,
G07,Sample X151,2.839,
G08,Sample X152,2.995,
G09,Sample X153,2.981,
G10,Sample X154,2.857,
G11,Sample X155,3.062,
G12,Sample X156,3.022,
G13,Sample X157,2.998,
G14,Sample X158,3.012,
G15,Sample X159,2.916,
G16,Sample X160,2.955,
G17,Sample X161,3.233,
G18,Sample X162,2.784,
G19,Sample X163,2.807,
G20,Sample X164,2.940,
G21,Sample X165,3.006,
G22,Sample X166,2.784,
G23,Sample X167,2.016,
G24,Sample X168,2.108,
H01,Sample X169,2.513,
H02,Sample X170,2.451,
H03,Sample X171,2.772,
H04,Sample X172,3.002,
H05,Sample X173,2.905,
H06,Sample X174,2.821,
H07,Sample X175,2.914,
H08,Sample X176,2.991,
H09,Sample X177,2.970,
H10,Sample X178,2.955,
H11,Sample X179,2.927,
H12,Sample X180,2.955,
H13,Sample X181,2.941,
H14,Sample X182,2.916,
H15,Sample X183,2.907,
