Well,Content,Well Scan: Average (600),
A01,Sample X1,0.113,
A02,Sample X2,0.061,
A03,Sample X3,0.216,
A04,Sample X4,0.255,
A05,Sample X5,0.204,
A06,Sample X6,0.168,
A07,Sample X7,0.222,
A08,Sample X8,0.117,
A09,Sample X9,0.107,
A10,Sample X10,0.106,
A11,Sample X11,0.095,
A12,Sample X12,0.129,
A13,Sample X13,0.125,
A14,Sample X14,0.146,
A15,Sample X15,0.104,
A16,Sample X16,0.104,
A17,Sample X17,0.102,
A18,Sample X18,0.263,
A19,Sample X19,0.215,
A20,Sample X20,0.224,
A21,Sample X21,0.202,
A22,Sample X22,0.214,
A23,Sample X23,0.104,
A24,Sample X24,0.061,
B01,Sample X25,0.059,
B02,Sample X26,0.062,
B03,Sample X27,0.230,
B04,Sample X28,0.224,
B05,Sample X29,0.221,
B06,Sample X30,0.235,
B07,Sample X31,0.231,
B08,Sample X32,0.250,
B09,Sample X33,0.219,
B10,Sample X34,0.216,
B11,Sample X35,0.206,
B12,Sample X36,0.271,
B13,Sample X37,0.359,
B14,Sample X38,0.228,
B15,Sample X39,0.223,
B16,Sample X40,0.225,
B17,Sample X41,0.263,
B18,Sample X42,0.271,
B19,Sample X43,0.212,
B20,Sample X44,0.225,
B21,Sample X45,0.206,
B22,Sample X46,0.187,
B23,Sample X47,0.055,
B24,Sample X48,0.051,
C01,Sample X49,0.059,
C02,Sample X50,0.056,
C03,Sample X51,0.081,
C04,Sample X52,0.082,
C05,Sample X53,0.216,
C06,Sample X54,0.201,
C07,Sample X55,0.204,
C08,Sample X56,0.181,
C09,Sample X57,0.227,
C10,Sample X58,0.199,
C11,Sample X59,0.225,
C12,Sample X60,0.204,
C13,Sample X61,0.209,
C14,Sample X62,0.194,
C15,Sample X63,0.210,
C16,Sample X64,0.210,
C17,Sample X65,0.131,
C18,Sample X66,0.197,
C19,Sample X67,0.088,
C20,Sample X68,0.188,
C21,Sample X69,0.221,
C22,Sample X70,0.185,
C23,Sample X71,0.062,
C24,Sample X72,0.068,
D01,Sample X73,0.062,
