Well,Content,Well Scan: Average (600),
A01,Sample X1,0.095,
A02,Sample X2,0.055,
A03,Sample X3,0.105,
A04,Sample X4,0.141,
A05,Sample X5,0.098,
A06,Sample X6,0.088,
A07,Sample X7,0.191,
A08,Sample X8,0.095,
A09,Sample X9,0.091,
A10,Sample X10,0.090,
A11,Sample X11,0.081,
A12,Sample X12,0.116,
A13,Sample X13,0.120,
A14,Sample X14,0.133,
A15,Sample X15,0.095,
A16,Sample X16,0.099,
A17,Sample X17,0.094,
A18,Sample X18,0.118,
A19,Sample X19,0.105,
A20,Sample X20,0.099,
A21,Sample X21,0.091,
A22,Sample X22,0.095,
A23,Sample X23,0.061,
A24,Sample X24,0.062,
B01,Sample X25,0.055,
B02,Sample X26,0.056,
B03,Sample X27,0.105,
B04,Sample X28,0.091,
B05,Sample X29,0.092,
B06,Sample X30,0.107,
B07,Sample X31,0.119,
B08,Sample X32,0.120,
B09,Sample X33,0.092,
B10,Sample X34,0.099,
B11,Sample X35,0.091,
B12,Sample X36,0.161,
B13,Sample X37,0.262,
B14,Sample X38,0.101,
B15,Sample X39,0.113,
B16,Sample X40,0.120,
B17,Sample X41,0.192,
B18,Sample X42,0.187,
B19,Sample X43,0.106,
B20,Sample X44,0.111,
B21,Sample X45,0.105,
B22,Sample X46,0.109,
B23,Sample X47,0.055,
B24,Sample X48,0.060,
C01,Sample X49,0.053,
C02,Sample X50,0.048,
C03,Sample X51,0.077,
C04,Sample X52,0.081,
C05,Sample X53,0.098,
C06,Sample X54,0.108,
C07,Sample X55,0.109,
C08,Sample X56,0.100,
C09,Sample X57,0.114,
C10,Sample X58,0.093,
C11,Sample X59,0.106,
C12,Sample X60,0.106,
C13,Sample X61,0.099,
C14,Sample X62,0.091,
C15,Sample X63,0.100,
C16,Sample X64,0.100,
C17,Sample X65,0.150,
C18,Sample X66,0.097,
C19,Sample X67,0.083,
C20,Sample X68,0.115,
C21,Sample X69,0.116,
C22,Sample X70,0.099,
C23,Sample X71,0.065,
C24,Sample X72,0.060,
D01,Sample X73,0.059,
D02,Sample X74,0.063,
D03,Sample X75,0.090,
D04,Sample X76,0.092,
D05,Sample X77,0.089,
D06,Sample X78,0.091,
D07,Sample X79,0.082,
D08,Sample X80,0.118,
D09,Sample X81,0.117,
D10,Sample X82,0.102,
D11,Sample X83,0.088,
D12,Sample X84,0.097,
D13,Sample X85,0.096,
D14,Sample X86,0.093,
D15,Sample X87,0.095,
D16,Sample X88,0.104,
D17,Sample X89,0.132,
D18,Sample X90,0.131,
D19,Sample X91,0.107,
D20,Sample X92,0.104,
D21,Sample X93,0.097,
D22,Sample X94,0.094,
D23,Sample X95,0.055,
D24,Sample X96,0.066,
E01,Sample X97,0.064,
E02,Sample X98,0.055,
E03,Sample X99,0.107,
E04,Sample X100,0.097,
E05,Sample X101,0.093,
E06,Sample X102,0.109,
E07,Sample X103,0.103,
E08,Sample X104,0.125,
E09,Sample X105,0.110,
E10,Sample X106,0.077,
E11,Sample X107,0.102,
E12,Sample X108,0.100,
E13,Sample X109,0.109,
E14,Sample X110,0.110,
E15,Sample X111,0.073,
E16,Sample X112,0.121,
E17,Sample X113,0.140,
E18,Sample X114,0.096,
E19,Sample X115,0.096,
E20,Sample X116,0.103,
E21,Sample X117,0.108,
E22,Sample X118,0.082,
E23,Sample X119,0.056,
E24,Sample X120,0.072,
F01,Sample X121,0.064,
F02,Sample X122,0.057,
F03,Sample X123,0.093,
F04,Sample X124,0.093,
F05,Sample X125,0.110,
F06,Sample X126,0.101,
F07,Sample X127,0.089,
F08,Sample X128,0.095,
F09,Sample X129,0.102,
F10,Sample X130,0.098,
F11,Sample X131,0.101,
F12,Sample X132,0.103,
F13,Sample X133,0.102,
F14,Sample X134,0.099,
F15,Sample X135,0.123,
F16,Sample X136,0.116,
F17,Sample X137,0.115,
F18,Sample X138,0.112,
F19,Sample X139,0.097,
F20,Sample X140,0.101,
F21,Sample X141,0.108,
F22,Sample X142,0.099,
F23,Sample X143,0.063,
F24,Sample X144,0.103,
G01,Sample X145,0.065,
G02,Sample X146,0.069,
G03,Sample X147,0.099,
G04,Sample X148,0.094,
G05,Sample X149,0.100,
G06,Sample X150,0.097,
G07,Sample X151,0.105,
G08,Sample X152,0.099,
G09,Sample X153,0.113,
G10,Sample X154,0.094,
G11,Sample X155,0.095,
G12,Sample X156,0.092,
G13,Sample X157,0.089,
G14,Sample X158,0.097,
G15,Sample X159,0.107,
G16,Sample X160,0.127,
G17,Sample X161,0.108,
G18,Sample X162,0.102,
G19,Sample X163,0.078,
G20,Sample X164,0.118,
G21,Sample X165,0.106,
G22,Sample X166,0.105,
G23,Sample X167,0.060,
G24,Sample X168,0.079,
H01,Sample X169,0.061,
H02,Sample X170,0.054,
H03,Sample X171,0.094,
H04,Sample X172,0.106,
H05,Sample X173,0.102,
H06,Sample X174,0.107,
H07,Sample X175,0.103,
H08,Sample X176,0.107,
H09,Sample X177,0.107,
H10,Sample X178,0.108,
H11,Sample X179,0.098,
H12,Sample X180,0.112,
H13,Sample X181,0.121,
H14,Sample X182,0.103,
H15,Sample X183,0.125,
H16,Sample X184,0.246,
H17,Sample X185,0.104,
H18,Sample X186,0.137,
H19,Sample X187,0.092,
H20,Sample X188,0.108,
H21,Sample X189,0.143,
