Well,Content,Well Scan: Average (600),
A01,Sample X1,0.112,
A02,Sample X2,0.057,
A03,Sample X3,0.183,
A04,Sample X4,0.210,
A05,Sample X5,0.163,
A06,Sample X6,0.135,
A07,Sample X7,0.216,
A08,Sample X8,0.118,
A09,Sample X9,0.108,
A10,Sample X10,0.107,
A11,Sample X11,0.098,
A12,Sample X12,0.130,
A13,Sample X13,0.132,
A14,Sample X14,0.152,
A15,Sample X15,0.114,
A16,Sample X16,0.114,
A17,Sample X17,0.112,
A18,Sample X18,0.202,
A19,Sample X19,0.166,
A20,Sample X20,0.188,
A21,Sample X21,0.155,
A22,Sample X22,0.166,
A23,Sample X23,0.060,
A24,Sample X24,0.060,
B01,Sample X25,0.061,
B02,Sample X26,0.061,
B03,Sample X27,0.190,
B04,Sample X28,0.170,
B05,Sample X29,0.174,
B06,Sample X30,0.190,
B07,Sample X31,0.207,
B08,Sample X32,0.197,
B09,Sample X33,0.164,
B10,Sample X34,0.190,
B11,Sample X35,0.169,
B12,Sample X36,0.237,
B13,Sample X37,0.332,
B14,Sample X38,0.195,
B15,Sample X39,0.198,
B16,Sample X40,0.195,
B17,Sample X41,0.249,
B18,Sample X42,0.243,
B19,Sample X43,0.181,
B20,Sample X44,0.180,
B21,Sample X45,0.175,
B22,Sample X46,0.159,
B23,Sample X47,0.069,
B24,Sample X48,0.072,
C01,Sample X49,0.056,
C02,Sample X50,0.055,
C03,Sample X51,0.085,
C04,Sample X52,0.081,
C05,Sample X53,0.167,
C06,Sample X54,0.164,
C07,Sample X55,0.166,
C08,Sample X56,0.127,
C09,Sample X57,0.179,
C10,Sample X58,0.160,
C11,Sample X59,0.182,
C12,Sample X60,0.172,
C13,Sample X61,0.173,
C14,Sample X62,0.161,
C15,Sample X63,0.173,
C16,Sample X64,0.150,
C17,Sample X65,0.140,
C18,Sample X66,0.160,
C19,Sample X67,0.083,
C20,Sample X68,0.163,
C21,Sample X69,0.194,
C22,Sample X70,0.167,
C23,Sample X71,0.058,
C24,Sample X72,0.055,
D01,Sample X73,0.058,
D02,Sample X74,0.068,
D03,Sample X75,0.163,
D04,Sample X76,0.166,
D05,Sample X77,0.145,
D06,Sample X78,0.166,
D07,Sample X79,0.120,
D08,Sample X80,0.187,
D09,Sample X81,0.167,
D10,Sample X82,0.188,
D11,Sample X83,0.124,
D12,Sample X84,0.180,
D13,Sample X85,0.127,
D14,Sample X86,0.162,
D15,Sample X87,0.164,
D16,Sample X88,0.187,
D17,Sample X89,0.209,
D18,Sample X90,0.211,
D19,Sample X91,0.162,
D20,Sample X92,0.188,
D21,Sample X93,0.171,
D22,Sample X94,0.172,
D23,Sample X95,0.057,
D24,Sample X96,0.063,
E01,Sample X97,0.068,
E02,Sample X98,0.058,
E03,Sample X99,0.174,
E04,Sample X100,0.154,
E05,Sample X101,0.121,
E06,Sample X102,0.146,
E07,Sample X103,0.160,
E08,Sample X104,0.200,
E09,Sample X105,0.139,
E10,Sample X106,0.091,
E11,Sample X107,0.181,
E12,Sample X108,0.123,
E13,Sample X109,0.200,
E14,Sample X110,0.141,
E15,Sample X111,0.072,
E16,Sample X112,0.191,
E17,Sample X113,0.174,
E18,Sample X114,0.171,
E19,Sample X115,0.119,
E20,Sample X116,0.159,
E21,Sample X117,0.156,
E22,Sample X118,0.104,
E23,Sample X119,0.065,
E24,Sample X120,0.071,
F01,Sample X121,0.068,
F02,Sample X122,0.062,
F03,Sample X123,0.125,
F04,Sample X124,0.166,
F05,Sample X125,0.141,
F06,Sample X126,0.168,
F07,Sample X127,0.117,
F08,Sample X128,0.184,
F09,Sample X129,0.097,
F10,Sample X130,0.186,
F11,Sample X131,0.181,
F12,Sample X132,0.179,
F13,Sample X133,0.169,
F14,Sample X134,0.169,
F15,Sample X135,0.201,
F16,Sample X136,0.187,
F17,Sample X137,0.174,
F18,Sample X138,0.183,
F19,Sample X139,0.165,
F20,Sample X140,0.172,
F21,Sample X141,0.191,
F22,Sample X142,0.165,
F23,Sample X143,0.063,
F24,Sample X144,0.091,
G01,Sample X145,0.065,
G02,Sample X146,0.073,
G03,Sample X147,0.167,
G04,Sample X148,0.133,
