Well,Content,Well Scan: Average (600),
A01,Sample X1,0.122,
A02,Sample X2,0.072,
A03,Sample X3,0.230,
A04,Sample X4,0.265,
A05,Sample X5,0.191,
A06,Sample X6,0.168,
A07,Sample X7,0.236,
A08,Sample X8,0.134,
A09,Sample X9,0.113,
A10,Sample X10,0.109,
A11,Sample X11,0.091,
A12,Sample X12,0.126,
A13,Sample X13,0.128,
A14,Sample X14,0.147,
A15,Sample X15,0.105,
A16,Sample X16,0.107,
A17,Sample X17,0.103,
A18,Sample X18,0.235,
A19,Sample X19,0.195,
A20,Sample X20,0.214,
A21,Sample X21,0.190,
A22,Sample X22,0.205,
A23,Sample X23,0.062,
A24,Sample X24,0.058,
B01,Sample X25,0.060,
B02,Sample X26,0.063,
B03,Sample X27,0.214,
B04,Sample X28,0.208,
B05,Sample X29,0.207,
B06,Sample X30,0.226,
B07,Sample X31,0.229,
B08,Sample X32,0.236,
B09,Sample X33,0.205,
B10,Sample X34,0.214,
B11,Sample X35,0.197,
B12,Sample X36,0.262,
B13,Sample X37,0.345,
B14,Sample X38,0.222,
B15,Sample X39,0.215,
B16,Sample X40,0.214,
B17,Sample X41,0.255,
B18,Sample X42,0.266,
B19,Sample X43,0.202,
B20,Sample X44,0.217,
B21,Sample X45,0.203,
B22,Sample X46,0.180,
B23,Sample X47,0.062,
B24,Sample X48,0.055,
C01,Sample X49,0.061,
C02,Sample X50,0.063,
C03,Sample X51,0.085,
C04,Sample X52,0.083,
C05,Sample X53,0.200,
C06,Sample X54,0.194,
C07,Sample X55,0.195,
C08,Sample X56,0.160,
C09,Sample X57,0.216,
C10,Sample X58,0.190,
C11,Sample X59,0.210,
C12,Sample X60,0.196,
C13,Sample X61,0.199,
C14,Sample X62,0.184,
C15,Sample X63,0.200,
C16,Sample X64,0.191,
C17,Sample X65,0.132,
C18,Sample X66,0.184,
C19,Sample X67,0.086,
C20,Sample X68,0.186,
C21,Sample X69,0.216,
C22,Sample X70,0.186,
C23,Sample X71,0.062,
C24,Sample X72,0.070,
D01,Sample X73,0.061,
D02,Sample X74,0.070,
D03,Sample X75,0.187,
D04,Sample X76,0.187,
D05,Sample X77,0.175,
D06,Sample X78,0.199,
D07,Sample X79,0.141,
D08,Sample X80,0.217,
D09,Sample X81,0.188,
D10,Sample X82,0.215,
D11,Sample X83,0.158,
D12,Sample X84,0.208,
D13,Sample X85,0.149,
D14,Sample X86,0.188,
D15,Sample X87,0.187,
D16,Sample X88,0.226,
D17,Sample X89,0.218,
D18,Sample X90,0.232,
D19,Sample X91,0.189,
D20,Sample X92,0.210,
D21,Sample X93,0.199,
D22,Sample X94,0.195,
D23,Sample X95,0.158,
D24,Sample X96,0.062,
E01,Sample X97,0.068,
E02,Sample X98,0.064,
E03,Sample X99,0.196,
E04,Sample X100,0.180,
