Well,Content,Raw Data (600),
A01,Sample X1,0.156,
A02,Sample X2,0.165,
A03,Sample X3,0.189,
A04,Sample X4,0.194,
A05,Sample X5,0.199,
A06,Sample X6,0.350,
A07,Sample X7,0.211,
A08,Sample X8,0.255,
A09,Sample X9,0.260,
A10,Sample X10,0.285,
A11,Sample X11,0.277,
A12,Sample X12,0.803,
A13,Sample X13,0.217,
A14,Sample X14,0.238,
A15,Sample X15,0.221,
A16,Sample X16,0.227,
A17,Sample X17,0.237,
A18,Sample X18,1.307,
A19,Sample X19,1.075,
A20,Sample X20,1.437,
A21,Sample X21,1.944,
A22,Sample X22,1.440,
A23,Sample X23,0.164,
A24,Sample X24,0.161,
B01,Sample X25,0.166,
B02,Sample X26,0.174,
B03,Sample X27,1.776,
B04,Sample X28,1.564,
B05,Sample X29,1.645,
B06,Sample X30,1.504,
B07,Sample X31,1.306,
B08,Sample X32,1.538,
B09,Sample X33,1.405,
B10,Sample X34,1.315,
B11,Sample X35,1.360,
B12,Sample X36,1.712,
B13,Sample X37,1.270,
B14,Sample X38,1.407,
B15,Sample X39,1.381,
B16,Sample X40,1.434,
B17,Sample X41,1.449,
B18,Sample X42,1.177,
B19,Sample X43,1.206,
B20,Sample X44,1.364,
B21,Sample X45,1.103,
B22,Sample X46,0.808,
B23,Sample X47,0.153,
B24,Sample X48,0.156,
C01,Sample X49,0.167,
C02,Sample X50,0.166,
C03,Sample X51,0.170,
C04,Sample X52,0.817,
C05,Sample X53,1.119,
C06,Sample X54,0.193,
C07,Sample X55,1.043,
C08,Sample X56,0.353,
C09,Sample X57,1.198,
C10,Sample X58,1.277,
C11,Sample X59,1.366,
C12,Sample X60,1.390,
C13,Sample X61,2.313,
C14,Sample X62,1.704,
C15,Sample X63,0.726,
C16,Sample X64,0.167,
C17,Sample X65,1.243,
C18,Sample X66,0.272,
C19,Sample X67,0.168,
C20,Sample X68,1.191,
C21,Sample X69,1.463,
C22,Sample X70,0.643,
C23,Sample X71,0.155,
C24,Sample X72,0.160,
D01,Sample X73,0.187,
D02,Sample X74,0.163,
D03,Sample X75,1.053,
D04,Sample X76,1.505,
D05,Sample X77,1.098,
D06,Sample X78,1.363,
D07,Sample X79,1.476,
D08,Sample X80,1.390,
D09,Sample X81,1.180,
D10,Sample X82,1.359,
D11,Sample X83,1.183,
D12,Sample X84,1.504,
D13,Sample X85,0.265,
D14,Sample X86,1.319,
D15,Sample X87,1.448,
D16,Sample X88,1.975,
D17,Sample X89,1.276,
D18,Sample X90,1.137,
D19,Sample X91,0.748,
D20,Sample X92,1.328,
D21,Sample X93,0.827,
D22,Sample X94,0.765,
D23,Sample X95,0.156,
D24,Sample X96,0.153,
E01,Sample X97,0.163,
E02,Sample X98,0.186,
E03,Sample X99,0.902,
E04,Sample X100,1.091,
E05,Sample X101,1.169,
E06,Sample X102,1.437,
E07,Sample X103,1.071,
E08,Sample X104,1.354,
E09,Sample X105,1.282,
E10,Sample X106,2.108,
E11,Sample X107,1.523,
E12,Sample X108,0.259,
E13,Sample X109,1.587,
E14,Sample X110,0.223,
E15,Sample X111,0.415,
E16,Sample X112,1.565,
E17,Sample X113,0.246,
E18,Sample X114,0.920,
E19,Sample X115,0.158,
E20,Sample X116,0.148,
E21,Sample X117,1.321,
E22,Sample X118,1.121,
E23,Sample X119,0.152,
E24,Sample X120,0.147,
F01,Sample X121,0.156,
F02,Sample X122,0.177,
F03,Sample X123,0.213,
F04,Sample X124,1.428,
F05,Sample X125,1.128,
F06,Sample X126,1.279,
F07,Sample X127,0.748,
F08,Sample X128,1.368,
F09,Sample X129,2.101,
F10,Sample X130,1.266,
F11,Sample X131,1.390,
F12,Sample X132,1.420,
F13,Sample X133,1.761,
F14,Sample X134,1.273,
F15,Sample X135,1.453,
F16,Sample X136,1.295,
F17,Sample X137,1.304,
F18,Sample X138,1.148,
F19,Sample X139,1.186,
F20,Sample X140,1.439,
F21,Sample X141,1.512,
F22,Sample X142,1.295,
F23,Sample X143,0.154,
F24,Sample X144,0.196,
G01,Sample X145,0.165,
G02,Sample X146,0.155,
G03,Sample X147,1.077,
G04,Sample X148,1.751,
G05,Sample X149,1.224,
G06,Sample X150,0.157,
G07,Sample X151,0.207,
G08,Sample X152,1.042,
G09,Sample X153,0.160,
G10,Sample X154,1.307,
G11,Sample X155,2.272,
G12,Sample X156,0.163,
G13,Sample X157,1.115,
G14,Sample X158,1.339,
G15,Sample X159,1.374,
G16,Sample X160,1.455,
G17,Sample X161,1.961,
G18,Sample X162,1.392,
G19,Sample X163,0.388,
G20,Sample X164,1.524,
G21,Sample X165,1.704,
G22,Sample X166,1.601,
G23,Sample X167,0.151,
G24,Sample X168,0.162,
H01,Sample X169,0.266,
H02,Sample X170,0.164,
H03,Sample X171,1.134,
H04,Sample X172,1.572,
H05,Sample X173,1.353,
H06,Sample X174,1.328,
H07,Sample X175,1.032,
H08,Sample X176,1.436,
H09,Sample X177,1.248,
H10,Sample X178,1.257,
H11,Sample X179,1.423,
H12,Sample X180,1.337,
H13,Sample X181,0.167,
H14,Sample X182,1.205,
H15,Sample X183,1.238,
H16,Sample X184,1.341,
H17,Sample X185,1.207,
H18,Sample X186,1.146,
H19,Sample X187,1.407,
H20,Sample X188,1.329,
H21,Sample X189,1.191,
H22,Sample X190,0.983,
H23,Sample X191,0.150,
H24,Sample X192,0.150,
I01,Sample X193,0.165,
I02,Sample X194,0.159,
I03,Sample X195,0.159,
I04,Sample X196,1.298,
I05,Sample X197,0.170,
I06,Sample X198,1.136,
I07,Sample X199,1.080,
I08,Sample X200,0.221,
I09,Sample X201,1.228,
I10,Sample X202,1.542,
I11,Sample X203,0.171,
I12,Sample X204,1.105,
I13,Sample X205,1.813,
I14,Sample X206,1.954,
I15,Sample X207,1.509,
I16,Sample X208,1.566,
I17,Sample X209,1.171,
I18,Sample X210,1.661,
I19,Sample X211,2.034,
I20,Sample X212,1.946,
I21,Sample X213,0.162,
I22,Sample X214,1.421,
I23,Sample X215,0.163,
I24,Sample X216,0.151,
J01,Sample X217,0.190,
J02,Sample X218,0.169,
J03,Sample X219,0.796,
J04,Sample X220,1.611,
J05,Sample X221,1.320,
J06,Sample X222,1.505,
J07,Sample X223,1.302,
J08,Sample X224,1.485,
J09,Sample X225,1.279,
J10,Sample X226,1.349,
J11,Sample X227,0.712,
J12,Sample X228,1.504,
J13,Sample X229,1.102,
J14,Sample X230,1.674,
J15,Sample X231,0.192,
J16,Sample X232,1.348,
J17,Sample X233,1.037,
J18,Sample X234,0.979,
J19,Sample X235,0.219,
J20,Sample X236,1.591,
J21,Sample X237,0.191,
J22,Sample X238,1.211,
J23,Sample X239,0.145,
J24,Sample X240,0.150,
K01,Sample X241,0.157,
K02,Sample X242,0.892,
K03,Sample X243,0.909,
K04,Sample X244,0.223,
K05,Sample X245,2.014,
K06,Sample X246,1.355,
K07,Sample X247,1.353,
K08,Sample X248,1.415,
K09,Sample X249,1.088,
K10,Sample X250,1.226,
K11,Sample X251,1.038,
K12,Sample X252,2.095,
K13,Sample X253,1.898,
K14,Sample X254,1.339,
K15,Sample X255,0.166,
K16,Sample X256,1.310,
K17,Sample X257,1.506,
K18,Sample X258,1.524,
K19,Sample X259,0.166,
K20,Sample X260,0.754,
K21,Sample X261,1.525,
K22,Sample X262,1.381,
K23,Sample X263,0.158,
K24,Sample X264,0.153,
L01,Sample X265,0.163,
L02,Sample X266,0.166,
L03,Sample X267,1.043,
L04,Sample X268,1.439,
L05,Sample X269,1.286,
L06,Sample X270,1.328,
L07,Sample X271,1.325,
L08,Sample X272,1.405,
L09,Sample X273,1.298,
L10,Sample X274,1.433,
L11,Sample X275,1.254,
L12,Sample X276,1.311,
L13,Sample X277,1.353,
L14,Sample X278,1.255,
L15,Sample X279,1.384,
L16,Sample X280,1.293,
L17,Sample X281,1.119,
L18,Sample X282,1.193,
L19,Sample X283,1.172,
L20,Sample X284,1.252,
L21,Sample X285,1.583,
L22,Sample X286,1.205,
L23,Sample X287,0.147,
L24,Sample X288,0.148,
M01,Sample X289,0.159,
M02,Sample X290,0.174,
M03,Sample X291,0.632,
M04,Sample X292,1.212,
M05,Sample X293,1.391,
M06,Sample X294,1.218,
M07,Sample X295,1.264,
M08,Sample X296,1.481,
M09,Sample X297,1.280,
M10,Sample X298,1.359,
M11,Sample X299,1.248,
M12,Sample X300,1.304,
M13,Sample X301,1.084,
M14,Sample X302,1.425,
