Well,Content,Raw Data (600),
A01,Sample X1,0.161,
A02,Sample X2,0.157,
A03,Sample X3,0.271,
A04,Sample X4,0.265,
A05,Sample X5,0.275,
A06,Sample X6,0.395,
A07,Sample X7,0.251,
A08,Sample X8,0.276,
A09,Sample X9,0.287,
A10,Sample X10,0.308,
A11,Sample X11,0.305,
A12,Sample X12,0.341,
A13,Sample X13,0.264,
A14,Sample X14,0.273,
A15,Sample X15,0.256,
A16,Sample X16,0.290,
A17,Sample X17,0.269,
A18,Sample X18,0.252,
A19,Sample X19,0.250,
A20,Sample X20,0.271,
A21,Sample X21,0.269,
A22,Sample X22,0.251,
A23,Sample X23,0.152,
A24,Sample X24,0.150,
B01,Sample X25,0.161,
B02,Sample X26,0.173,
B03,Sample X27,0.369,
B04,Sample X28,0.283,
B05,Sample X29,0.576,
B06,Sample X30,0.269,
B07,Sample X31,0.277,
B08,Sample X32,0.385,
B09,Sample X33,0.257,
B10,Sample X34,0.274,
B11,Sample X35,0.253,
B12,Sample X36,0.261,
B13,Sample X37,0.273,
B14,Sample X38,0.283,
B15,Sample X39,0.251,
B16,Sample X40,0.319,
B17,Sample X41,0.275,
B18,Sample X42,0.263,
B19,Sample X43,0.292,
B20,Sample X44,0.280,
B21,Sample X45,0.261,
B22,Sample X46,0.264,
B23,Sample X47,0.153,
B24,Sample X48,0.158,
C01,Sample X49,0.149,
C02,Sample X50,0.154,
C03,Sample X51,0.213,
C04,Sample X52,0.234,
C05,Sample X53,0.238,
C06,Sample X54,0.267,
C07,Sample X55,0.251,
C08,Sample X56,0.359,
C09,Sample X57,0.255,
C10,Sample X58,0.268,
C11,Sample X59,0.293,
C12,Sample X60,0.242,
C13,Sample X61,0.304,
C14,Sample X62,0.291,
C15,Sample X63,0.259,
C16,Sample X64,0.232,
C17,Sample X65,0.242,
C18,Sample X66,0.238,
C19,Sample X67,0.248,
C20,Sample X68,0.246,
C21,Sample X69,0.245,
C22,Sample X70,0.234,
C23,Sample X71,0.157,
C24,Sample X72,0.152,
D01,Sample X73,0.180,
D02,Sample X74,0.152,
D03,Sample X75,0.253,
D04,Sample X76,0.253,
D05,Sample X77,0.239,
D06,Sample X78,0.263,
D07,Sample X79,0.245,
D08,Sample X80,0.346,
D09,Sample X81,0.254,
D10,Sample X82,0.264,
D11,Sample X83,0.271,
D12,Sample X84,0.253,
D13,Sample X85,0.304,
D14,Sample X86,0.266,
D15,Sample X87,0.276,
D16,Sample X88,0.276,
D17,Sample X89,0.242,
D18,Sample X90,0.286,
D19,Sample X91,0.268,
D20,Sample X92,0.264,
D21,Sample X93,0.247,
D22,Sample X94,0.239,
D23,Sample X95,0.154,
D24,Sample X96,0.154,
E01,Sample X97,0.153,
E02,Sample X98,0.170,
E03,Sample X99,0.262,
E04,Sample X100,0.260,
E05,Sample X101,0.253,
E06,Sample X102,0.274,
E07,Sample X103,0.263,
E08,Sample X104,0.390,
E09,Sample X105,0.266,
E10,Sample X106,0.315,
E11,Sample X107,0.293,
E12,Sample X108,0.272,
E13,Sample X109,0.326,
E14,Sample X110,0.242,
E15,Sample X111,0.227,
E16,Sample X112,0.255,
E17,Sample X113,0.224,
E18,Sample X114,0.241,
E19,Sample X115,0.229,
E20,Sample X116,0.231,
E21,Sample X117,0.208,
E22,Sample X118,0.237,
E23,Sample X119,0.155,
E24,Sample X120,0.147,
F01,Sample X121,0.146,
F02,Sample X122,0.204,
F03,Sample X123,0.275,
F04,Sample X124,0.271,
F05,Sample X125,0.234,
F06,Sample X126,0.268,
F07,Sample X127,0.250,
F08,Sample X128,0.329,
F09,Sample X129,0.238,
F10,Sample X130,0.240,
F11,Sample X131,0.283,
F12,Sample X132,0.336,
F13,Sample X133,0.279,
F14,Sample X134,0.296,
F15,Sample X135,0.320,
F16,Sample X136,0.263,
F17,Sample X137,0.238,
F18,Sample X138,0.269,
F19,Sample X139,0.248,
F20,Sample X140,0.253,
F21,Sample X141,0.252,
F22,Sample X142,0.259,
F23,Sample X143,0.154,
F24,Sample X144,0.200,
G01,Sample X145,0.165,
G02,Sample X146,0.144,
G03,Sample X147,0.270,
G04,Sample X148,0.259,
G05,Sample X149,0.245,
G06,Sample X150,0.257,
G07,Sample X151,0.244,
G08,Sample X152,0.334,
G09,Sample X153,0.257,
G10,Sample X154,0.274,
G11,Sample X155,0.253,
G12,Sample X156,0.250,
G13,Sample X157,0.292,
G14,Sample X158,0.273,
G15,Sample X159,0.259,
G16,Sample X160,0.259,
G17,Sample X161,0.259,
G18,Sample X162,0.254,
G19,Sample X163,0.261,
G20,Sample X164,0.247,
G21,Sample X165,0.260,
G22,Sample X166,0.274,
G23,Sample X167,0.148,
G24,Sample X168,0.158,
H01,Sample X169,0.242,
H02,Sample X170,0.158,
H03,Sample X171,0.255,
H04,Sample X172,0.270,
H05,Sample X173,0.285,
H06,Sample X174,0.294,
H07,Sample X175,0.245,
H08,Sample X176,0.315,
H09,Sample X177,0.277,
H10,Sample X178,0.269,
H11,Sample X179,0.270,
H12,Sample X180,0.280,
H13,Sample X181,0.264,
H14,Sample X182,0.274,
H15,Sample X183,0.291,
H16,Sample X184,0.256,
