Well,Content,Raw Data (600),
A01,Sample X1,0.160,
A02,Sample X2,0.166,
A03,Sample X3,0.188,
A04,Sample X4,0.193,
A05,Sample X5,0.201,
A06,Sample X6,0.357,
A07,Sample X7,0.212,
A08,Sample X8,0.251,
A09,Sample X9,0.252,
A10,Sample X10,0.279,
A11,Sample X11,0.272,
A12,Sample X12,0.782,
A13,Sample X13,0.212,
A14,Sample X14,0.235,
A15,Sample X15,0.215,
A16,Sample X16,0.223,
A17,Sample X17,0.229,
A18,Sample X18,1.417,
A19,Sample X19,1.700,
A20,Sample X20,1.584,
A21,Sample X21,2.269,
A22,Sample X22,1.536,
A23,Sample X23,0.165,
A24,Sample X24,0.159,
B01,Sample X25,0.165,
B02,Sample X26,0.174,
B03,Sample X27,2.144,
B04,Sample X28,1.903,
B05,Sample X29,1.765,
B06,Sample X30,1.567,
B07,Sample X31,1.385,
B08,Sample X32,1.595,
B09,Sample X33,1.472,
B10,Sample X34,1.415,
B11,Sample X35,1.447,
B12,Sample X36,1.766,
B13,Sample X37,1.377,
B14,Sample X38,1.538,
B15,Sample X39,1.459,
B16,Sample X40,1.492,
B17,Sample X41,1.490,
B18,Sample X42,1.264,
B19,Sample X43,1.252,
B20,Sample X44,1.425,
B21,Sample X45,1.158,
B22,Sample X46,0.958,
B23,Sample X47,0.154,
B24,Sample X48,0.156,
C01,Sample X49,0.167,
C02,Sample X50,0.164,
C03,Sample X51,0.169,
C04,Sample X52,0.743,
C05,Sample X53,1.198,
C06,Sample X54,0.181,
C07,Sample X55,1.111,
C08,Sample X56,0.359,
C09,Sample X57,1.258,
C10,Sample X58,1.333,
C11,Sample X59,1.376,
C12,Sample X60,1.482,
C13,Sample X61,2.909,
C14,Sample X62,2.054,
C15,Sample X63,0.740,
C16,Sample X64,0.161,
C17,Sample X65,1.433,
C18,Sample X66,0.293,
C19,Sample X67,0.167,
C20,Sample X68,1.399,
C21,Sample X69,1.651,
C22,Sample X70,0.944,
C23,Sample X71,0.154,
C24,Sample X72,0.162,
D01,Sample X73,0.185,
D02,Sample X74,0.161,
D03,Sample X75,1.176,
D04,Sample X76,1.729,
D05,Sample X77,1.174,
D06,Sample X78,1.519,
D07,Sample X79,1.629,
D08,Sample X80,1.423,
D09,Sample X81,1.235,
D10,Sample X82,1.536,
D11,Sample X83,1.169,
D12,Sample X84,1.570,
D13,Sample X85,0.256,
D14,Sample X86,1.337,
D15,Sample X87,1.500,
D16,Sample X88,1.823,
D17,Sample X89,1.293,
D18,Sample X90,1.192,
D19,Sample X91,0.876,
D20,Sample X92,1.314,
D21,Sample X93,0.928,
D22,Sample X94,0.909,
D23,Sample X95,0.153,
D24,Sample X96,0.154,
E01,Sample X97,0.163,
E02,Sample X98,0.185,
E03,Sample X99,1.013,
